"","HEXID","date","NDaysAbove10ms"
"30816","FR83","oct_2016",15
"30817","FR75","oct_2016",15
"30818","FR79","oct_2016",15
"30819","FR84","oct_2016",15
"30820","FR5","oct_2016",20
"30821","FR54","oct_2016",13
"30822","FR36","oct_2016",13
"30823","FR77","oct_2016",13
"30824","FR78","oct_2016",20
"30825","FR32","oct_2016",21
"30826","FR31","oct_2016",13
"30827","FR67","oct_2016",20
"30828","FR80","oct_2016",20
"30829","FR37","oct_2016",12
"30830","FR3","oct_2016",9
"30831","FR4","oct_2016",18
"30832","FR49","oct_2016",19
"30833","FR53","oct_2016",11
"30834","FR63","oct_2016",9
"30835","FR68","oct_2016",10
"30836","FR71","oct_2016",12
"30837","FR25","oct_2016",19
"30838","FR15","oct_2016",10
"30839","FR47","oct_2016",18
"30840","FR27","oct_2016",11
"30841","FR43","oct_2016",16
"30842","FR17","oct_2016",14
"30843","FR18","oct_2016",4
"30844","FR55","oct_2016",14
"30845","FR33","oct_2016",9
"30846","FR19","oct_2016",14
"30847","FR34","oct_2016",2
"30848","FR64","oct_2016",16
"30849","FR69","oct_2016",4
"30850","FR57","oct_2016",16
"30851","FR74","oct_2016",21
"30852","FR40","oct_2016",17
"30853","FR41","oct_2016",3
"30854","FR42","oct_2016",2
"30855","FR28","oct_2016",13
"30856","FR58","oct_2016",19
"30857","FR21","oct_2016",17
"30858","FR72","oct_2016",3
"30859","FR30","oct_2016",3
"30860","FR44","oct_2016",19
"30861","FR16","oct_2016",2
"30862","FR56","oct_2016",3
"30863","FR46","oct_2016",1
"30864","FR50","oct_2016",6
"30865","FR51","oct_2016",1
"30866","FR52","oct_2016",15
"30867","FR59","oct_2016",15
"30868","FR60","oct_2016",9
"30869","FR20","oct_2016",15
"30870","FR61","oct_2016",15
"30871","FR62","oct_2016",11
"30872","FR35","oct_2016",15
"30873","FR65","oct_2016",3
"30874","FR66","oct_2016",14
"30875","FR29","oct_2016",8
"30876","FR70","oct_2016",12
"30877","FR2","oct_2016",15
"30878","FR14","oct_2016",10
"30879","FR1","oct_2016",15
"30880","FR39","oct_2016",14
"30881","FR45","oct_2016",17
"30882","FR48","oct_2016",17
"30883","FR24","oct_2016",15
"30884","FR85","oct_2016",18
"30885","FR73","oct_2016",18
"30886","FR22","oct_2016",18
"30887","FR88","oct_2016",18
"30888","FR76","oct_2016",7
"30889","FR10","oct_2016",8
"30890","FR38","oct_2016",1
"30891","FR90","oct_2016",12
"30892","FR6","oct_2016",17
"30893","FR87","oct_2016",13
"30894","FR26","oct_2016",13
"30895","FR8","oct_2016",11
"30896","FR82","oct_2016",2
"30897","FR9","oct_2016",11
"30898","FR89","oct_2016",8
"30899","FR23","oct_2016",7
"30900","FR86","oct_2016",9
"30901","FR11","oct_2016",19
"30902","FR7","oct_2016",13
"30903","FR12","oct_2016",13
"30904","FR13","oct_2016",13
"30905","FR91","oct_2016",12
"30906","FR92","oct_2016",14
"30907","CT1","nov_2016",26
"30908","CT2","nov_2016",12
"30909","CT3","nov_2016",12
"30910","CT4","nov_2016",12
"30911","CT5","nov_2016",14
"30912","CT6","nov_2016",NA
"30913","CT7","nov_2016",15
"30914","CT8","nov_2016",8
"30915","CT9","nov_2016",8
"30916","CT10","nov_2016",8
"30917","CT11","nov_2016",10
"30918","CT12","nov_2016",5
"30919","CT13","nov_2016",NA
"30920","CT14","nov_2016",6
"30921","CT15","nov_2016",3
"30922","CT16","nov_2016",2
"30923","CT17","nov_2016",4
"30924","CT18","nov_2016",10
"30925","CT19","nov_2016",8
"30926","CT20","nov_2016",5
"30927","CT21","nov_2016",8
"30928","CT22","nov_2016",7
"30929","CT23","nov_2016",1
"30930","CT24","nov_2016",1
"30931","CT25","nov_2016",2
"30932","CT26","nov_2016",10
"30933","CT27","nov_2016",11
"30934","CT28","nov_2016",11
"30935","CT29","nov_2016",3
"30936","CT30","nov_2016",1
"30937","CT31","nov_2016",1
"30938","CT32","nov_2016",1
"30939","CT33","nov_2016",4
"30940","CT34","nov_2016",11
"30941","CT35","nov_2016",10
"30942","CT36","nov_2016",3
"30943","CT37","nov_2016",1
"30944","CT38","nov_2016",1
"30945","CT39","nov_2016",1
"30946","CT40","nov_2016",11
"30947","CT41","nov_2016",6
"30948","CT42","nov_2016",4
"30949","CT43","nov_2016",4
"30950","CT44","nov_2016",1
"30951","CT45","nov_2016",0
"30952","CT46","nov_2016",8
"30953","CT47","nov_2016",10
"30954","CT48","nov_2016",3
"30955","CT49","nov_2016",6
"30956","CT50","nov_2016",3
"30957","CT51","nov_2016",11
"30958","CT52","nov_2016",6
"30959","CT53","nov_2016",14
"30960","CT54","nov_2016",10
"30961","CT55","nov_2016",5
"30962","CT56","nov_2016",4
"30963","CT57","nov_2016",14
"30964","CT58","nov_2016",3
"30965","CT59","nov_2016",2
"30966","CT60","nov_2016",6
"30967","CT61","nov_2016",3
"30968","FR81","nov_2016",12
"30969","FR83","nov_2016",11
"30970","FR75","nov_2016",11
"30971","FR79","nov_2016",11
"30972","FR84","nov_2016",11
"30973","FR5","nov_2016",10
"30974","FR54","nov_2016",21
"30975","FR36","nov_2016",7
"30976","FR77","nov_2016",7
"30977","FR78","nov_2016",10
"30978","FR32","nov_2016",10
"30979","FR31","nov_2016",21
"30980","FR67","nov_2016",10
"30981","FR80","nov_2016",10
"30982","FR37","nov_2016",7
"30983","FR3","nov_2016",6
"30984","FR4","nov_2016",10
"30985","FR49","nov_2016",10
"30986","FR53","nov_2016",7
"30987","FR63","nov_2016",5
"30988","FR68","nov_2016",7
"30989","FR71","nov_2016",8
"30990","FR25","nov_2016",10
"30991","FR15","nov_2016",6
"30992","FR47","nov_2016",10
"30993","FR27","nov_2016",8
"30994","FR43","nov_2016",10
"30995","FR17","nov_2016",9
"30996","FR18","nov_2016",3
"30997","FR55","nov_2016",10
"30998","FR33","nov_2016",4
"30999","FR19","nov_2016",10
"31000","FR34","nov_2016",1
"31001","FR64","nov_2016",10
"31002","FR69","nov_2016",1
"31003","FR57","nov_2016",10
"31004","FR74","nov_2016",12
"31005","FR40","nov_2016",12
"31006","FR41","nov_2016",2
"31007","FR42","nov_2016",1
"31008","FR28","nov_2016",8
"31009","FR58","nov_2016",12
"31010","FR21","nov_2016",12
"31011","FR72","nov_2016",1
"31012","FR30","nov_2016",1
"31013","FR44","nov_2016",12
"31014","FR16","nov_2016",0
"31015","FR56","nov_2016",1
"31016","FR46","nov_2016",1
"31017","FR50","nov_2016",5
"31018","FR51","nov_2016",1
"31019","FR52","nov_2016",9
"31020","FR59","nov_2016",9
"31021","FR60","nov_2016",3
"31022","FR20","nov_2016",10
"31023","FR61","nov_2016",8
"31024","FR62","nov_2016",9
"31025","FR35","nov_2016",9
"31026","FR65","nov_2016",1
"31027","FR66","nov_2016",8
"31028","FR29","nov_2016",6
"31029","FR70","nov_2016",8
"31030","FR2","nov_2016",7
"31031","FR14","nov_2016",3
"31032","FR1","nov_2016",10
"31033","FR39","nov_2016",10
"31034","FR45","nov_2016",11
"31035","FR48","nov_2016",11
"31036","FR24","nov_2016",10
"31037","FR85","nov_2016",11
"31038","FR73","nov_2016",11
"31039","FR22","nov_2016",11
"31040","FR88","nov_2016",11
"31041","FR76","nov_2016",1
"31042","FR10","nov_2016",2
"31043","FR38","nov_2016",1
"31044","FR90","nov_2016",10
"31045","FR6","nov_2016",11
"31046","FR87","nov_2016",10
"31047","FR26","nov_2016",10
"31048","FR8","nov_2016",10
"31049","FR82","nov_2016",1
"31050","FR9","nov_2016",9
"31051","FR89","nov_2016",4
"31052","FR23","nov_2016",6
"31053","FR86","nov_2016",6
"31054","FR11","nov_2016",11
"31055","FR7","nov_2016",6
"31056","FR12","nov_2016",6
"31057","FR13","nov_2016",6
"31058","FR91","nov_2016",8
"31059","FR92","nov_2016",10
"31060","CT1","dec_2016",20
"31061","CT2","dec_2016",16
"31062","CT3","dec_2016",14
"31063","CT4","dec_2016",20
"31064","CT5","dec_2016",15
"31065","CT6","dec_2016",NA
"31066","CT7","dec_2016",12
"31067","CT8","dec_2016",12
"31068","CT9","dec_2016",13
"31069","CT10","dec_2016",18
"31070","CT11","dec_2016",19
"31071","CT12","dec_2016",7
"31072","CT13","dec_2016",NA
"31073","CT14","dec_2016",9
"31074","CT15","dec_2016",5
"31075","CT16","dec_2016",4
"31076","CT17","dec_2016",5
"31077","CT18","dec_2016",20
"31078","CT19","dec_2016",13
"31079","CT20","dec_2016",6
"31080","CT21","dec_2016",10
"31081","CT22","dec_2016",11
"31082","CT23","dec_2016",2
"31083","CT24","dec_2016",1
"31084","CT25","dec_2016",2
"31085","CT26","dec_2016",14
"31086","CT27","dec_2016",19
"31087","CT28","dec_2016",13
"31088","CT29","dec_2016",4
"31089","CT30","dec_2016",2
"31090","CT31","dec_2016",1
"31091","CT32","dec_2016",1
"31092","CT33","dec_2016",1
"31093","CT34","dec_2016",15
"31094","CT35","dec_2016",12
"31095","CT36","dec_2016",4
"31096","CT37","dec_2016",2
"31097","CT38","dec_2016",1
"31098","CT39","dec_2016",1
"31099","CT40","dec_2016",16
"31100","CT41","dec_2016",9
"31101","CT42","dec_2016",6
"31102","CT43","dec_2016",6
"31103","CT44","dec_2016",2
"31104","CT45","dec_2016",1
"31105","CT46","dec_2016",10
"31106","CT47","dec_2016",14
"31107","CT48","dec_2016",6
"31108","CT49","dec_2016",5
"31109","CT50","dec_2016",5
"31110","CT51","dec_2016",15
"31111","CT52","dec_2016",12
"31112","CT53","dec_2016",15
"31113","CT54","dec_2016",11
"31114","CT55","dec_2016",9
"31115","CT56","dec_2016",10
"31116","CT57","dec_2016",15
"31117","CT58","dec_2016",7
"31118","CT59","dec_2016",7
"31119","CT60","dec_2016",8
"31120","CT61","dec_2016",6
"31121","FR81","dec_2016",16
"31122","FR83","dec_2016",15
"31123","FR75","dec_2016",16
"31124","FR79","dec_2016",15
"31125","FR84","dec_2016",17
"31126","FR5","dec_2016",19
"31127","FR54","dec_2016",13
"31128","FR36","dec_2016",9
"31129","FR77","dec_2016",9
"31130","FR78","dec_2016",20
"31131","FR32","dec_2016",20
"31132","FR31","dec_2016",14
"31133","FR67","dec_2016",20
"31134","FR80","dec_2016",20
"31135","FR37","dec_2016",9
"31136","FR3","dec_2016",7
"31137","FR4","dec_2016",20
"31138","FR49","dec_2016",20
"31139","FR53","dec_2016",9
"31140","FR63","dec_2016",5
"31141","FR68","dec_2016",10
"31142","FR71","dec_2016",12
"31143","FR25","dec_2016",20
"31144","FR15","dec_2016",8
"31145","FR47","dec_2016",20
"31146","FR27","dec_2016",11
"31147","FR43","dec_2016",17
"31148","FR17","dec_2016",16
"31149","FR18","dec_2016",2
"31150","FR55","dec_2016",18
"31151","FR33","dec_2016",2
"31152","FR19","dec_2016",18
"31153","FR34","dec_2016",1
"31154","FR64","dec_2016",19
"31155","FR69","dec_2016",2
"31156","FR57","dec_2016",19
"31157","FR74","dec_2016",14
"31158","FR40","dec_2016",17
"31159","FR41","dec_2016",2
"31160","FR42","dec_2016",1
"31161","FR28","dec_2016",11
"31162","FR58","dec_2016",12
"31163","FR21","dec_2016",16
"31164","FR72","dec_2016",2
"31165","FR30","dec_2016",1
"31166","FR44","dec_2016",16
"31167","FR16","dec_2016",2
"31168","FR56","dec_2016",1
"31169","FR46","dec_2016",1
"31170","FR50","dec_2016",7
"31171","FR51","dec_2016",1
"31172","FR52","dec_2016",15
"31173","FR59","dec_2016",15
"31174","FR60","dec_2016",4
"31175","FR20","dec_2016",13
"31176","FR61","dec_2016",13
"31177","FR62","dec_2016",14
"31178","FR35","dec_2016",15
"31179","FR65","dec_2016",1
"31180","FR66","dec_2016",14
"31181","FR29","dec_2016",8
"31182","FR70","dec_2016",14
"31183","FR2","dec_2016",12
"31184","FR14","dec_2016",4
"31185","FR1","dec_2016",16
"31186","FR39","dec_2016",16
"31187","FR45","dec_2016",16
"31188","FR48","dec_2016",16
"31189","FR24","dec_2016",16
"31190","FR85","dec_2016",16
"31191","FR73","dec_2016",16
"31192","FR22","dec_2016",16
"31193","FR88","dec_2016",16
"31194","FR76","dec_2016",4
"31195","FR10","dec_2016",4
"31196","FR38","dec_2016",1
"31197","FR90","dec_2016",14
"31198","FR6","dec_2016",15
"31199","FR87","dec_2016",14
"31200","FR26","dec_2016",14
"31201","FR8","dec_2016",12
"31202","FR82","dec_2016",1
"31203","FR9","dec_2016",12
"31204","FR89","dec_2016",6
"31205","FR23","dec_2016",3
"31206","FR86","dec_2016",6
"31207","FR11","dec_2016",14
"31208","FR7","dec_2016",12
"31209","FR12","dec_2016",12
"31210","FR13","dec_2016",12
"31211","FR91","dec_2016",12
"31212","FR92","dec_2016",16
"31213","CT1","jan_2017",18
"31214","CT2","jan_2017",17
"31215","CT3","jan_2017",19
"31216","CT4","jan_2017",23
"31217","CT5","jan_2017",24
"31218","CT6","jan_2017",NA
"31219","CT7","jan_2017",15
"31220","CT8","jan_2017",20
"31221","CT9","jan_2017",17
"31222","CT10","jan_2017",19
"31223","CT11","jan_2017",20
"31224","CT12","jan_2017",13
"31225","CT13","jan_2017",NA
"31226","CT14","jan_2017",12
"31227","CT15","jan_2017",12
"31228","CT16","jan_2017",5
"31229","CT17","jan_2017",5
"31230","CT18","jan_2017",20
"31231","CT19","jan_2017",15
"31232","CT20","jan_2017",11
"31233","CT21","jan_2017",12
"31234","CT22","jan_2017",11
"31235","CT23","jan_2017",6
"31236","CT24","jan_2017",6
"31237","CT25","jan_2017",5
"31238","CT26","jan_2017",17
"31239","CT27","jan_2017",18
"31240","CT28","jan_2017",23
"31241","CT29","jan_2017",14
"31242","CT30","jan_2017",7
"31243","CT31","jan_2017",6
"31244","CT32","jan_2017",2
"31245","CT33","jan_2017",8
"31246","CT34","jan_2017",19
"31247","CT35","jan_2017",23
"31248","CT36","jan_2017",12
"31249","CT37","jan_2017",5
"31250","CT38","jan_2017",3
"31251","CT39","jan_2017",2
"31252","CT40","jan_2017",17
"31253","CT41","jan_2017",16
"31254","CT42","jan_2017",11
"31255","CT43","jan_2017",10
"31256","CT44","jan_2017",7
"31257","CT45","jan_2017",6
"31258","CT46","jan_2017",15
"31259","CT47","jan_2017",17
"31260","CT48","jan_2017",11
"31261","CT49","jan_2017",16
"31262","CT50","jan_2017",14
"31263","CT51","jan_2017",17
"31264","CT52","jan_2017",14
"31265","CT53","jan_2017",20
"31266","CT54","jan_2017",17
"31267","CT55","jan_2017",12
"31268","CT56","jan_2017",12
"31269","CT57","jan_2017",19
"31270","CT58","jan_2017",10
"31271","CT59","jan_2017",10
"31272","CT60","jan_2017",14
"31273","CT61","jan_2017",13
"31274","FR81","jan_2017",19
"31275","FR83","jan_2017",19
"31276","FR75","jan_2017",20
"31277","FR79","jan_2017",19
"31278","FR84","jan_2017",19
"31279","FR5","jan_2017",21
"31280","FR54","jan_2017",19
"31281","FR36","jan_2017",17
"31282","FR77","jan_2017",17
"31283","FR78","jan_2017",21
"31284","FR32","jan_2017",21
"31285","FR31","jan_2017",19
"31286","FR67","jan_2017",21
"31287","FR80","jan_2017",20
"31288","FR37","jan_2017",17
"31289","FR3","jan_2017",11
"31290","FR4","jan_2017",21
"31291","FR49","jan_2017",21
"31292","FR53","jan_2017",17
"31293","FR63","jan_2017",13
"31294","FR68","jan_2017",13
"31295","FR71","jan_2017",14
"31296","FR25","jan_2017",20
"31297","FR15","jan_2017",10
"31298","FR47","jan_2017",20
"31299","FR27","jan_2017",10
"31300","FR43","jan_2017",17
"31301","FR17","jan_2017",18
"31302","FR18","jan_2017",10
"31303","FR55","jan_2017",18
"31304","FR33","jan_2017",6
"31305","FR19","jan_2017",17
"31306","FR34","jan_2017",6
"31307","FR64","jan_2017",18
"31308","FR69","jan_2017",5
"31309","FR57","jan_2017",18
"31310","FR74","jan_2017",23
"31311","FR40","jan_2017",19
"31312","FR41","jan_2017",4
"31313","FR42","jan_2017",6
"31314","FR28","jan_2017",15
"31315","FR58","jan_2017",23
"31316","FR21","jan_2017",19
"31317","FR72","jan_2017",4
"31318","FR30","jan_2017",2
"31319","FR44","jan_2017",19
"31320","FR16","jan_2017",5
"31321","FR56","jan_2017",4
"31322","FR46","jan_2017",1
"31323","FR50","jan_2017",13
"31324","FR51","jan_2017",1
"31325","FR52","jan_2017",22
"31326","FR59","jan_2017",22
"31327","FR60","jan_2017",12
"31328","FR20","jan_2017",22
"31329","FR61","jan_2017",23
"31330","FR62","jan_2017",19
"31331","FR35","jan_2017",22
"31332","FR65","jan_2017",5
"31333","FR66","jan_2017",20
"31334","FR29","jan_2017",14
"31335","FR70","jan_2017",18
"31336","FR2","jan_2017",21
"31337","FR14","jan_2017",14
"31338","FR1","jan_2017",16
"31339","FR39","jan_2017",16
"31340","FR45","jan_2017",17
"31341","FR48","jan_2017",17
"31342","FR24","jan_2017",16
"31343","FR85","jan_2017",17
"31344","FR73","jan_2017",17
"31345","FR22","jan_2017",17
"31346","FR88","jan_2017",17
"31347","FR76","jan_2017",9
"31348","FR10","jan_2017",9
"31349","FR38","jan_2017",4
"31350","FR90","jan_2017",16
"31351","FR6","jan_2017",17
"31352","FR87","jan_2017",17
"31353","FR26","jan_2017",17
"31354","FR8","jan_2017",15
"31355","FR82","jan_2017",6
"31356","FR9","jan_2017",15
"31357","FR89","jan_2017",11
"31358","FR23","jan_2017",10
"31359","FR86","jan_2017",17
"31360","FR11","jan_2017",20
"31361","FR7","jan_2017",13
"31362","FR12","jan_2017",13
"31363","FR13","jan_2017",13
"31364","FR91","jan_2017",12
"31365","FR92","jan_2017",18
"31366","CT1","feb_2017",17
"31367","CT2","feb_2017",14
"31368","CT3","feb_2017",11
"31369","CT4","feb_2017",19
"31370","CT5","feb_2017",18
"31371","CT6","feb_2017",NA
"31372","CT7","feb_2017",14
"31373","CT8","feb_2017",14
"31374","CT9","feb_2017",10
"31375","CT10","feb_2017",14
"31376","CT11","feb_2017",17
"31377","CT12","feb_2017",10
"31378","CT13","feb_2017",NA
"31379","CT14","feb_2017",9
"31380","CT15","feb_2017",5
"31381","CT16","feb_2017",4
"31382","CT17","feb_2017",4
"31383","CT18","feb_2017",17
"31384","CT19","feb_2017",13
"31385","CT20","feb_2017",8
"31386","CT21","feb_2017",13
"31387","CT22","feb_2017",12
"31388","CT23","feb_2017",4
"31389","CT24","feb_2017",2
"31390","CT25","feb_2017",3
"31391","CT26","feb_2017",18
"31392","CT27","feb_2017",18
"31393","CT28","feb_2017",20
"31394","CT29","feb_2017",14
"31395","CT30","feb_2017",3
"31396","CT31","feb_2017",3
"31397","CT32","feb_2017",2
"31398","CT33","feb_2017",3
"31399","CT34","feb_2017",18
"31400","CT35","feb_2017",19
"31401","CT36","feb_2017",11
"31402","CT37","feb_2017",5
"31403","CT38","feb_2017",3
"31404","CT39","feb_2017",3
"31405","CT40","feb_2017",20
"31406","CT41","feb_2017",12
"31407","CT42","feb_2017",14
"31408","CT43","feb_2017",14
"31409","CT44","feb_2017",7
"31410","CT45","feb_2017",5
"31411","CT46","feb_2017",14
"31412","CT47","feb_2017",21
"31413","CT48","feb_2017",16
"31414","CT49","feb_2017",10
"31415","CT50","feb_2017",8
"31416","CT51","feb_2017",20
"31417","CT52","feb_2017",19
"31418","CT53","feb_2017",22
"31419","CT54","feb_2017",18
"31420","CT55","feb_2017",14
"31421","CT56","feb_2017",14
"31422","CT57","feb_2017",22
"31423","CT58","feb_2017",13
"31424","CT59","feb_2017",11
"31425","CT60","feb_2017",18
"31426","CT61","feb_2017",12
"31427","FR81","feb_2017",11
"31428","FR83","feb_2017",11
"31429","FR75","feb_2017",12
"31430","FR79","feb_2017",11
"31431","FR84","feb_2017",14
"31432","FR5","feb_2017",17
"31433","FR54","feb_2017",16
"31434","FR36","feb_2017",13
"31435","FR77","feb_2017",13
"31436","FR78","feb_2017",17
"31437","FR32","feb_2017",17
"31438","FR31","feb_2017",16
"31439","FR67","feb_2017",17
"31440","FR80","feb_2017",17
"31441","FR37","feb_2017",13
"31442","FR3","feb_2017",5
"31443","FR4","feb_2017",17
"31444","FR49","feb_2017",17
"31445","FR53","feb_2017",13
"31446","FR63","feb_2017",7
"31447","FR68","feb_2017",6
"31448","FR71","feb_2017",10
"31449","FR25","feb_2017",18
"31450","FR15","feb_2017",4
"31451","FR47","feb_2017",17
"31452","FR27","feb_2017",11
"31453","FR43","feb_2017",14
"31454","FR17","feb_2017",14
"31455","FR18","feb_2017",3
"31456","FR55","feb_2017",16
"31457","FR33","feb_2017",3
"31458","FR19","feb_2017",16
"31459","FR34","feb_2017",2
"31460","FR64","feb_2017",18
"31461","FR69","feb_2017",4
"31462","FR57","feb_2017",19
"31463","FR74","feb_2017",19
"31464","FR40","feb_2017",20
"31465","FR41","feb_2017",3
"31466","FR42","feb_2017",2
"31467","FR28","feb_2017",13
"31468","FR58","feb_2017",20
"31469","FR21","feb_2017",20
"31470","FR72","feb_2017",3
"31471","FR30","feb_2017",2
"31472","FR44","feb_2017",20
"31473","FR16","feb_2017",4
"31474","FR56","feb_2017",2
"31475","FR46","feb_2017",2
"31476","FR50","feb_2017",9
"31477","FR51","feb_2017",2
"31478","FR52","feb_2017",17
"31479","FR59","feb_2017",17
"31480","FR60","feb_2017",10
"31481","FR20","feb_2017",17
"31482","FR61","feb_2017",18
"31483","FR62","feb_2017",17
"31484","FR35","feb_2017",17
"31485","FR65","feb_2017",4
"31486","FR66","feb_2017",16
"31487","FR29","feb_2017",10
"31488","FR70","feb_2017",15
"31489","FR2","feb_2017",16
"31490","FR14","feb_2017",14
"31491","FR1","feb_2017",20
"31492","FR39","feb_2017",20
"31493","FR45","feb_2017",20
"31494","FR48","feb_2017",20
"31495","FR24","feb_2017",20
"31496","FR85","feb_2017",20
"31497","FR73","feb_2017",20
"31498","FR22","feb_2017",20
"31499","FR88","feb_2017",20
"31500","FR76","feb_2017",10
"31501","FR10","feb_2017",10
"31502","FR38","feb_2017",4
"31503","FR90","feb_2017",20
"31504","FR6","feb_2017",20
"31505","FR87","feb_2017",20
"31506","FR26","feb_2017",20
"31507","FR8","feb_2017",17
"31508","FR82","feb_2017",5
"31509","FR9","feb_2017",17
"31510","FR89","feb_2017",14
"31511","FR23","feb_2017",8
"31512","FR86","feb_2017",9
"31513","FR11","feb_2017",21
"31514","FR7","feb_2017",18
"31515","FR12","feb_2017",18
"31516","FR13","feb_2017",18
"31517","FR91","feb_2017",11
"31518","FR92","feb_2017",18
"31519","CT1","mar_2017",26
"31520","CT2","mar_2017",12
"31521","CT3","mar_2017",13
"31522","CT4","mar_2017",19
"31523","CT5","mar_2017",18
"31524","CT6","mar_2017",NA
"31525","CT7","mar_2017",17
"31526","CT8","mar_2017",15
"31527","CT9","mar_2017",10
"31528","CT10","mar_2017",13
"31529","CT11","mar_2017",15
"31530","CT12","mar_2017",9
"31531","CT13","mar_2017",NA
"31532","CT14","mar_2017",16
"31533","CT15","mar_2017",7
"31534","CT16","mar_2017",6
"31535","CT17","mar_2017",6
"31536","CT18","mar_2017",14
"31537","CT19","mar_2017",14
"31538","CT20","mar_2017",9
"31539","CT21","mar_2017",12
"31540","CT22","mar_2017",11
"31541","CT23","mar_2017",2
"31542","CT24","mar_2017",2
"31543","CT25","mar_2017",6
"31544","CT26","mar_2017",12
"31545","CT27","mar_2017",17
"31546","CT28","mar_2017",16
"31547","CT29","mar_2017",7
"31548","CT30","mar_2017",4
"31549","CT31","mar_2017",2
"31550","CT32","mar_2017",1
"31551","CT33","mar_2017",2
"31552","CT34","mar_2017",17
"31553","CT35","mar_2017",16
"31554","CT36","mar_2017",5
"31555","CT37","mar_2017",2
"31556","CT38","mar_2017",1
"31557","CT39","mar_2017",2
"31558","CT40","mar_2017",12
"31559","CT41","mar_2017",11
"31560","CT42","mar_2017",7
"31561","CT43","mar_2017",7
"31562","CT44","mar_2017",3
"31563","CT45","mar_2017",3
"31564","CT46","mar_2017",7
"31565","CT47","mar_2017",12
"31566","CT48","mar_2017",7
"31567","CT49","mar_2017",5
"31568","CT50","mar_2017",5
"31569","CT51","mar_2017",13
"31570","CT52","mar_2017",10
"31571","CT53","mar_2017",16
"31572","CT54","mar_2017",10
"31573","CT55","mar_2017",10
"31574","CT56","mar_2017",9
"31575","CT57","mar_2017",16
"31576","CT58","mar_2017",7
"31577","CT59","mar_2017",5
"31578","CT60","mar_2017",8
"31579","CT61","mar_2017",6
"31580","FR81","mar_2017",14
"31581","FR83","mar_2017",13
"31582","FR75","mar_2017",14
"31583","FR79","mar_2017",13
"31584","FR84","mar_2017",14
"31585","FR5","mar_2017",15
"31586","FR54","mar_2017",20
"31587","FR36","mar_2017",15
"31588","FR77","mar_2017",15
"31589","FR78","mar_2017",15
"31590","FR32","mar_2017",15
"31591","FR31","mar_2017",22
"31592","FR67","mar_2017",15
"31593","FR80","mar_2017",15
"31594","FR37","mar_2017",15
"31595","FR3","mar_2017",7
"31596","FR4","mar_2017",14
"31597","FR49","mar_2017",15
"31598","FR53","mar_2017",15
"31599","FR63","mar_2017",11
"31600","FR68","mar_2017",10
"31601","FR71","mar_2017",16
"31602","FR25","mar_2017",15
"31603","FR15","mar_2017",7
"31604","FR47","mar_2017",14
"31605","FR27","mar_2017",15
"31606","FR43","mar_2017",12
"31607","FR17","mar_2017",13
"31608","FR18","mar_2017",4
"31609","FR55","mar_2017",13
"31610","FR33","mar_2017",6
"31611","FR19","mar_2017",13
"31612","FR34","mar_2017",2
"31613","FR64","mar_2017",14
"31614","FR69","mar_2017",2
"31615","FR57","mar_2017",12
"31616","FR74","mar_2017",18
"31617","FR40","mar_2017",14
"31618","FR41","mar_2017",6
"31619","FR42","mar_2017",2
"31620","FR28","mar_2017",13
"31621","FR58","mar_2017",16
"31622","FR21","mar_2017",14
"31623","FR72","mar_2017",5
"31624","FR30","mar_2017",2
"31625","FR44","mar_2017",16
"31626","FR16","mar_2017",2
"31627","FR56","mar_2017",2
"31628","FR46","mar_2017",2
"31629","FR50","mar_2017",4
"31630","FR51","mar_2017",2
"31631","FR52","mar_2017",14
"31632","FR59","mar_2017",14
"31633","FR60","mar_2017",5
"31634","FR20","mar_2017",14
"31635","FR61","mar_2017",14
"31636","FR62","mar_2017",10
"31637","FR35","mar_2017",14
"31638","FR65","mar_2017",2
"31639","FR66","mar_2017",12
"31640","FR29","mar_2017",5
"31641","FR70","mar_2017",8
"31642","FR2","mar_2017",13
"31643","FR14","mar_2017",6
"31644","FR1","mar_2017",12
"31645","FR39","mar_2017",12
"31646","FR45","mar_2017",12
"31647","FR48","mar_2017",12
"31648","FR24","mar_2017",12
"31649","FR85","mar_2017",12
"31650","FR73","mar_2017",12
"31651","FR22","mar_2017",12
"31652","FR88","mar_2017",12
"31653","FR76","mar_2017",5
"31654","FR10","mar_2017",5
"31655","FR38","mar_2017",2
"31656","FR90","mar_2017",11
"31657","FR6","mar_2017",12
"31658","FR87","mar_2017",12
"31659","FR26","mar_2017",12
"31660","FR8","mar_2017",11
"31661","FR82","mar_2017",3
"31662","FR9","mar_2017",10
"31663","FR89","mar_2017",7
"31664","FR23","mar_2017",5
"31665","FR86","mar_2017",5
"31666","FR11","mar_2017",13
"31667","FR7","mar_2017",10
"31668","FR12","mar_2017",10
"31669","FR13","mar_2017",10
"31670","FR91","mar_2017",16
"31671","FR92","mar_2017",12
"31672","CT1","apr_2017",23
"31673","CT2","apr_2017",14
"31674","CT3","apr_2017",16
"31675","CT4","apr_2017",22
"31676","CT5","apr_2017",22
"31677","CT6","apr_2017",NA
"31678","CT7","apr_2017",18
"31679","CT8","apr_2017",16
"31680","CT9","apr_2017",13
"31681","CT10","apr_2017",18
"31682","CT11","apr_2017",21
"31683","CT12","apr_2017",16
"31684","CT13","apr_2017",NA
"31685","CT14","apr_2017",15
"31686","CT15","apr_2017",11
"31687","CT16","apr_2017",11
