"","HEXID","date","NDaysAbove5ms"
"20512","CT12","nov_2005",9
"27400","CT12","nov_2006",13
"35272","CT12","nov_2007",8
"44128","CT12","nov_2008",12
"53968","CT12","nov_2009",11
"64792","CT12","nov_2010",9
"76600","CT12","nov_2011",9
"89392","CT12","nov_2012",10
"103168","CT12","nov_2013",4
"117928","CT12","nov_2014",8
"133672","CT12","nov_2015",13
"150400","CT12","nov_2016",7
"168112","CT12","nov_2017",4
"186808","CT12","nov_2018",3
"750","CT12","oct_2000",5
"2718","CT12","oct_2001",4
"5670","CT12","oct_2002",1
"9606","CT12","oct_2003",7
"14526","CT12","oct_2004",14
"20430","CT12","oct_2005",10
"27318","CT12","oct_2006",2
"35190","CT12","oct_2007",6
"44046","CT12","oct_2008",9
"53886","CT12","oct_2009",9
"64710","CT12","oct_2010",4
"76518","CT12","oct_2011",7
"89310","CT12","oct_2012",11
"103086","CT12","oct_2013",5
"117846","CT12","oct_2014",9
"133590","CT12","oct_2015",6
"150318","CT12","oct_2016",11
"168030","CT12","oct_2017",10
"186726","CT12","oct_2018",5
"668","CT12","sep_2000",8
"2636","CT12","sep_2001",4
"5588","CT12","sep_2002",5
"9524","CT12","sep_2003",4
"14444","CT12","sep_2004",6
"20348","CT12","sep_2005",7
"27236","CT12","sep_2006",3
"35108","CT12","sep_2007",11
"43964","CT12","sep_2008",2
"53804","CT12","sep_2009",9
"64628","CT12","sep_2010",3
"76436","CT12","sep_2011",3
"89228","CT12","sep_2012",2
"103004","CT12","sep_2013",12
"117764","CT12","sep_2014",3
"133508","CT12","sep_2015",5
"150236","CT12","sep_2016",5
"167948","CT12","sep_2017",10
"186644","CT12","sep_2018",6
"259","CT13","apr_2000",2
"2227","CT13","apr_2001",5
"5179","CT13","apr_2002",7
"9115","CT13","apr_2003",6
"14035","CT13","apr_2004",4
"19939","CT13","apr_2005",5
"26827","CT13","apr_2006",4
"34699","CT13","apr_2007",3
"43555","CT13","apr_2008",4
"53395","CT13","apr_2009",5
"64219","CT13","apr_2010",8
"76027","CT13","apr_2011",3
"88819","CT13","apr_2012",5
"102595","CT13","apr_2013",4
"117355","CT13","apr_2014",4
"133099","CT13","apr_2015",4
"149827","CT13","apr_2016",4
"167539","CT13","apr_2017",3
"186235","CT13","apr_2018",4
"587","CT13","aug_2000",4
"2555","CT13","aug_2001",5
"5507","CT13","aug_2002",4
"9443","CT13","aug_2003",0
"14363","CT13","aug_2004",3
"20267","CT13","aug_2005",2
"27155","CT13","aug_2006",0
"35027","CT13","aug_2007",5
"43883","CT13","aug_2008",6
"53723","CT13","aug_2009",1
"64547","CT13","aug_2010",4
"76355","CT13","aug_2011",0
"89147","CT13","aug_2012",0
"102923","CT13","aug_2013",0
"117683","CT13","aug_2014",2
"133427","CT13","aug_2015",2
"150155","CT13","aug_2016",1
"167867","CT13","aug_2017",4
"186563","CT13","aug_2018",2
"915","CT13","dec_2000",0
"2883","CT13","dec_2001",2
"5835","CT13","dec_2002",3
"9771","CT13","dec_2003",2
"14691","CT13","dec_2004",3
"20595","CT13","dec_2005",1
"27483","CT13","dec_2006",2
"35355","CT13","dec_2007",1
"44211","CT13","dec_2008",3
"54051","CT13","dec_2009",3
"64875","CT13","dec_2010",2
"76683","CT13","dec_2011",1
"89475","CT13","dec_2012",0
"103251","CT13","dec_2013",0
"118011","CT13","dec_2014",2
"133755","CT13","dec_2015",3
"150483","CT13","dec_2016",1
"168195","CT13","dec_2017",0
"186891","CT13","dec_2018",0
"95","CT13","feb_2000",3
"2063","CT13","feb_2001",4
"5015","CT13","feb_2002",1
"8951","CT13","feb_2003",0
"13871","CT13","feb_2004",2
"19775","CT13","feb_2005",0
"26663","CT13","feb_2006",2
"34535","CT13","feb_2007",3
"43391","CT13","feb_2008",2
"53231","CT13","feb_2009",5
"64055","CT13","feb_2010",0
"75863","CT13","feb_2011",4
"88655","CT13","feb_2012",0
"102431","CT13","feb_2013",1
"117191","CT13","feb_2014",1
"132935","CT13","feb_2015",1
"149663","CT13","feb_2016",2
"167375","CT13","feb_2017",2
"186071","CT13","feb_2018",2
"13","CT13","jan_2000",0
"1981","CT13","jan_2001",1
"4933","CT13","jan_2002",1
"8869","CT13","jan_2003",0
"13789","CT13","jan_2004",0
"19693","CT13","jan_2005",4
"26581","CT13","jan_2006",2
"34453","CT13","jan_2007",0
"43309","CT13","jan_2008",5
"53149","CT13","jan_2009",0
"63973","CT13","jan_2010",5
"75781","CT13","jan_2011",0
"88573","CT13","jan_2012",1
"102349","CT13","jan_2013",1
"117109","CT13","jan_2014",1
"132853","CT13","jan_2015",0
"149581","CT13","jan_2016",2
"167293","CT13","jan_2017",6
"185989","CT13","jan_2018",1
"505","CT13","jul_2000",0
"2473","CT13","jul_2001",6
"5425","CT13","jul_2002",10
"9361","CT13","jul_2003",3
"14281","CT13","jul_2004",1
"20185","CT13","jul_2005",2
"27073","CT13","jul_2006",8
"34945","CT13","jul_2007",4
"43801","CT13","jul_2008",7
"53641","CT13","jul_2009",2
"64465","CT13","jul_2010",2
"76273","CT13","jul_2011",0
"89065","CT13","jul_2012",5
"102841","CT13","jul_2013",4
"117601","CT13","jul_2014",3
"133345","CT13","jul_2015",6
"150073","CT13","jul_2016",3
"167785","CT13","jul_2017",2
"186481","CT13","jul_2018",9
"423","CT13","jun_2000",8
"2391","CT13","jun_2001",7
"5343","CT13","jun_2002",6
"9279","CT13","jun_2003",3
"14199","CT13","jun_2004",8
"20103","CT13","jun_2005",4
"26991","CT13","jun_2006",4
"34863","CT13","jun_2007",5
"43719","CT13","jun_2008",4
"53559","CT13","jun_2009",9
"64383","CT13","jun_2010",3
"76191","CT13","jun_2011",2
"88983","CT13","jun_2012",3
"102759","CT13","jun_2013",8
"117519","CT13","jun_2014",5
"133263","CT13","jun_2015",2
"149991","CT13","jun_2016",1
"167703","CT13","jun_2017",2
"186399","CT13","jun_2018",8
"177","CT13","mar_2000",1
"2145","CT13","mar_2001",2
"5097","CT13","mar_2002",4
"9033","CT13","mar_2003",1
"13953","CT13","mar_2004",0
"19857","CT13","mar_2005",4
"26745","CT13","mar_2006",3
"34617","CT13","mar_2007",3
"43473","CT13","mar_2008",3
"53313","CT13","mar_2009",5
"64137","CT13","mar_2010",3
"75945","CT13","mar_2011",5
"88737","CT13","mar_2012",3
"102513","CT13","mar_2013",0
"117273","CT13","mar_2014",3
"133017","CT13","mar_2015",0
"149745","CT13","mar_2016",7
"167457","CT13","mar_2017",2
"186153","CT13","mar_2018",4
"341","CT13","may_2000",7
"2309","CT13","may_2001",3
"5261","CT13","may_2002",5
"9197","CT13","may_2003",4
"14117","CT13","may_2004",5
"20021","CT13","may_2005",4
"26909","CT13","may_2006",4
"34781","CT13","may_2007",4
"43637","CT13","may_2008",5
"53477","CT13","may_2009",6
"64301","CT13","may_2010",8
"76109","CT13","may_2011",5
"88901","CT13","may_2012",5
"102677","CT13","may_2013",6
"117437","CT13","may_2014",4
"133181","CT13","may_2015",2
"149909","CT13","may_2016",4
"167621","CT13","may_2017",5
"186317","CT13","may_2018",5
"833","CT13","nov_2000",0
"2801","CT13","nov_2001",1
"5753","CT13","nov_2002",1
"9689","CT13","nov_2003",0
"14609","CT13","nov_2004",0
"20513","CT13","nov_2005",2
"27401","CT13","nov_2006",1
"35273","CT13","nov_2007",0
"44129","CT13","nov_2008",1
"53969","CT13","nov_2009",0
"64793","CT13","nov_2010",3
"76601","CT13","nov_2011",0
"89393","CT13","nov_2012",1
"103169","CT13","nov_2013",0
"117929","CT13","nov_2014",1
"133673","CT13","nov_2015",3
"150401","CT13","nov_2016",1
"168113","CT13","nov_2017",2
"186809","CT13","nov_2018",1
"751","CT13","oct_2000",5
"2719","CT13","oct_2001",0
"5671","CT13","oct_2002",2
"9607","CT13","oct_2003",1
"14527","CT13","oct_2004",5
"20431","CT13","oct_2005",3
"27319","CT13","oct_2006",2
"35191","CT13","oct_2007",5
"44047","CT13","oct_2008",3
"53887","CT13","oct_2009",4
"64711","CT13","oct_2010",1
"76519","CT13","oct_2011",1
"89311","CT13","oct_2012",1
"103087","CT13","oct_2013",2
"117847","CT13","oct_2014",0
"133591","CT13","oct_2015",0
"150319","CT13","oct_2016",2
"168031","CT13","oct_2017",1
"186727","CT13","oct_2018",1
"669","CT13","sep_2000",5
"2637","CT13","sep_2001",2
"5589","CT13","sep_2002",2
"9525","CT13","sep_2003",0
"14445","CT13","sep_2004",2
"20349","CT13","sep_2005",1
"27237","CT13","sep_2006",4
"35109","CT13","sep_2007",4
"43965","CT13","sep_2008",1
"53805","CT13","sep_2009",4
"64629","CT13","sep_2010",2
"76437","CT13","sep_2011",0
"89229","CT13","sep_2012",2
"103005","CT13","sep_2013",2
"117765","CT13","sep_2014",1
"133509","CT13","sep_2015",1
"150237","CT13","sep_2016",2
"167949","CT13","sep_2017",6
"186645","CT13","sep_2018",2
"260","CT14","apr_2000",3
"2228","CT14","apr_2001",4
"5180","CT14","apr_2002",6
"9116","CT14","apr_2003",7
"14036","CT14","apr_2004",6
"19940","CT14","apr_2005",8
"26828","CT14","apr_2006",3
"34700","CT14","apr_2007",8
"43556","CT14","apr_2008",9
"53396","CT14","apr_2009",5
"64220","CT14","apr_2010",4
"76028","CT14","apr_2011",6
"88820","CT14","apr_2012",6
"102596","CT14","apr_2013",8
"117356","CT14","apr_2014",5
"133100","CT14","apr_2015",4
"149828","CT14","apr_2016",6
"167540","CT14","apr_2017",8
"186236","CT14","apr_2018",6
"588","CT14","aug_2000",0
"2556","CT14","aug_2001",3
"5508","CT14","aug_2002",1
"9444","CT14","aug_2003",0
"14364","CT14","aug_2004",0
"20268","CT14","aug_2005",2
"27156","CT14","aug_2006",0
"35028","CT14","aug_2007",4
"43884","CT14","aug_2008",1
"53724","CT14","aug_2009",4
"64548","CT14","aug_2010",2
"76356","CT14","aug_2011",0
"89148","CT14","aug_2012",0
"102924","CT14","aug_2013",0
"117684","CT14","aug_2014",1
"133428","CT14","aug_2015",0
"150156","CT14","aug_2016",0
"167868","CT14","aug_2017",1
"186564","CT14","aug_2018",1
"916","CT14","dec_2000",1
"2884","CT14","dec_2001",1
"5836","CT14","dec_2002",1
"9772","CT14","dec_2003",1
"14692","CT14","dec_2004",2
"20596","CT14","dec_2005",1
"27484","CT14","dec_2006",1
"35356","CT14","dec_2007",1
"44212","CT14","dec_2008",2
"54052","CT14","dec_2009",1
"64876","CT14","dec_2010",2
"76684","CT14","dec_2011",1
"89476","CT14","dec_2012",0
"103252","CT14","dec_2013",0
"118012","CT14","dec_2014",2
"133756","CT14","dec_2015",5
"150484","CT14","dec_2016",2
"168196","CT14","dec_2017",1
"186892","CT14","dec_2018",0
"96","CT14","feb_2000",2
"2064","CT14","feb_2001",1
"5016","CT14","feb_2002",1
"8952","CT14","feb_2003",1
"13872","CT14","feb_2004",1
"19776","CT14","feb_2005",1
"26664","CT14","feb_2006",3
"34536","CT14","feb_2007",1
"43392","CT14","feb_2008",1
"53232","CT14","feb_2009",3
"64056","CT14","feb_2010",0
"75864","CT14","feb_2011",1
"88656","CT14","feb_2012",1
"102432","CT14","feb_2013",1
"117192","CT14","feb_2014",1
"132936","CT14","feb_2015",1
"149664","CT14","feb_2016",1
"167376","CT14","feb_2017",3
"186072","CT14","feb_2018",3
"14","CT14","jan_2000",1
"1982","CT14","jan_2001",0
"4934","CT14","jan_2002",1
"8870","CT14","jan_2003",0
"13790","CT14","jan_2004",2
"19694","CT14","jan_2005",1
"26582","CT14","jan_2006",5
"34454","CT14","jan_2007",1
"43310","CT14","jan_2008",5
"53150","CT14","jan_2009",1
"63974","CT14","jan_2010",3
"75782","CT14","jan_2011",1
"88574","CT14","jan_2012",1
"102350","CT14","jan_2013",3
"117110","CT14","jan_2014",1
"132854","CT14","jan_2015",0
"149582","CT14","jan_2016",1
"167294","CT14","jan_2017",2
"185990","CT14","jan_2018",0
"506","CT14","jul_2000",1
"2474","CT14","jul_2001",1
"5426","CT14","jul_2002",3
"9362","CT14","jul_2003",3
"14282","CT14","jul_2004",1
"20186","CT14","jul_2005",1
"27074","CT14","jul_2006",3
"34946","CT14","jul_2007",4
"43802","CT14","jul_2008",5
"53642","CT14","jul_2009",3
"64466","CT14","jul_2010",1
"76274","CT14","jul_2011",0
"89066","CT14","jul_2012",1
"102842","CT14","jul_2013",0
"117602","CT14","jul_2014",3
"133346","CT14","jul_2015",1
"150074","CT14","jul_2016",2
"167786","CT14","jul_2017",2
"186482","CT14","jul_2018",6
"424","CT14","jun_2000",5
"2392","CT14","jun_2001",7
"5344","CT14","jun_2002",7
"9280","CT14","jun_2003",4
"14200","CT14","jun_2004",9
"20104","CT14","jun_2005",7
"26992","CT14","jun_2006",4
"34864","CT14","jun_2007",5
"43720","CT14","jun_2008",6
"53560","CT14","jun_2009",2
"64384","CT14","jun_2010",6
"76192","CT14","jun_2011",1
"88984","CT14","jun_2012",7
"102760","CT14","jun_2013",11
"117520","CT14","jun_2014",12
"133264","CT14","jun_2015",1
"149992","CT14","jun_2016",5
"167704","CT14","jun_2017",6
"186400","CT14","jun_2018",7
"178","CT14","mar_2000",3
"2146","CT14","mar_2001",4
"5098","CT14","mar_2002",4
"9034","CT14","mar_2003",5
"13954","CT14","mar_2004",0
"19858","CT14","mar_2005",1
"26746","CT14","mar_2006",2
"34618","CT14","mar_2007",1
"43474","CT14","mar_2008",5
"53314","CT14","mar_2009",3
"64138","CT14","mar_2010",5
"75946","CT14","mar_2011",2
"88738","CT14","mar_2012",4
"102514","CT14","mar_2013",0
"117274","CT14","mar_2014",3
"133018","CT14","mar_2015",3
"149746","CT14","mar_2016",3
"167458","CT14","mar_2017",3
"186154","CT14","mar_2018",1
"342","CT14","may_2000",9
"2310","CT14","may_2001",3
"5262","CT14","may_2002",7
"9198","CT14","may_2003",6
"14118","CT14","may_2004",9
"20022","CT14","may_2005",3
"26910","CT14","may_2006",3
"34782","CT14","may_2007",8
"43638","CT14","may_2008",5
"53478","CT14","may_2009",6
"64302","CT14","may_2010",9
"76110","CT14","may_2011",7
"88902","CT14","may_2012",6
"102678","CT14","may_2013",13
"117438","CT14","may_2014",8
"133182","CT14","may_2015",1
"149910","CT14","may_2016",5
"167622","CT14","may_2017",6
"186318","CT14","may_2018",5
"834","CT14","nov_2000",1
"2802","CT14","nov_2001",0
"5754","CT14","nov_2002",3
"9690","CT14","nov_2003",1
"14610","CT14","nov_2004",0
"20514","CT14","nov_2005",1
"27402","CT14","nov_2006",3
"35274","CT14","nov_2007",0
"44130","CT14","nov_2008",1
"53970","CT14","nov_2009",0
"64794","CT14","nov_2010",2
"76602","CT14","nov_2011",1
"89394","CT14","nov_2012",1
"103170","CT14","nov_2013",0
"117930","CT14","nov_2014",0
"133674","CT14","nov_2015",2
"150402","CT14","nov_2016",1
"168114","CT14","nov_2017",1
"186810","CT14","nov_2018",1
"752","CT14","oct_2000",2
"2720","CT14","oct_2001",0
"5672","CT14","oct_2002",1
"9608","CT14","oct_2003",0
"14528","CT14","oct_2004",3
"20432","CT14","oct_2005",3
"27320","CT14","oct_2006",0
"35192","CT14","oct_2007",5
"44048","CT14","oct_2008",3
"53888","CT14","oct_2009",5
"64712","CT14","oct_2010",2
"76520","CT14","oct_2011",0
"89312","CT14","oct_2012",0
"103088","CT14","oct_2013",3
"117848","CT14","oct_2014",1
"133592","CT14","oct_2015",3
"150320","CT14","oct_2016",2
"168032","CT14","oct_2017",1
"186728","CT14","oct_2018",1
"670","CT14","sep_2000",1
"2638","CT14","sep_2001",0
"5590","CT14","sep_2002",2
"9526","CT14","sep_2003",1
"14446","CT14","sep_2004",4
"20350","CT14","sep_2005",1
"27238","CT14","sep_2006",3
"35110","CT14","sep_2007",3
"43966","CT14","sep_2008",1
"53806","CT14","sep_2009",4
"64630","CT14","sep_2010",1
"76438","CT14","sep_2011",0
"89230","CT14","sep_2012",0
"103006","CT14","sep_2013",3
"117766","CT14","sep_2014",1
"133510","CT14","sep_2015",1
"150238","CT14","sep_2016",2
"167950","CT14","sep_2017",3
"186646","CT14","sep_2018",0
"261","CT15","apr_2000",8
"2229","CT15","apr_2001",7
"5181","CT15","apr_2002",9
"9117","CT15","apr_2003",13
"14037","CT15","apr_2004",8
"19941","CT15","apr_2005",10
"26829","CT15","apr_2006",2
"34701","CT15","apr_2007",8
"43557","CT15","apr_2008",11
"53397","CT15","apr_2009",10
"64221","CT15","apr_2010",5
"76029","CT15","apr_2011",8
"88821","CT15","apr_2012",6
"102597","CT15","apr_2013",12
"117357","CT15","apr_2014",8
"133101","CT15","apr_2015",9
"149829","CT15","apr_2016",9
"167541","CT15","apr_2017",11
"186237","CT15","apr_2018",9
"589","CT15","aug_2000",2
"2557","CT15","aug_2001",3
"5509","CT15","aug_2002",2
"9445","CT15","aug_2003",0
"14365","CT15","aug_2004",3
"20269","CT15","aug_2005",3
"27157","CT15","aug_2006",0
"35029","CT15","aug_2007",6
"43885","CT15","aug_2008",4
"53725","CT15","aug_2009",5
"64549","CT15","aug_2010",2
"76357","CT15","aug_2011",1
"89149","CT15","aug_2012",1
"102925","CT15","aug_2013",2
"117685","CT15","aug_2014",3
"133429","CT15","aug_2015",2
"150157","CT15","aug_2016",1
"167869","CT15","aug_2017",5
"186565","CT15","aug_2018",6
"917","CT15","dec_2000",2
"2885","CT15","dec_2001",2
"5837","CT15","dec_2002",3
"9773","CT15","dec_2003",2
"14693","CT15","dec_2004",3
"20597","CT15","dec_2005",2
"27485","CT15","dec_2006",3
"35357","CT15","dec_2007",2
"44213","CT15","dec_2008",3
"54053","CT15","dec_2009",1
"64877","CT15","dec_2010",3
"76685","CT15","dec_2011",1
"89477","CT15","dec_2012",1
"103253","CT15","dec_2013",1
"118013","CT15","dec_2014",2
"133757","CT15","dec_2015",6
"150485","CT15","dec_2016",2
"168197","CT15","dec_2017",1
"186893","CT15","dec_2018",2
"97","CT15","feb_2000",4
"2065","CT15","feb_2001",2
"5017","CT15","feb_2002",2
"8953","CT15","feb_2003",3
"13873","CT15","feb_2004",3
"19777","CT15","feb_2005",2
"26665","CT15","feb_2006",3
"34537","CT15","feb_2007",4
"43393","CT15","feb_2008",2
"53233","CT15","feb_2009",4
"64057","CT15","feb_2010",1
"75865","CT15","feb_2011",1
"88657","CT15","feb_2012",2
"102433","CT15","feb_2013",2
"117193","CT15","feb_2014",2
"132937","CT15","feb_2015",1
"149665","CT15","feb_2016",1
"167377","CT15","feb_2017",3
"186073","CT15","feb_2018",4
"15","CT15","jan_2000",1
"1983","CT15","jan_2001",0
"4935","CT15","jan_2002",1
"8871","CT15","jan_2003",0
"13791","CT15","jan_2004",2
"19695","CT15","jan_2005",1
"26583","CT15","jan_2006",5
"34455","CT15","jan_2007",3
"43311","CT15","jan_2008",8
"53151","CT15","jan_2009",1
"63975","CT15","jan_2010",4
"75783","CT15","jan_2011",1
"88575","CT15","jan_2012",1
"102351","CT15","jan_2013",6
"117111","CT15","jan_2014",3
"132855","CT15","jan_2015",0
"149583","CT15","jan_2016",2
"167295","CT15","jan_2017",5
"185991","CT15","jan_2018",2
"507","CT15","jul_2000",6
"2475","CT15","jul_2001",3
"5427","CT15","jul_2002",5
"9363","CT15","jul_2003",7
"14283","CT15","jul_2004",2
"20187","CT15","jul_2005",6
"27075","CT15","jul_2006",5
"34947","CT15","jul_2007",7
"43803","CT15","jul_2008",3
"53643","CT15","jul_2009",6
"64467","CT15","jul_2010",5
"76275","CT15","jul_2011",0
"89067","CT15","jul_2012",1
"102843","CT15","jul_2013",2
"117603","CT15","jul_2014",6
"133347","CT15","jul_2015",6
"150075","CT15","jul_2016",4
"167787","CT15","jul_2017",3
"186483","CT15","jul_2018",7
"425","CT15","jun_2000",7
"2393","CT15","jun_2001",13
"5345","CT15","jun_2002",12
"9281","CT15","jun_2003",8
"14201","CT15","jun_2004",12
"20105","CT15","jun_2005",9
"26993","CT15","jun_2006",9
"34865","CT15","jun_2007",14
"43721","CT15","jun_2008",11
"53561","CT15","jun_2009",10
"64385","CT15","jun_2010",11
"76193","CT15","jun_2011",4
"88985","CT15","jun_2012",11
"102761","CT15","jun_2013",13
"117521","CT15","jun_2014",15
"133265","CT15","jun_2015",10
"149993","CT15","jun_2016",11
"167705","CT15","jun_2017",7
"186401","CT15","jun_2018",11
"179","CT15","mar_2000",4
"2147","CT15","mar_2001",6
"5099","CT15","mar_2002",6
"9035","CT15","mar_2003",6
"13955","CT15","mar_2004",2
"19859","CT15","mar_2005",4
"26747","CT15","mar_2006",4
"34619","CT15","mar_2007",4
"43475","CT15","mar_2008",7
"53315","CT15","mar_2009",4
"64139","CT15","mar_2010",7
"75947","CT15","mar_2011",3
"88739","CT15","mar_2012",6
"102515","CT15","mar_2013",0
"117275","CT15","mar_2014",7
"133019","CT15","mar_2015",3
"149747","CT15","mar_2016",5
"167459","CT15","mar_2017",6
"186155","CT15","mar_2018",3
"343","CT15","may_2000",14
"2311","CT15","may_2001",8
"5263","CT15","may_2002",12
"9199","CT15","may_2003",6
"14119","CT15","may_2004",11
"20023","CT15","may_2005",5
"26911","CT15","may_2006",9
"34783","CT15","may_2007",10
"43639","CT15","may_2008",6
"53479","CT15","may_2009",9
"64303","CT15","may_2010",10
"76111","CT15","may_2011",9
"88903","CT15","may_2012",10
"102679","CT15","may_2013",14
"117439","CT15","may_2014",13
"133183","CT15","may_2015",7
"149911","CT15","may_2016",12
"167623","CT15","may_2017",7
"186319","CT15","may_2018",10
"835","CT15","nov_2000",2
"2803","CT15","nov_2001",2
"5755","CT15","nov_2002",4
"9691","CT15","nov_2003",3
"14611","CT15","nov_2004",1
"20515","CT15","nov_2005",3
"27403","CT15","nov_2006",3
"35275","CT15","nov_2007",0
"44131","CT15","nov_2008",1
"53971","CT15","nov_2009",3
"64795","CT15","nov_2010",4
"76603","CT15","nov_2011",4
"89395","CT15","nov_2012",2
"103171","CT15","nov_2013",0
"117931","CT15","nov_2014",1
"133675","CT15","nov_2015",3
"150403","CT15","nov_2016",2
"168115","CT15","nov_2017",1
"186811","CT15","nov_2018",1
"753","CT15","oct_2000",4
"2721","CT15","oct_2001",1
"5673","CT15","oct_2002",3
"9609","CT15","oct_2003",2
"14529","CT15","oct_2004",2
"20433","CT15","oct_2005",4
"27321","CT15","oct_2006",4
"35193","CT15","oct_2007",5
"44049","CT15","oct_2008",6
"53889","CT15","oct_2009",5
"64713","CT15","oct_2010",4
"76521","CT15","oct_2011",0
"89313","CT15","oct_2012",0
"103089","CT15","oct_2013",3
"117849","CT15","oct_2014",3
"133593","CT15","oct_2015",4
"150321","CT15","oct_2016",5
"168033","CT15","oct_2017",3
"186729","CT15","oct_2018",1
"671","CT15","sep_2000",0
"2639","CT15","sep_2001",1
"5591","CT15","sep_2002",4
"9527","CT15","sep_2003",2
"14447","CT15","sep_2004",7
"20351","CT15","sep_2005",2
"27239","CT15","sep_2006",4
"35111","CT15","sep_2007",5
"43967","CT15","sep_2008",0
"53807","CT15","sep_2009",5
"64631","CT15","sep_2010",3
"76439","CT15","sep_2011",1
