"","HEXID","date","NDaysAbove5ms"
"32262","CT62","may_2007",4
"32263","CT63","may_2007",1
"32264","CT64","may_2007",1
"32265","CT65","may_2007",5
"32266","CT66","may_2007",5
"32267","CT67","may_2007",16
"32268","CT68","may_2007",16
"32269","CT69","may_2007",14
"32270","CT70","may_2007",6
"32271","CT71","may_2007",1
"32272","CT72","may_2007",1
"32273","CT73","may_2007",3
"32274","CT74","may_2007",4
"32275","CT75","may_2007",3
"32276","CT76","may_2007",1
"32277","CT77","may_2007",1
"32278","CT78","may_2007",3
"32279","CT79","may_2007",4
"32280","CT80","may_2007",3
"32281","CT81","may_2007",6
"32282","CT82","may_2007",12
"32283","CT83","may_2007",4
"32284","CT84","may_2007",6
"32285","CT85","may_2007",11
"32286","CT86","may_2007",4
"32287","FR9","may_2007",9
"32288","FR15","may_2007",0
"32289","FR16","may_2007",2
"32290","FR17","may_2007",14
"32291","FR18","may_2007",3
"32292","FR20","may_2007",1
"32293","FR23","may_2007",10
"32294","FR24","may_2007",10
"32295","FR25","may_2007",10
"32296","FR26","may_2007",2
"32297","FR29","may_2007",4
"32298","FR30","may_2007",14
"32299","FR31","may_2007",4
"32300","FR36","may_2007",11
"32301","FR39","may_2007",1
"32302","FR44","may_2007",2
"32303","FR47","may_2007",11
"32304","FR48","may_2007",8
"32305","FR53","may_2007",11
"32306","FR58","may_2007",17
"32307","FR59","may_2007",15
"32308","FR62","may_2007",15
"32309","FR63","may_2007",15
"32310","FR68","may_2007",12
"32311","FR70","may_2007",17
"32312","FR75","may_2007",13
"32313","FR87","may_2007",1
"32314","FR90","may_2007",13
"32315","FR91","may_2007",12
"32316","CT1","jun_2007",8
"32317","CT2","jun_2007",16
"32318","CT3","jun_2007",22
"32319","CT4","jun_2007",22
"32320","CT5","jun_2007",15
"32321","CT6","jun_2007",NA
"32322","CT7","jun_2007",16
"32323","CT8","jun_2007",4
"32324","CT9","jun_2007",3
"32325","CT10","jun_2007",8
"32326","CT11","jun_2007",16
"32327","CT12","jun_2007",14
"32328","CT13","jun_2007",20
"32329","CT14","jun_2007",17
"32330","CT15","jun_2007",13
"32331","CT16","jun_2007",NA
"32332","CT17","jun_2007",13
"32333","CT18","jun_2007",9
"32334","CT19","jun_2007",3
"32335","CT20","jun_2007",3
"32336","CT21","jun_2007",16
"32337","CT22","jun_2007",13
"32338","CT23","jun_2007",14
"32339","CT24","jun_2007",15
"32340","CT25","jun_2007",14
"32341","CT26","jun_2007",16
"32342","CT27","jun_2007",13
"32343","CT28","jun_2007",4
"32344","CT29","jun_2007",6
"32345","CT30","jun_2007",3
"32346","CT31","jun_2007",13
"32347","CT32","jun_2007",17
"32348","CT33","jun_2007",12
"32349","CT34","jun_2007",15
"32350","CT35","jun_2007",12
"32351","CT36","jun_2007",7
"32352","CT37","jun_2007",3
"32353","CT38","jun_2007",5
"32354","CT39","jun_2007",2
"32355","CT40","jun_2007",8
"32356","CT41","jun_2007",3
"32357","CT42","jun_2007",15
"32358","CT43","jun_2007",11
"32359","CT44","jun_2007",2
"32360","CT45","jun_2007",4
"32361","CT46","jun_2007",2
"32362","CT47","jun_2007",2
"32363","CT48","jun_2007",2
"32364","CT49","jun_2007",4
"32365","CT50","jun_2007",4
"32366","CT51","jun_2007",5
"32367","CT52","jun_2007",3
"32368","CT53","jun_2007",5
"32369","CT54","jun_2007",2
"32370","CT55","jun_2007",2
"32371","CT56","jun_2007",2
"32372","CT57","jun_2007",2
"32373","CT58","jun_2007",2
"32374","CT59","jun_2007",12
"32375","CT60","jun_2007",8
"32376","CT61","jun_2007",5
"32377","CT62","jun_2007",4
"32378","CT63","jun_2007",2
"32379","CT64","jun_2007",2
"32380","CT65","jun_2007",2
"32381","CT66","jun_2007",2
"32382","CT67","jun_2007",21
"32383","CT68","jun_2007",21
"32384","CT69","jun_2007",13
"32385","CT70","jun_2007",7
"32386","CT71","jun_2007",3
"32387","CT72","jun_2007",2
"32388","CT73","jun_2007",2
"32389","CT74","jun_2007",2
"32390","CT75","jun_2007",5
"32391","CT76","jun_2007",3
"32392","CT77","jun_2007",1
"32393","CT78","jun_2007",2
"32394","CT79","jun_2007",1
"32395","CT80","jun_2007",2
"32396","CT81","jun_2007",3
"32397","CT82","jun_2007",11
"32398","CT83","jun_2007",3
"32399","CT84","jun_2007",6
"32400","CT85","jun_2007",18
"32401","CT86","jun_2007",1
"32402","FR9","jun_2007",8
"32403","FR15","jun_2007",2
"32404","FR16","jun_2007",2
"32405","FR17","jun_2007",16
"32406","FR18","jun_2007",2
"32407","FR20","jun_2007",2
"32408","FR23","jun_2007",15
"32409","FR24","jun_2007",13
"32410","FR25","jun_2007",15
"32411","FR26","jun_2007",2
"32412","FR29","jun_2007",4
"32413","FR30","jun_2007",16
"32414","FR31","jun_2007",3
"32415","FR36","jun_2007",15
"32416","FR39","jun_2007",2
"32417","FR44","jun_2007",2
"32418","FR47","jun_2007",15
"32419","FR48","jun_2007",5
"32420","FR53","jun_2007",15
"32421","FR58","jun_2007",21
"32422","FR59","jun_2007",22
"32423","FR62","jun_2007",20
"32424","FR63","jun_2007",20
"32425","FR68","jun_2007",15
"32426","FR70","jun_2007",23
"32427","FR75","jun_2007",12
"32428","FR87","jun_2007",2
"32429","FR90","jun_2007",11
"32430","FR91","jun_2007",11
"32431","CT1","jul_2007",2
"32432","CT2","jul_2007",7
"32433","CT3","jul_2007",21
"32434","CT4","jul_2007",20
"32435","CT5","jul_2007",5
"32436","CT6","jul_2007",NA
"32437","CT7","jul_2007",14
"32438","CT8","jul_2007",1
"32439","CT9","jul_2007",0
"32440","CT10","jul_2007",2
"32441","CT11","jul_2007",10
"32442","CT12","jul_2007",7
"32443","CT13","jul_2007",13
"32444","CT14","jul_2007",7
"32445","CT15","jul_2007",5
"32446","CT16","jul_2007",NA
"32447","CT17","jul_2007",7
"32448","CT18","jul_2007",6
"32449","CT19","jul_2007",0
"32450","CT20","jul_2007",2
"32451","CT21","jul_2007",10
"32452","CT22","jul_2007",6
"32453","CT23","jul_2007",5
"32454","CT24","jul_2007",8
"32455","CT25","jul_2007",4
"32456","CT26","jul_2007",10
"32457","CT27","jul_2007",8
"32458","CT28","jul_2007",0
"32459","CT29","jul_2007",1
"32460","CT30","jul_2007",0
"32461","CT31","jul_2007",6
"32462","CT32","jul_2007",10
"32463","CT33","jul_2007",4
"32464","CT34","jul_2007",6
"32465","CT35","jul_2007",6
"32466","CT36","jul_2007",3
"32467","CT37","jul_2007",1
"32468","CT38","jul_2007",4
"32469","CT39","jul_2007",0
"32470","CT40","jul_2007",4
"32471","CT41","jul_2007",0
"32472","CT42","jul_2007",6
"32473","CT43","jul_2007",5
"32474","CT44","jul_2007",0
"32475","CT45","jul_2007",1
"32476","CT46","jul_2007",0
"32477","CT47","jul_2007",0
"32478","CT48","jul_2007",0
"32479","CT49","jul_2007",0
"32480","CT50","jul_2007",2
"32481","CT51","jul_2007",3
"32482","CT52","jul_2007",2
"32483","CT53","jul_2007",4
"32484","CT54","jul_2007",0
"32485","CT55","jul_2007",0
"32486","CT56","jul_2007",0
"32487","CT57","jul_2007",0
"32488","CT58","jul_2007",0
"32489","CT59","jul_2007",11
"32490","CT60","jul_2007",6
"32491","CT61","jul_2007",5
"32492","CT62","jul_2007",2
"32493","CT63","jul_2007",0
"32494","CT64","jul_2007",0
"32495","CT65","jul_2007",1
"32496","CT66","jul_2007",2
"32497","CT67","jul_2007",16
"32498","CT68","jul_2007",17
"32499","CT69","jul_2007",14
"32500","CT70","jul_2007",5
"32501","CT71","jul_2007",1
"32502","CT72","jul_2007",0
"32503","CT73","jul_2007",0
"32504","CT74","jul_2007",1
"32505","CT75","jul_2007",4
"32506","CT76","jul_2007",1
"32507","CT77","jul_2007",0
"32508","CT78","jul_2007",1
"32509","CT79","jul_2007",0
"32510","CT80","jul_2007",0
"32511","CT81","jul_2007",1
"32512","CT82","jul_2007",9
"32513","CT83","jul_2007",1
"32514","CT84","jul_2007",4
"32515","CT85","jul_2007",16
"32516","CT86","jul_2007",0
"32517","FR9","jul_2007",2
"32518","FR15","jul_2007",0
"32519","FR16","jul_2007",0
"32520","FR17","jul_2007",9
"32521","FR18","jul_2007",0
"32522","FR20","jul_2007",0
"32523","FR23","jul_2007",6
"32524","FR24","jul_2007",6
"32525","FR25","jul_2007",6
"32526","FR26","jul_2007",0
"32527","FR29","jul_2007",3
"32528","FR30","jul_2007",9
"32529","FR31","jul_2007",2
"32530","FR36","jul_2007",6
"32531","FR39","jul_2007",0
"32532","FR44","jul_2007",0
"32533","FR47","jul_2007",6
"32534","FR48","jul_2007",4
"32535","FR53","jul_2007",6
"32536","FR58","jul_2007",13
"32537","FR59","jul_2007",15
"32538","FR62","jul_2007",13
"32539","FR63","jul_2007",13
"32540","FR68","jul_2007",9
"32541","FR70","jul_2007",15
"32542","FR75","jul_2007",9
"32543","FR87","jul_2007",0
"32544","FR90","jul_2007",9
"32545","FR91","jul_2007",8
"32546","CT1","aug_2007",0
"32547","CT2","aug_2007",9
"32548","CT3","aug_2007",17
"32549","CT4","aug_2007",17
"32550","CT5","aug_2007",9
"32551","CT6","aug_2007",NA
"32552","CT7","aug_2007",9
"32553","CT8","aug_2007",1
"32554","CT9","aug_2007",1
"32555","CT10","aug_2007",0
"32556","CT11","aug_2007",2
"32557","CT12","aug_2007",4
"32558","CT13","aug_2007",15
"32559","CT14","aug_2007",12
"32560","CT15","aug_2007",8
"32561","CT16","aug_2007",NA
"32562","CT17","aug_2007",4
"32563","CT18","aug_2007",7
"32564","CT19","aug_2007",1
"32565","CT20","aug_2007",0
"32566","CT21","aug_2007",5
"32567","CT22","aug_2007",2
"32568","CT23","aug_2007",6
"32569","CT24","aug_2007",11
"32570","CT25","aug_2007",8
"32571","CT26","aug_2007",7
"32572","CT27","aug_2007",5
"32573","CT28","aug_2007",1
"32574","CT29","aug_2007",1
"32575","CT30","aug_2007",1
"32576","CT31","aug_2007",5
"32577","CT32","aug_2007",6
"32578","CT33","aug_2007",5
"32579","CT34","aug_2007",9
"32580","CT35","aug_2007",3
"32581","CT36","aug_2007",3
"32582","CT37","aug_2007",1
"32583","CT38","aug_2007",5
"32584","CT39","aug_2007",0
"32585","CT40","aug_2007",3
"32586","CT41","aug_2007",0
"32587","CT42","aug_2007",10
"32588","CT43","aug_2007",5
"32589","CT44","aug_2007",0
"32590","CT45","aug_2007",1
"32591","CT46","aug_2007",0
"32592","CT47","aug_2007",0
"32593","CT48","aug_2007",0
"32594","CT49","aug_2007",0
"32595","CT50","aug_2007",3
"32596","CT51","aug_2007",2
"32597","CT52","aug_2007",1
"32598","CT53","aug_2007",1
"32599","CT54","aug_2007",0
"32600","CT55","aug_2007",0
"32601","CT56","aug_2007",0
"32602","CT57","aug_2007",0
"32603","CT58","aug_2007",0
"32604","CT59","aug_2007",3
"32605","CT60","aug_2007",3
"32606","CT61","aug_2007",2
"32607","CT62","aug_2007",2
"32608","CT63","aug_2007",0
"32609","CT64","aug_2007",0
"32610","CT65","aug_2007",3
"32611","CT66","aug_2007",2
"32612","CT67","aug_2007",14
"32613","CT68","aug_2007",14
"32614","CT69","aug_2007",4
"32615","CT70","aug_2007",3
"32616","CT71","aug_2007",0
"32617","CT72","aug_2007",0
"32618","CT73","aug_2007",0
"32619","CT74","aug_2007",0
"32620","CT75","aug_2007",2
"32621","CT76","aug_2007",0
"32622","CT77","aug_2007",0
"32623","CT78","aug_2007",0
"32624","CT79","aug_2007",0
"32625","CT80","aug_2007",0
"32626","CT81","aug_2007",4
"32627","CT82","aug_2007",4
"32628","CT83","aug_2007",0
"32629","CT84","aug_2007",2
"32630","CT85","aug_2007",9
"32631","CT86","aug_2007",0
"32632","FR9","aug_2007",0
"32633","FR15","aug_2007",0
"32634","FR16","aug_2007",0
"32635","FR17","aug_2007",10
"32636","FR18","aug_2007",0
"32637","FR20","aug_2007",0
"32638","FR23","aug_2007",8
"32639","FR24","aug_2007",3
"32640","FR25","aug_2007",8
"32641","FR26","aug_2007",0
"32642","FR29","aug_2007",2
"32643","FR30","aug_2007",7
"32644","FR31","aug_2007",2
"32645","FR36","aug_2007",10
"32646","FR39","aug_2007",0
"32647","FR44","aug_2007",0
"32648","FR47","aug_2007",10
"32649","FR48","aug_2007",2
"32650","FR53","aug_2007",10
"32651","FR58","aug_2007",15
"32652","FR59","aug_2007",17
"32653","FR62","aug_2007",15
"32654","FR63","aug_2007",15
"32655","FR68","aug_2007",2
"32656","FR70","aug_2007",17
"32657","FR75","aug_2007",5
"32658","FR87","aug_2007",0
"32659","FR90","aug_2007",4
"32660","FR91","aug_2007",4
"32661","CT1","sep_2007",4
"32662","CT2","sep_2007",6
"32663","CT3","sep_2007",15
"32664","CT4","sep_2007",14
"32665","CT5","sep_2007",10
"32666","CT6","sep_2007",NA
"32667","CT7","sep_2007",13
"32668","CT8","sep_2007",2
"32669","CT9","sep_2007",2
"32670","CT10","sep_2007",3
"32671","CT11","sep_2007",5
"32672","CT12","sep_2007",6
"32673","CT13","sep_2007",13
"32674","CT14","sep_2007",11
"32675","CT15","sep_2007",7
"32676","CT16","sep_2007",NA
"32677","CT17","sep_2007",9
"32678","CT18","sep_2007",5
"32679","CT19","sep_2007",2
"32680","CT20","sep_2007",1
"32681","CT21","sep_2007",5
"32682","CT22","sep_2007",4
"32683","CT23","sep_2007",10
"32684","CT24","sep_2007",11
"32685","CT25","sep_2007",10
"32686","CT26","sep_2007",11
"32687","CT27","sep_2007",10
"32688","CT28","sep_2007",2
"32689","CT29","sep_2007",2
"32690","CT30","sep_2007",1
"32691","CT31","sep_2007",3
"32692","CT32","sep_2007",6
"32693","CT33","sep_2007",7
"32694","CT34","sep_2007",9
"32695","CT35","sep_2007",11
"32696","CT36","sep_2007",9
"32697","CT37","sep_2007",1
"32698","CT38","sep_2007",4
"32699","CT39","sep_2007",0
"32700","CT40","sep_2007",3
"32701","CT41","sep_2007",0
"32702","CT42","sep_2007",11
"32703","CT43","sep_2007",9
"32704","CT44","sep_2007",0
"32705","CT45","sep_2007",0
"32706","CT46","sep_2007",0
"32707","CT47","sep_2007",0
"32708","CT48","sep_2007",0
"32709","CT49","sep_2007",2
"32710","CT50","sep_2007",8
"32711","CT51","sep_2007",2
"32712","CT52","sep_2007",2
"32713","CT53","sep_2007",2
"32714","CT54","sep_2007",0
"32715","CT55","sep_2007",0
"32716","CT56","sep_2007",1
"32717","CT57","sep_2007",3
"32718","CT58","sep_2007",5
"32719","CT59","sep_2007",6
"32720","CT60","sep_2007",3
"32721","CT61","sep_2007",3
"32722","CT62","sep_2007",3
"32723","CT63","sep_2007",0
"32724","CT64","sep_2007",0
"32725","CT65","sep_2007",8
"32726","CT66","sep_2007",6
"32727","CT67","sep_2007",12
"32728","CT68","sep_2007",12
"32729","CT69","sep_2007",8
"32730","CT70","sep_2007",3
"32731","CT71","sep_2007",0
"32732","CT72","sep_2007",0
"32733","CT73","sep_2007",2
"32734","CT74","sep_2007",4
"32735","CT75","sep_2007",3
"32736","CT76","sep_2007",0
"32737","CT77","sep_2007",0
"32738","CT78","sep_2007",4
"32739","CT79","sep_2007",3
"32740","CT80","sep_2007",2
"32741","CT81","sep_2007",7
"32742","CT82","sep_2007",4
"32743","CT83","sep_2007",1
"32744","CT84","sep_2007",2
"32745","CT85","sep_2007",5
"32746","CT86","sep_2007",0
"32747","FR9","sep_2007",2
"32748","FR15","sep_2007",0
"32749","FR16","sep_2007",0
"32750","FR17","sep_2007",12
"32751","FR18","sep_2007",0
"32752","FR20","sep_2007",0
"32753","FR23","sep_2007",9
"32754","FR24","sep_2007",3
"32755","FR25","sep_2007",7
"32756","FR26","sep_2007",0
"32757","FR29","sep_2007",2
"32758","FR30","sep_2007",11
"32759","FR31","sep_2007",1
"32760","FR36","sep_2007",9
"32761","FR39","sep_2007",0
"32762","FR44","sep_2007",1
"32763","FR47","sep_2007",8
"32764","FR48","sep_2007",3
"32765","FR53","sep_2007",7
"32766","FR58","sep_2007",13
"32767","FR59","sep_2007",14
"32768","FR62","sep_2007",13
"32769","FR63","sep_2007",13
"32770","FR68","sep_2007",5
"32771","FR70","sep_2007",14
"32772","FR75","sep_2007",4
"32773","FR87","sep_2007",0
"32774","FR90","sep_2007",4
"32775","FR91","sep_2007",4
"32776","CT1","oct_2007",12
"32777","CT2","oct_2007",11
"32778","CT3","oct_2007",14
"32779","CT4","oct_2007",15
"32780","CT5","oct_2007",14
"32781","CT6","oct_2007",NA
"32782","CT7","oct_2007",12
"32783","CT8","oct_2007",9
"32784","CT9","oct_2007",11
"32785","CT10","oct_2007",7
"32786","CT11","oct_2007",8
"32787","CT12","oct_2007",10
"32788","CT13","oct_2007",18
"32789","CT14","oct_2007",15
"32790","CT15","oct_2007",10
"32791","CT16","oct_2007",NA
"32792","CT17","oct_2007",7
"32793","CT18","oct_2007",7
"32794","CT19","oct_2007",6
"32795","CT20","oct_2007",4
"32796","CT21","oct_2007",8
"32797","CT22","oct_2007",7
"32798","CT23","oct_2007",13
"32799","CT24","oct_2007",15
"32800","CT25","oct_2007",11
"32801","CT26","oct_2007",8
"32802","CT27","oct_2007",6
"32803","CT28","oct_2007",6
"32804","CT29","oct_2007",5
"32805","CT30","oct_2007",2
"32806","CT31","oct_2007",5
"32807","CT32","oct_2007",6
"32808","CT33","oct_2007",10
"32809","CT34","oct_2007",12
"32810","CT35","oct_2007",12
"32811","CT36","oct_2007",14
"32812","CT37","oct_2007",1
"32813","CT38","oct_2007",3
"32814","CT39","oct_2007",3
"32815","CT40","oct_2007",5
"32816","CT41","oct_2007",5
"32817","CT42","oct_2007",14
"32818","CT43","oct_2007",11
"32819","CT44","oct_2007",1
"32820","CT45","oct_2007",1
"32821","CT46","oct_2007",1
"32822","CT47","oct_2007",2
"32823","CT48","oct_2007",2
"32824","CT49","oct_2007",10
"32825","CT50","oct_2007",11
"32826","CT51","oct_2007",5
"32827","CT52","oct_2007",1
"32828","CT53","oct_2007",2
"32829","CT54","oct_2007",1
"32830","CT55","oct_2007",1
"32831","CT56","oct_2007",5
"32832","CT57","oct_2007",7
"32833","CT58","oct_2007",6
"32834","CT59","oct_2007",5
"32835","CT60","oct_2007",3
"32836","CT61","oct_2007",2
"32837","CT62","oct_2007",2
"32838","CT63","oct_2007",1
"32839","CT64","oct_2007",5
"32840","CT65","oct_2007",9
"32841","CT66","oct_2007",7
"32842","CT67","oct_2007",8
"32843","CT68","oct_2007",8
"32844","CT69","oct_2007",5
"32845","CT70","oct_2007",2
"32846","CT71","oct_2007",1
"32847","CT72","oct_2007",1
"32848","CT73","oct_2007",5
"32849","CT74","oct_2007",6
"32850","CT75","oct_2007",1
"32851","CT76","oct_2007",1
"32852","CT77","oct_2007",1
"32853","CT78","oct_2007",5
"32854","CT79","oct_2007",1
"32855","CT80","oct_2007",3
"32856","CT81","oct_2007",10
"32857","CT82","oct_2007",7
"32858","CT83","oct_2007",2
"32859","CT84","oct_2007",2
"32860","CT85","oct_2007",2
"32861","CT86","oct_2007",1
"32862","FR9","oct_2007",5
"32863","FR15","oct_2007",1
"32864","FR16","oct_2007",2
"32865","FR17","oct_2007",14
"32866","FR18","oct_2007",5
"32867","FR20","oct_2007",1
"32868","FR23","oct_2007",12
"32869","FR24","oct_2007",6
"32870","FR25","oct_2007",11
"32871","FR26","oct_2007",3
"32872","FR29","oct_2007",2
"32873","FR30","oct_2007",6
"32874","FR31","oct_2007",3
"32875","FR36","oct_2007",12
"32876","FR39","oct_2007",1
"32877","FR44","oct_2007",4
"32878","FR47","oct_2007",12
"32879","FR48","oct_2007",5
"32880","FR53","oct_2007",12
"32881","FR58","oct_2007",18
"32882","FR59","oct_2007",18
"32883","FR62","oct_2007",18
"32884","FR63","oct_2007",18
"32885","FR68","oct_2007",8
"32886","FR70","oct_2007",16
"32887","FR75","oct_2007",10
"32888","FR87","oct_2007",1
"32889","FR90","oct_2007",8
"32890","FR91","oct_2007",7
"32891","CT1","nov_2007",8
"32892","CT2","nov_2007",4
"32893","CT3","nov_2007",5
"32894","CT4","nov_2007",6
"32895","CT5","nov_2007",4
"32896","CT6","nov_2007",NA
"32897","CT7","nov_2007",9
"32898","CT8","nov_2007",1
"32899","CT9","nov_2007",4
"32900","CT10","nov_2007",1
"32901","CT11","nov_2007",0
"32902","CT12","nov_2007",1
"32903","CT13","nov_2007",8
"32904","CT14","nov_2007",5
"32905","CT15","nov_2007",1
"32906","CT16","nov_2007",NA
"32907","CT17","nov_2007",5
"32908","CT18","nov_2007",0
"32909","CT19","nov_2007",0
"32910","CT20","nov_2007",0
"32911","CT21","nov_2007",0
"32912","CT22","nov_2007",0
"32913","CT23","nov_2007",5
"32914","CT24","nov_2007",6
"32915","CT25","nov_2007",4
"32916","CT26","nov_2007",7
"32917","CT27","nov_2007",7
"32918","CT28","nov_2007",3
"32919","CT29","nov_2007",0
"32920","CT30","nov_2007",0
"32921","CT31","nov_2007",0
"32922","CT32","nov_2007",0
"32923","CT33","nov_2007",1
"32924","CT34","nov_2007",6
"32925","CT35","nov_2007",6
"32926","CT36","nov_2007",8
"32927","CT37","nov_2007",0
"32928","CT38","nov_2007",0
"32929","CT39","nov_2007",0
"32930","CT40","nov_2007",0
"32931","CT41","nov_2007",0
"32932","CT42","nov_2007",7
"32933","CT43","nov_2007",5
"32934","CT44","nov_2007",0
"32935","CT45","nov_2007",0
"32936","CT46","nov_2007",0
"32937","CT47","nov_2007",0
"32938","CT48","nov_2007",0
"32939","CT49","nov_2007",3
"32940","CT50","nov_2007",6
"32941","CT51","nov_2007",0
"32942","CT52","nov_2007",0
"32943","CT53","nov_2007",0
"32944","CT54","nov_2007",0
"32945","CT55","nov_2007",0
"32946","CT56","nov_2007",0
"32947","CT57","nov_2007",1
"32948","CT58","nov_2007",1
"32949","CT59","nov_2007",0
"32950","CT60","nov_2007",0
"32951","CT61","nov_2007",0
"32952","CT62","nov_2007",0
"32953","CT63","nov_2007",0
"32954","CT64","nov_2007",0
"32955","CT65","nov_2007",5
"32956","CT66","nov_2007",1
"32957","CT67","nov_2007",2
"32958","CT68","nov_2007",2
"32959","CT69","nov_2007",0
"32960","CT70","nov_2007",0
"32961","CT71","nov_2007",0
"32962","CT72","nov_2007",0
"32963","CT73","nov_2007",1
"32964","CT74","nov_2007",1
"32965","CT75","nov_2007",0
"32966","CT76","nov_2007",0
"32967","CT77","nov_2007",0
"32968","CT78","nov_2007",2
"32969","CT79","nov_2007",3
"32970","CT80","nov_2007",0
"32971","CT81","nov_2007",6
"32972","CT82","nov_2007",3
"32973","CT83","nov_2007",0
"32974","CT84","nov_2007",1
"32975","CT85","nov_2007",0
"32976","CT86","nov_2007",0
"32977","FR9","nov_2007",0
"32978","FR15","nov_2007",0
"32979","FR16","nov_2007",0
"32980","FR17","nov_2007",5
"32981","FR18","nov_2007",0
"32982","FR20","nov_2007",0
"32983","FR23","nov_2007",6
"32984","FR24","nov_2007",0
"32985","FR25","nov_2007",3
"32986","FR26","nov_2007",0
"32987","FR29","nov_2007",0
"32988","FR30","nov_2007",5
"32989","FR31","nov_2007",0
"32990","FR36","nov_2007",6
"32991","FR39","nov_2007",0
"32992","FR44","nov_2007",0
"32993","FR47","nov_2007",4
"32994","FR48","nov_2007",0
"32995","FR53","nov_2007",4
"32996","FR58","nov_2007",8
"32997","FR59","nov_2007",8
"32998","FR62","nov_2007",8
"32999","FR63","nov_2007",8
"33000","FR68","nov_2007",1
"33001","FR70","nov_2007",8
"33002","FR75","nov_2007",4
"33003","FR87","nov_2007",0
"33004","FR90","nov_2007",4
"33005","FR91","nov_2007",2
"33006","CT1","dec_2007",18
"33007","CT2","dec_2007",18
"33008","CT3","dec_2007",11
"33009","CT4","dec_2007",13
"33010","CT5","dec_2007",14
"33011","CT6","dec_2007",NA
"33012","CT7","dec_2007",16
"33013","CT8","dec_2007",12
"33014","CT9","dec_2007",15
"33015","CT10","dec_2007",6
"33016","CT11","dec_2007",2
"33017","CT12","dec_2007",5
"33018","CT13","dec_2007",17
"33019","CT14","dec_2007",12
"33020","CT15","dec_2007",5
"33021","CT16","dec_2007",NA
"33022","CT17","dec_2007",15
"33023","CT18","dec_2007",6
"33024","CT19","dec_2007",4
"33025","CT20","dec_2007",1
"33026","CT21","dec_2007",1
"33027","CT22","dec_2007",1
"33028","CT23","dec_2007",11
"33029","CT24","dec_2007",16
"33030","CT25","dec_2007",7
"33031","CT26","dec_2007",14
"33032","CT27","dec_2007",14
"33033","CT28","dec_2007",7
"33034","CT29","dec_2007",1
"33035","CT30","dec_2007",1
"33036","CT31","dec_2007",2
"33037","CT32","dec_2007",2
"33038","CT33","dec_2007",6
"33039","CT34","dec_2007",13
"33040","CT35","dec_2007",10
"33041","CT36","dec_2007",12
"33042","CT37","dec_2007",0
"33043","CT38","dec_2007",1
"33044","CT39","dec_2007",0
"33045","CT40","dec_2007",1
"33046","CT41","dec_2007",0
"33047","CT42","dec_2007",16
"33048","CT43","dec_2007",12
"33049","CT44","dec_2007",0
"33050","CT45","dec_2007",0
"33051","CT46","dec_2007",0
"33052","CT47","dec_2007",0
"33053","CT48","dec_2007",0
"33054","CT49","dec_2007",9
"33055","CT50","dec_2007",13
"33056","CT51","dec_2007",3
"33057","CT52","dec_2007",0
"33058","CT53","dec_2007",0
"33059","CT54","dec_2007",0
"33060","CT55","dec_2007",0
"33061","CT56","dec_2007",6
"33062","CT57","dec_2007",13
"33063","CT58","dec_2007",10
"33064","CT59","dec_2007",1
"33065","CT60","dec_2007",1
"33066","CT61","dec_2007",0
"33067","CT62","dec_2007",0
"33068","CT63","dec_2007",1
"33069","CT64","dec_2007",1
"33070","CT65","dec_2007",17
"33071","CT66","dec_2007",12
"33072","CT67","dec_2007",7
"33073","CT68","dec_2007",7
"33074","CT69","dec_2007",1
"33075","CT70","dec_2007",0
"33076","CT71","dec_2007",1
"33077","CT72","dec_2007",0
"33078","CT73","dec_2007",5
"33079","CT74","dec_2007",12
"33080","CT75","dec_2007",1
"33081","CT76","dec_2007",1
"33082","CT77","dec_2007",1
"33083","CT78","dec_2007",11
"33084","CT79","dec_2007",7
"33085","CT80","dec_2007",3
"33086","CT81","dec_2007",16
"33087","CT82","dec_2007",13
"33088","CT83","dec_2007",3
"33089","CT84","dec_2007",6
"33090","CT85","dec_2007",0
"33091","CT86","dec_2007",3
"33092","FR9","dec_2007",0
"33093","FR15","dec_2007",0
"33094","FR16","dec_2007",0
"33095","FR17","dec_2007",13
"33096","FR18","dec_2007",2
"33097","FR20","dec_2007",0
"33098","FR23","dec_2007",13
"33099","FR24","dec_2007",1
"33100","FR25","dec_2007",11
"33101","FR26","dec_2007",0
"33102","FR29","dec_2007",1
"33103","FR30","dec_2007",14
"33104","FR31","dec_2007",4
"33105","FR36","dec_2007",13
"33106","FR39","dec_2007",0
"33107","FR44","dec_2007",4
"33108","FR47","dec_2007",12
"33109","FR48","dec_2007",1
"33110","FR53","dec_2007",12
"33111","FR58","dec_2007",16
"33112","FR59","dec_2007",15
"33113","FR62","dec_2007",17
"33114","FR63","dec_2007",17
"33115","FR68","dec_2007",3
"33116","FR70","dec_2007",14
"33117","FR75","dec_2007",16
"33118","FR87","dec_2007",1
"33119","FR90","dec_2007",15
"33120","FR91","dec_2007",10
"33121","CT1","jan_2008",21
"33122","CT2","jan_2008",19
"33123","CT3","jan_2008",14
"33124","CT4","jan_2008",15
"33125","CT5","jan_2008",16
"33126","CT6","jan_2008",NA
"33127","CT7","jan_2008",18
"33128","CT8","jan_2008",10
"33129","CT9","jan_2008",16
"33130","CT10","jan_2008",10
"33131","CT11","jan_2008",12
"33132","CT12","jan_2008",11
"33133","CT13","jan_2008",23
"33134","CT14","jan_2008",13
"33135","CT15","jan_2008",8
"33136","CT16","jan_2008",NA
"33137","CT17","jan_2008",14
