"hexid","ATT","CI.lower","CI.upper","period","OmittedControl","insig"
"ALL",1.49518781380425,-2.53780244500867,5.52817807261716,"25-36","CT44",TRUE
"ALL",1.22957601400358,-2.82046020226664,5.27961223027381,"25-36","CT47",TRUE
"ALL",1.2197139160867,-2.81216775163779,5.25159558381118,"25-36","CT48",TRUE
"ALL",1.24139417911043,-2.78718613045224,5.26997448867311,"25-36","CT49",TRUE
"ALL",1.22692310220967,-2.79688784687568,5.25073405129502,"25-36","CT5",TRUE
"ALL",1.21826207112455,-2.82496200190193,5.26148614415102,"25-36","CT52",TRUE
"ALL",1.21653614302993,-2.80904086156527,5.24211314762512,"25-36","CT53",TRUE
"ALL",1.20016036789811,-2.82127142740214,5.22159216319836,"25-36","CT54",TRUE
"ALL",1.22017311527752,-2.80036625191946,5.24071248247449,"25-36","CT56",TRUE
"ALL",1.21863690997323,-2.79655630649119,5.23383012643765,"25-36","CT57",TRUE
"ALL",1.15262628151282,-2.88152010809419,5.18677267111982,"25-36","CT58",TRUE
"ALL",1.19861708511185,-2.85549722458181,5.25273139480551,"25-36","CT59",TRUE
"ALL",0.694780353660511,-3.33290106213909,4.72246176946011,"25-36","CT6",TRUE
"ALL",1.22814302912355,-2.81106853320668,5.26735459145379,"25-36","CT60",TRUE
"ALL",1.22309677580943,-2.8164270003087,5.26262055192756,"25-36","CT61",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.19359022419821,-2.8323572673041,5.21953771570053,"25-36","CT1",TRUE
"ALL",1.2595220216586,-2.77261432153463,5.29165836485183,"25-36","CT12",TRUE
"ALL",1.19322093168471,-2.80185046002626,5.18829232339568,"25-36","CT13",TRUE
"ALL",1.07234881842798,-2.78432727825247,4.92902491510842,"25-36","CT16",TRUE
"ALL",1.22887580110053,-2.79791698069111,5.25566858289217,"25-36","CT19",TRUE
"ALL",1.23329658220793,-2.80160477145593,5.26819793587178,"25-36","CT2",TRUE
"ALL",1.22674291381422,-2.79697448758359,5.25046031521203,"25-36","CT20",TRUE
"ALL",1.2301503056374,-2.80454153694618,5.26484214822097,"25-36","CT21",TRUE
"ALL",1.3369406230832,-2.69776632036807,5.37164756653447,"25-36","CT22",TRUE
"ALL",1.24498096192452,-2.79667934259828,5.28664126644732,"25-36","CT23",TRUE
"ALL",1.20865741184824,-2.82105554532647,5.23837036902295,"25-36","CT28",TRUE
"ALL",1.20520631412954,-2.80868553241101,5.21909816067008,"25-36","CT29",TRUE
"ALL",1.20539984723782,-2.81075926909156,5.22155896356719,"25-36","CT31",TRUE
"ALL",1.18936880943323,-2.79799100323515,5.17672862210162,"25-36","CT32",TRUE
"ALL",1.20302258892038,-2.81069629700961,5.21674147485037,"25-36","CT36",TRUE
"ALL",1.24025518833714,-2.76988666495382,5.2503970416281,"25-36","CT37",TRUE
"ALL",1.28634738861369,-2.74206084325787,5.31475562048525,"25-36","CT38",TRUE
"ALL",1.28378203746296,-2.75727554018994,5.32483961511586,"25-36","CT39",TRUE
"ALL",1.36363502817802,-2.68375582763896,5.411025883995,"25-36","CT4",TRUE
"ALL",1.24473186154739,-2.79234294538121,5.28180666847599,"25-36","CT42",TRUE
"ALL",1.29999174060918,-2.75901091742034,5.35899439863869,"25-36","CT43",TRUE
"ALL",1.09412699651891,-2.91353156687367,5.1017855599115,"25-36","CT44",TRUE
"ALL",1.24912645881888,-2.78914632677929,5.28739924441704,"25-36","CT47",TRUE
"ALL",1.24356281114386,-2.79848916116379,5.2856147834515,"25-36","CT48",TRUE
"ALL",1.26951035156033,-2.76001758974885,5.2990382928695,"25-36","CT49",TRUE
"ALL",1.26263717161208,-2.78010782032295,5.30538216354711,"25-36","CT5",TRUE
"ALL",1.2704872234793,-2.75857195287724,5.29954639983583,"25-36","CT52",TRUE
"ALL",1.20944125825123,-2.80659649478809,5.22547901129056,"25-36","CT53",TRUE
"ALL",1.21179907359511,-2.80180427666674,5.22540242385695,"25-36","CT54",TRUE
"ALL",1.25928418133565,-2.76420868528094,5.28277704795224,"25-36","CT56",TRUE
"ALL",1.2453698681355,-2.79146592490581,5.28220566117682,"25-36","CT57",TRUE
"ALL",1.29038589083889,-2.76046119205187,5.34123297372966,"25-36","CT58",TRUE
"ALL",1.23954673934303,-2.78932772176243,5.2684212004485,"25-36","CT59",TRUE
"ALL",1.23671864843632,-2.75918144462809,5.23261874150072,"25-36","CT6",TRUE
"ALL",1.22590607077007,-2.79840623954374,5.25021838108389,"25-36","CT60",TRUE
"ALL",1.22413751019156,-2.7922170104049,5.24049203078802,"25-36","CT61",TRUE
"ALL",1.21294486822738,-2.79822211834019,5.22411185479495,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.05616027282271,-2.96490233436291,5.07722288000832,"25-36","CT1",TRUE
"ALL",1.06513630178189,-2.9584962925993,5.08876889616308,"25-36","CT12",TRUE
"ALL",1.27666500797831,-2.75220895727453,5.30553897323115,"25-36","CT13",TRUE
"ALL",1.22764683032724,-2.79542440211731,5.25071806277178,"25-36","CT16",TRUE
"ALL",1.07538981731648,-2.95364602348798,5.10442565812093,"25-36","CT19",TRUE
"ALL",1.07716283979213,-2.95267005008838,5.10699572967265,"25-36","CT2",TRUE
"ALL",1.08062405629912,-2.95054196970244,5.11179008230069,"25-36","CT20",TRUE
"ALL",1.04659611704653,-2.97526152989531,5.06845376398838,"25-36","CT21",TRUE
"ALL",1.2552967896038,-2.77797792296516,5.28857150217276,"25-36","CT22",TRUE
"ALL",1.04792092795296,-2.96913469470867,5.06497655061459,"25-36","CT23",TRUE
"ALL",1.07535250501426,-2.95541712572278,5.10612213575131,"25-36","CT24",TRUE
"ALL",1.06277881168692,-2.96354475549559,5.08910237886944,"25-36","CT28",TRUE
"ALL",1.08125163821368,-2.95073366405559,5.11323694048296,"25-36","CT29",TRUE
"ALL",0.96487140430494,-2.98655574654813,4.91629855515801,"25-36","CT30",TRUE
"ALL",1.05555165440547,-2.9625990803919,5.07370238920284,"25-36","CT31",TRUE
"ALL",1.23552132721559,-2.78999662752863,5.2610392819598,"25-36","CT32",TRUE
"ALL",1.06838532296972,-2.95736090090981,5.09413154684925,"25-36","CT36",TRUE
"ALL",1.06672233173009,-2.95568113348765,5.08912579694783,"25-36","CT37",TRUE
"ALL",1.08105098835464,-2.94156799900892,5.1036699757182,"25-36","CT38",TRUE
"ALL",1.07363665023066,-2.95358739538286,5.10086069584418,"25-36","CT39",TRUE
"ALL",1.08484791870702,-2.94565613076386,5.1153519681779,"25-36","CT4",TRUE
"ALL",1.06528228986109,-2.95935978550893,5.08992436523111,"25-36","CT42",TRUE
"ALL",1.08913928389792,-2.94414562693028,5.12242419472612,"25-36","CT43",TRUE
"ALL",1.08415865941663,-2.93273414430724,5.10105146314051,"25-36","CT44",TRUE
"ALL",1.06937670237666,-2.95621882823474,5.09497223298806,"25-36","CT47",TRUE
"ALL",1.06288693492732,-2.95838494985774,5.08415881971237,"25-36","CT48",TRUE
"ALL",1.04837729424911,-2.968412049888,5.06516663838623,"25-36","CT49",TRUE
"ALL",1.25835364089495,-2.77539664460657,5.29210392639648,"25-36","CT5",TRUE
"ALL",1.0646769974506,-2.95867098400443,5.08802497890564,"25-36","CT52",TRUE
"ALL",1.06300961038176,-2.95986532796128,5.0858845487248,"25-36","CT53",TRUE
"ALL",1.06043480522756,-2.96066961264589,5.08153922310102,"25-36","CT54",TRUE
"ALL",1.29363113418345,-2.73533109276929,5.32259336113619,"25-36","CT56",TRUE
"ALL",1.07592731082326,-2.95298304606237,5.10483766770889,"25-36","CT57",TRUE
"ALL",1.08088711442923,-2.94923890960499,5.11101313846346,"25-36","CT58",TRUE
"ALL",1.07548878119141,-2.95147156657412,5.10244912895695,"25-36","CT59",TRUE
"ALL",1.07459079887524,-2.95299775369973,5.1021793514502,"25-36","CT6",TRUE
"ALL",1.08213179940285,-2.94974691720019,5.11401051600588,"25-36","CT60",TRUE
"ALL",1.07552824433448,-2.95280523481253,5.10386172348149,"25-36","CT61",TRUE
"ALL",1.04812458897691,-2.96910375664307,5.06535293459689,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.26638842055852,-2.77241882747566,5.3051956685927,"25-36","CT1",TRUE
"ALL",1.26028560444918,-2.77599258272336,5.29656379162173,"25-36","CT12",TRUE
"ALL",1.27954216884469,-2.76474686289233,5.32383120058172,"25-36","CT16",TRUE
"ALL",1.26930576466937,-2.76853857567681,5.30715010501554,"25-36","CT19",TRUE
"ALL",1.278899313759,-2.76507115783005,5.32286978534804,"25-36","CT2",TRUE
"ALL",1.25071017831316,-2.78124197181157,5.28266232843789,"25-36","CT20",TRUE
"ALL",1.25712395166884,-2.77485981748609,5.28910772082378,"25-36","CT21",TRUE
"ALL",1.24238615219045,-2.7872600494466,5.2720323538275,"25-36","CT23",TRUE
"ALL",1.23715380988099,-2.79119568389085,5.26550330365283,"25-36","CT24",TRUE
"ALL",1.27923892462675,-2.76501633092498,5.32349418017848,"25-36","CT28",TRUE
"ALL",1.25549453578076,-2.77872841296375,5.28971748452526,"25-36","CT29",TRUE
"ALL",1.31080751955693,-2.58443069601328,5.20604573512714,"25-36","CT30",TRUE
"ALL",1.26861291923526,-2.76786413086852,5.30508996933904,"25-36","CT31",TRUE
"ALL",1.30904653606807,-2.71929134211487,5.337384414251,"25-36","CT32",TRUE
"ALL",1.27071574673463,-2.76675806504262,5.30818955851189,"25-36","CT33",TRUE
"ALL",1.25763614519542,-2.77702847689838,5.29230076728921,"25-36","CT35",TRUE
"ALL",1.26612780389708,-2.7721486498491,5.30440425764327,"25-36","CT36",TRUE
"ALL",1.25959401650303,-2.77386072428071,5.29304875728677,"25-36","CT37",TRUE
"ALL",1.30092570425162,-2.74047700874023,5.34232841724347,"25-36","CT38",TRUE
"ALL",1.25596917507413,-2.77662595526481,5.28856430541307,"25-36","CT39",TRUE
"ALL",1.30985128176921,-2.73406028397262,5.35376284751105,"25-36","CT4",TRUE
"ALL",1.25773626920154,-2.77723466874384,5.29270720714692,"25-36","CT41",TRUE
"ALL",1.24056899018467,-2.78756847888635,5.2687064592557,"25-36","CT42",TRUE
"ALL",1.28578729993029,-2.75259879109728,5.32417339095787,"25-36","CT43",TRUE
"ALL",1.33753282375371,-2.70102698494987,5.3760926324573,"25-36","CT44",TRUE
"ALL",1.26101773242225,-2.77499701474603,5.29703247959052,"25-36","CT47",TRUE
"ALL",1.22660635002352,-2.79228921498664,5.24550191503369,"25-36","CT48",TRUE
"ALL",1.24157294737032,-2.78598119260554,5.26912708734619,"25-36","CT49",TRUE
"ALL",1.26376471932041,-2.76305346858506,5.29058290722588,"25-36","CT5",TRUE
"ALL",1.23776665543872,-2.789631942055,5.26516525293243,"25-36","CT51",TRUE
"ALL",1.24765997560783,-2.78348990366705,5.27880985488272,"25-36","CT52",TRUE
"ALL",1.27398250217137,-2.76757748267273,5.31554248701548,"25-36","CT53",TRUE
"ALL",1.27753488132585,-2.76434829072572,5.31941805337743,"25-36","CT54",TRUE
"ALL",1.23520403640204,-2.78174756570317,5.25215563850726,"25-36","CT56",TRUE
"ALL",1.2471500105426,-2.78391307549338,5.27821309657858,"25-36","CT57",TRUE
"ALL",1.27904041573515,-2.76266489007758,5.32074572154788,"25-36","CT58",TRUE
"ALL",1.26735909292488,-2.76892756903533,5.30364575488509,"25-36","CT59",TRUE
"ALL",1.26609171618568,-2.77205264362246,5.30423607599381,"25-36","CT60",TRUE
"ALL",1.28431451332896,-2.75946019921794,5.32808922587586,"25-36","CT61",TRUE
"ALL",1.26068863947236,-2.77703848196583,5.29841576091055,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT1",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT12",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT13",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT16",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT19",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT2",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT20",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT22",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT25",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT28",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT29",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT31",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT32",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT37",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT38",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT4",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT42",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT43",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT44",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT47",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT48",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT49",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT5",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT52",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT53",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT54",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT56",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT57",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT58",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT59",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT6",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT60",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","CT61",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.24994814098874,-2.78712792584691,5.28702420782438,"25-36","CT1",TRUE
"ALL",1.25610600064672,-2.78048188332457,5.29269388461802,"25-36","CT12",TRUE
"ALL",1.25100683412307,-2.78656866059751,5.28858232884365,"25-36","CT13",TRUE
"ALL",1.24811048943616,-2.78817633519389,5.28439731406622,"25-36","CT16",TRUE
"ALL",1.25525471788722,-2.78287337284218,5.29338280861661,"25-36","CT19",TRUE
"ALL",1.24929133359791,-2.78172834122314,5.28031100841896,"25-36","CT2",TRUE
"ALL",1.25304183753506,-2.78034062468047,5.2864242997506,"25-36","CT20",TRUE
"ALL",1.24854997672879,-2.78096616016341,5.27806611362099,"25-36","CT21",TRUE
"ALL",1.22466643219327,-2.80048607687813,5.24981894126466,"25-36","CT22",TRUE
"ALL",1.25544184738808,-2.78271634325923,5.29360003803539,"25-36","CT23",TRUE
"ALL",1.25288717564467,-2.7878903274556,5.29366467874493,"25-36","CT24",TRUE
"ALL",1.24751664976118,-2.78973985872291,5.28477315824527,"25-36","CT28",TRUE
"ALL",1.25783943725202,-2.78214717706827,5.29782605157231,"25-36","CT29",TRUE
"ALL",1.25084863502684,-2.62421436374149,5.12591163379518,"25-36","CT30",TRUE
"ALL",1.26096503251549,-2.77799228424061,5.29992234927158,"25-36","CT31",TRUE
"ALL",1.25591880640439,-2.78063294395371,5.29247055676249,"25-36","CT32",TRUE
"ALL",1.25661195798521,-2.78141129794309,5.2946352139135,"25-36","CT36",TRUE
"ALL",1.26240327807401,-2.77490387394661,5.29971043009464,"25-36","CT37",TRUE
"ALL",1.25843209009741,-2.78215452263638,5.29901870283121,"25-36","CT38",TRUE
"ALL",1.2510923852292,-2.78452351038931,5.28670828084771,"25-36","CT39",TRUE
"ALL",1.24761501521025,-2.78238768541109,5.27761771583158,"25-36","CT4",TRUE
"ALL",1.25562031024586,-2.78167800576701,5.29291862625873,"25-36","CT42",TRUE
"ALL",1.25746774106497,-2.77640947783365,5.2913449599636,"25-36","CT43",TRUE
"ALL",1.16335521167551,-2.85732845189229,5.18403887524331,"25-36","CT44",TRUE
"ALL",1.2633393621591,-2.78111632252228,5.30779504684047,"25-36","CT47",TRUE
"ALL",1.25766299398231,-2.77789581408225,5.29322180204688,"25-36","CT48",TRUE
"ALL",1.25385226016463,-2.78164065437829,5.28934517470754,"25-36","CT49",TRUE
"ALL",1.2494739026867,-2.78933915663013,5.28828696200354,"25-36","CT5",TRUE
"ALL",1.25922976812127,-2.77642477764048,5.29488431388301,"25-36","CT52",TRUE
"ALL",1.24271514172161,-2.78049859857875,5.26592888202196,"25-36","CT53",TRUE
"ALL",1.25343197352162,-2.77981148548075,5.28667543252398,"25-36","CT54",TRUE
"ALL",1.26092045306537,-2.77046037679966,5.29230128293039,"25-36","CT56",TRUE
"ALL",1.25596966972182,-2.78077320942171,5.29271254886535,"25-36","CT57",TRUE
"ALL",1.260833674919,-2.76975057280874,5.29141792264674,"25-36","CT58",TRUE
"ALL",1.26073995067283,-2.77237086471886,5.29385076606451,"25-36","CT59",TRUE
"ALL",1.25197371398613,-2.78553008646498,5.28947751443724,"25-36","CT6",TRUE
"ALL",1.25826647296561,-2.78041461164145,5.29694755757267,"25-36","CT60",TRUE
"ALL",1.2601821679923,-2.77704031015725,5.29740464614184,"25-36","CT61",TRUE
"ALL",1.24999725788548,-2.78366149218115,5.28365600795212,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.25339769072012,-2.78525658735777,5.29205196879801,"25-36","CT1",TRUE
"ALL",1.2593536964556,-2.77569692831524,5.29440432122645,"25-36","CT12",TRUE
"ALL",1.13725275635142,-2.90260064023518,5.17710615293802,"25-36","CT13",TRUE
"ALL",1.2179484717803,-2.81954217454106,5.25543911810166,"25-36","CT16",TRUE
"ALL",1.25728040524868,-2.77956107607266,5.29412188657002,"25-36","CT19",TRUE
"ALL",1.2591056563406,-2.77884617239888,5.29705748508008,"25-36","CT2",TRUE
"ALL",1.26101663949699,-2.78012571304469,5.30215899203868,"25-36","CT20",TRUE
"ALL",1.25723717813004,-2.7741984728105,5.28867282907057,"25-36","CT21",TRUE
"ALL",1.26122419795439,-2.77773675085194,5.30018514676071,"25-36","CT22",TRUE
"ALL",1.25918018486497,-2.78063773799227,5.2989981077222,"25-36","CT23",TRUE
"ALL",1.2583065026827,-2.78532924637338,5.30194225173878,"25-36","CT24",TRUE
"ALL",1.24108616857141,-2.79620300994697,5.27837534708978,"25-36","CT28",TRUE
"ALL",1.25849976002005,-2.77882775404162,5.29582727408172,"25-36","CT29",TRUE
"ALL",1.00190310574822,-2.86643155073979,4.87023776223623,"25-36","CT30",TRUE
"ALL",1.26433094426165,-2.78224648824729,5.31090837677058,"25-36","CT31",TRUE
"ALL",1.23811758781129,-2.78302823841764,5.25926341404023,"25-36","CT32",TRUE
"ALL",1.25951630578968,-2.77713948243483,5.29617209401418,"25-36","CT36",TRUE
"ALL",1.26800753145188,-2.77125522294876,5.30727028585251,"25-36","CT37",TRUE
"ALL",1.231761581217,-2.81096316553758,5.27448632797159,"25-36","CT38",TRUE
"ALL",1.25430603304661,-2.78173689341058,5.29034895950381,"25-36","CT39",TRUE
"ALL",1.2631603189736,-2.77589272807715,5.30221336602434,"25-36","CT4",TRUE
"ALL",1.26071653741757,-2.78322667444537,5.30465974928051,"25-36","CT42",TRUE
"ALL",1.262686427922,-2.77237501742658,5.29774787327058,"25-36","CT43",TRUE
"ALL",1.13146132253503,-2.89499572403947,5.15791836910952,"25-36","CT44",TRUE
"ALL",1.26064257551405,-2.77895330024895,5.30023845127705,"25-36","CT47",TRUE
"ALL",1.2646801300221,-2.77296099026289,5.30232125030709,"25-36","CT48",TRUE
"ALL",1.25798442067449,-2.77907135488849,5.29504019623747,"25-36","CT49",TRUE
"ALL",1.24589986355012,-2.78625893946129,5.27805866656152,"25-36","CT5",TRUE
"ALL",1.26550758071916,-2.77691480039627,5.30792996183459,"25-36","CT52",TRUE
"ALL",1.25917214194784,-2.77776677029587,5.29611105419155,"25-36","CT53",TRUE
"ALL",1.26030616497829,-2.7753233269384,5.29593565689498,"25-36","CT54",TRUE
"ALL",1.27029736459728,-2.76676872459016,5.30736345378473,"25-36","CT56",TRUE
"ALL",1.25796517920291,-2.77125035138149,5.28718070978732,"25-36","CT57",TRUE
"ALL",1.26981688544515,-2.76918661915343,5.30882039004373,"25-36","CT58",TRUE
"ALL",1.26784906286159,-2.76828889963416,5.30398702535734,"25-36","CT59",TRUE
"ALL",1.25412415976189,-2.77938641399844,5.28763473352222,"25-36","CT6",TRUE
"ALL",1.26032928188758,-2.77641009445807,5.29706865823322,"25-36","CT60",TRUE
"ALL",1.26342799703208,-2.77928188469473,5.30613787875888,"25-36","CT61",TRUE
"ALL",1.2569766920458,-2.78055245938531,5.29450584347692,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.19527432454936,-2.84121237985409,5.23176102895281,"25-36","CT1",TRUE
"ALL",1.23786161950365,-2.79799106327181,5.27371430227911,"25-36","CT12",TRUE
"ALL",1.17798014025065,-2.87312204218437,5.22908232268566,"25-36","CT13",TRUE
"ALL",1.22417830171372,-2.79766405963851,5.24602066306595,"25-36","CT16",TRUE
"ALL",1.18499717031662,-2.85290134979829,5.22289569043153,"25-36","CT19",TRUE
"ALL",1.20561705310904,-2.82756417072951,5.23879827694758,"25-36","CT2",TRUE
"ALL",1.14275641116598,-2.91048167811572,5.19599450044768,"25-36","CT20",TRUE
"ALL",1.17872110538873,-2.85591229107686,5.21335450185432,"25-36","CT21",TRUE
"ALL",1.3186077279151,-2.70380634906681,5.341021804897,"25-36","CT22",TRUE
"ALL",1.18126478732085,-2.85872993437297,5.22125950901468,"25-36","CT23",TRUE
"ALL",1.08604735106534,-2.95782734895332,5.129922051084,"25-36","CT28",TRUE
"ALL",1.19874839738257,-2.83764977596475,5.23514657072989,"25-36","CT29",TRUE
"ALL",1.25193063438786,-2.77231306221383,5.27617433098956,"25-36","CT31",TRUE
"ALL",1.16697776437047,-2.87872999121151,5.21268551995245,"25-36","CT32",TRUE
"ALL",1.10084151260351,-2.9594733651649,5.16115639037192,"25-36","CT36",TRUE
"ALL",1.26200123486896,-2.76455637430834,5.28855884404627,"25-36","CT37",TRUE
"ALL",1.32912233011677,-2.68172560913732,5.33997026937085,"25-36","CT38",TRUE
"ALL",1.22287037218505,-2.80271566315792,5.24845640752802,"25-36","CT39",TRUE
"ALL",1.5540913030987,-2.41721147035665,5.52539407655406,"25-36","CT4",TRUE
"ALL",1.2138696379996,-2.819312081721,5.2470513577202,"25-36","CT42",TRUE
"ALL",1.15304969126101,-2.89347754022609,5.19957692274811,"25-36","CT43",TRUE
"ALL",0.85693292147867,-3.19969773438542,4.91356357734276,"25-36","CT44",TRUE
"ALL",1.2015173910427,-2.83655064356671,5.23958542565212,"25-36","CT47",TRUE
"ALL",1.1603933971763,-2.88527872798073,5.20606552233333,"25-36","CT48",TRUE
"ALL",1.16881983660211,-2.88060361978423,5.21824329298846,"25-36","CT49",TRUE
"ALL",1.1472398508524,-2.88466931177442,5.17914901347921,"25-36","CT5",TRUE
"ALL",1.25157737523843,-2.78476518303312,5.28791993350999,"25-36","CT52",TRUE
"ALL",1.18150968694948,-2.85944374919796,5.22246312309693,"25-36","CT53",TRUE
"ALL",1.18429978912263,-2.8573239293961,5.22592350764137,"25-36","CT54",TRUE
"ALL",1.28806010708851,-2.73266126806974,5.30878148224677,"25-36","CT56",TRUE
"ALL",1.16969930103053,-2.87450680994245,5.21390541200351,"25-36","CT57",TRUE
"ALL",1.16297567382628,-2.89264221601875,5.21859356367131,"25-36","CT58",TRUE
"ALL",1.30319068214023,-2.71267094414427,5.31905230842474,"25-36","CT59",TRUE
"ALL",1.21497501900336,-2.81736357234848,5.24731361035521,"25-36","CT6",TRUE
"ALL",1.15390192895104,-2.89549356855275,5.20329742645483,"25-36","CT60",TRUE
"ALL",1.21330241960373,-2.82042534475157,5.24703018395902,"25-36","CT61",TRUE
"ALL",1.2825066851158,-2.73798500430042,5.30299837453201,"25-36","CT9",TRUE
"ALL",1.25923484385372,-2.76399741550085,5.28246710320829,"25-36","NONE",TRUE
"ALL",1.11709850705917,-2.90893564585762,5.14313265997597,"25-36","CT1",TRUE
"ALL",1.10807441485311,-2.91911165403524,5.13526048374146,"25-36","CT12",TRUE
"ALL",1.41407324332727,-2.60335166855913,5.43149815521367,"25-36","CT13",TRUE
"ALL",1.00256540233506,-2.93583166300887,4.94096246767899,"25-36","CT16",TRUE
"ALL",1.12424057261051,-2.90476759120767,5.15324873642869,"25-36","CT19",TRUE
"ALL",1.1127068492216,-2.90694521850597,5.13235891694916,"25-36","CT2",TRUE
"ALL",1.10921913417094,-2.91454530747089,5.13298357581278,"25-36","CT20",TRUE
"ALL",1.35617779378328,-2.65189758175369,5.36425316932024,"25-36","CT22",TRUE
"ALL",1.18400735858171,-2.85097883594372,5.21899355310713,"25-36","CT28",TRUE
"ALL",1.10822050682076,-2.91167915942862,5.12812017307015,"25-36","CT29",TRUE
"ALL",1.14926990441965,-2.88742289799099,5.18596270683029,"25-36","CT31",TRUE
"ALL",1.17825339356925,-2.82370814325126,5.18021493038977,"25-36","CT32",TRUE
"ALL",1.12828404213792,-2.88688689787845,5.14345498215429,"25-36","CT37",TRUE
"ALL",1.14297223526341,-2.82399310452937,5.10993757505619,"25-36","CT38",TRUE
"ALL",1.20118600765635,-2.81761722540848,5.21998924072117,"25-36","CT4",TRUE
"ALL",1.13837249243711,-2.91305971880363,5.18980470367785,"25-36","CT42",TRUE
"ALL",1.0888039150845,-2.93002698268802,5.10763481285702,"25-36","CT43",TRUE
"ALL",1.07961046221379,-2.92006605150736,5.07928697593493,"25-36","CT44",TRUE
"ALL",1.1373058303066,-2.89888503303218,5.17349669364538,"25-36","CT47",TRUE
"ALL",1.128087618669,-2.90142321804129,5.1575984553793,"25-36","CT48",TRUE
"ALL",1.15414945837618,-2.88198362717356,5.19028254392593,"25-36","CT49",TRUE
"ALL",1.11564954348001,-2.91200773561752,5.14330682257754,"25-36","CT5",TRUE
"ALL",1.09931607411198,-2.92782542216543,5.12645757038939,"25-36","CT52",TRUE
"ALL",1.14041243881533,-2.90323202266632,5.18405690029699,"25-36","CT53",TRUE
"ALL",1.13585674540119,-2.90457613146329,5.17628962226567,"25-36","CT54",TRUE
"ALL",1.11734992537487,-2.91480358391015,5.14950343465988,"25-36","CT56",TRUE
"ALL",1.12900437283919,-2.90552109909919,5.16352984477758,"25-36","CT57",TRUE
"ALL",1.05852354393701,-2.98082660715288,5.0978736950269,"25-36","CT58",TRUE
"ALL",1.09966591879774,-2.92911294483748,5.12844478243295,"25-36","CT59",TRUE
"ALL",1.05916495111018,-2.95421015012848,5.07254005234884,"25-36","CT6",TRUE
