"hexid","month","observed","predicted","CI.lower","CI.upper"
"FR21",1,1,-0.28680144163526,-13.9082052072065,13.334602323936
"FR23",1,0,-0.0933010643538923,-3.32777925613131,3.14117712742352
"FR25",1,1,0.0611230863502706,-4.60185829696812,4.72410446966866
"FR29",1,1,0.112741295724486,-2.25174118733398,2.47722377878295
"FR32",1,2,3.81406114801893,-8.03311844653149,15.6612407425693
"FR38",1,3,1.6989768408572,-2.71492388493583,6.11287756665023
"FR41",1,1,-0.667568264997358,-10.4791809084307,9.14404437843599
"FR44",1,0,0.1489402572984,-2.27965011335534,2.57753062795214
"FR47",1,0,0.0381321308191962,-5.66011677856514,5.73638104020353
"FR5",1,1,0.477338893492216,-1.19884153871361,2.15351932569805
"FR76",1,0,0.319570884006559,-3.40726387264209,4.04640564065521
"FR77",1,0,0.531780926217938,-6.52539439275649,7.58895624519236
"FR81",1,0,1.00237001659678,-3.1349390114267,5.13967904462026
"FR89",1,0,0.436404714378235,-3.21235672385014,4.08516615260661
"FR91",1,2,1.07665631787379,-3.21512146993661,5.36843410568419
"FR92",1,1,1.62619007033408,-2.21341443485271,5.46579457552087
"ALL",2,0.863111056726536,0.801710001584145,-0.0368574953532858,1.64027749852157
"ALL Over 10",2,1.90976695942227,1.61357883650361,0.318583551999676,2.90857412100754
"ALL Under 10",2,0.107318738125967,0.215457893739584,-0.884984873584477,1.31590066106364
"FR12",2,2,2.4788049582607,-0.0977725996894714,5.05538251621087
"FR13",2,1,2.2851461890554,-4.3367357840966,8.9070281622074
"FR18",2,1,0.47864574970984,-5.68141530256216,6.63870680198184
"FR21",2,0,-0.0240652905348973,-9.92268838201308,9.87455780094329
"FR23",2,0,-0.307646128525176,-3.31840339281487,2.70311113576452
"FR25",2,0,-0.0915491645456719,-4.16082155818615,3.97772322909481
"FR29",2,0,0.547769099341633,-2.31783774171115,3.41337594039442
"FR32",2,2,3.03598774888269,-1.35203233169288,7.42400782945826
"FR38",2,4,2.26779733697232,-1.89556124702613,6.43115592097077
"FR41",2,0,0.0890431058952781,-6.51429184497566,6.69237805676621
"FR44",2,0,0.110664621597774,-1.6904423615562,1.91177160475175
"FR47",2,0,0.329373227369655,-4.22742266511198,4.88616911985129
"FR5",2,4,0.622406678189364,-2.68658917302624,3.93140252940497
"FR76",2,0,0.644672310909273,-3.70719969526068,4.99654431707922
"FR77",2,0,0.704365634437975,-10.8294012774724,12.2381325463484
"FR81",2,0,0.514532416065045,-2.06995756655419,3.09902239868428
"FR89",2,1,0.617222388988816,-3.3901959552001,4.62464073317773
"FR91",2,1,1.93287689911346,-5.28265303203026,9.14840683025718
"FR92",2,2,1.79349672784291,-2.78123456208925,6.36822801777507
"ALL",3,0.739184566612598,0.69634224530407,-0.102783831162743,1.49546832177088
"ALL Over 10",3,1.11025767574013,0.898807156823925,-0.0805717568292131,1.87818607047706
"ALL Under 10",3,0,0.293028358647229,-1.0892561888324,1.67531290612686
"FR12",3,3,1.1255291256781,-1.60938837835478,3.86044662971098
"FR13",3,5,1.55988477023131,-3.36324189088866,6.48301143135128
"FR18",3,0,0.391016210734328,-12.6936273043559,13.4756597258246
"FR21",3,0,0.373535194410042,-2.04483499812035,2.79190538694043
"FR23",3,0,0.202703419843685,-2.9631157667952,3.36852260648257
"FR25",3,0,-0.312934575297108,-6.95402758412141,6.3281584335272
"FR29",3,0,0.524252983377326,-2.33130347339491,3.37980944014956
"FR32",3,3,2.58330020319414,-6.16745521801258,11.3340556244009
"FR38",3,1,2.59488991060448,-1.93140502976762,7.12118485097658
"FR41",3,0,-0.232277574008227,-13.1708067469825,12.706251598966
"FR44",3,0,0.146980503651562,-3.33108035493335,3.62504136223648
"FR47",3,0,0.772153902635793,-4.75588533027049,6.30019313554208
"FR5",3,1,0.692736448278592,-0.90139727055473,2.28687016711191
"FR76",3,0,0.700521049268926,-3.41198744219754,4.81302954073539
"FR77",3,0,0.70775102767276,-14.099183276834,15.5146853321795
"FR81",3,0,0.345497323167661,-5.29065769334036,5.98165233967569
"FR89",3,0,0.243909617547383,-2.08408158869041,2.57190082378518
"FR91",3,1,1.03592800206044,-2.7811337472396,4.85298975136048
"FR92",3,0,2.07636105159419,-2.69102718223825,6.84374928542663
"ALL",4,0.330024861385579,0.55177101230444,-0.222730432038257,1.32627245664714
"ALL Over 10",4,0.48233511970769,0.826115161197044,-0.2086010200997,1.86083134249379
"ALL Under 10",4,0.135958206522221,0.202214443735519,-0.965756727834615,1.37018561530565
"FR12",4,0,3.46709841845128,-1.00111771827432,7.93531455517688
"FR13",4,4,2.38316894443917,-3.27983834777024,8.04617623664858
"FR18",4,1,0.270453519983655,-3.75053897102172,4.29144601098903
"FR21",4,1,0.157486527367669,-6.2563700744668,6.57134312920214
"FR23",4,0,0.21880898590572,-2.59127071160447,3.02888868341591
"FR25",4,1,-0.117696717072248,-6.04674506093273,5.81135162678823
"FR29",4,0,0.572932115697671,-1.88436314173051,3.03022737312585
"FR32",4,1,4.27879844918873,-5.01990413893597,13.5775010373134
"FR38",4,1,0.883418985134831,-1.52961085280663,3.29644882307629
"FR41",4,0,0.27531322422627,-3.80868222543292,4.35930867388546
"FR44",4,0,-0.00152214059225864,-1.68218770517656,1.67914342399204
"FR47",4,0,0.102640856784463,-4.81278313553843,5.01806484910736
"FR5",4,0,1.92732201121581,-1.56524481343039,5.41988883586201
"FR76",4,0,1.33174170755335,-3.14176989253777,5.80525330764447
"FR77",4,1,0.696046302872528,-9.63523364564702,11.0273262513921
"FR81",4,0,0.60743315662586,-5.14254514580809,6.35741145905981
"FR89",4,0,0.385485805355876,-5.28317440860257,6.05414601931433
"FR91",4,0,-0.121053410841226,-2.25585765379315,2.0137508321107
"FR92",4,1,0.641249772249567,-2.26778855728521,3.55028810178435
"ALL",5,0.456085846754516,0.564884896140639,-0.152196389385077,1.28196618166636
"ALL Over 10",5,0.826205052038297,0.887251220419424,-0.0778858873755709,1.85238832821442
"ALL Under 10",5,0,0.167643369965036,-0.903731612527082,1.23901835245716
"FR12",5,1,2.05804389086149,-0.462068583477344,4.57815636520032
"FR13",5,2,1.87266046357381,-3.45518307498939,7.20050400213701
"FR18",5,0,-0.0225062333014039,-10.8775639251585,10.8325514585557
"FR21",5,0,0.971604937304102,-2.98839070811093,4.93160058271913
"FR23",5,0,0.192822452116621,-2.76896225493396,3.1546071591672
"FR25",5,0,0.0261969848115154,-2.92113694873375,2.97353091835678
"FR29",5,0,0.381947746176338,-1.56019573541586,2.32409122776853
"FR32",5,2,1.41389825974099,-9.52855978736287,12.3563563068448
"FR38",5,2,1.49910022765612,-4.02713646865591,7.02533692396815
"FR41",5,0,-0.4871654301526,-10.9761195791414,10.0017887188362
"FR44",5,0,0.00881414335274633,-3.42255380079883,3.44018208750432
"FR47",5,0,-0.369034136249655,-5.72102890961098,4.98296063711167
"FR5",5,2,0.47962229505757,-1.54860948651561,2.50785407663075
"FR76",5,0,0.122148707527375,-2.06521355089283,2.30951096594758
"FR77",5,0,0.278616699725719,-2.03798066028399,2.59521405973543
"FR81",5,0,0.422615184281281,-2.98946043240677,3.83469080096933
"FR89",5,0,0.603762288654167,-4.9416969774711,6.14922155477944
"FR91",5,1,0.815653316014766,-2.50501357221331,4.13632020424284
"FR92",5,0,0.906085151148084,-1.53355039160736,3.34572069390353
"ALL",6,0.643182118051872,0.496004564310211,-0.17198169359292,1.16399082221334
"ALL Over 10",6,1.10430384544134,0.828978367875133,-0.0931362063007832,1.75109294205105
"ALL Under 10",6,0.134000263781783,0.128326771978918,-0.84065041478519,1.09730395874303
"FR12",6,1,2.3857281320528,0.0577711923727828,4.71368507173282
"FR13",6,1,1.9068040485219,-4.60382074008539,8.41742883712919
"FR18",6,0,0.388230127532806,-7.65311149590615,8.42957175097176
"FR21",6,3,0.446761392290077,-2.48762255154301,3.38114533612317
"FR23",6,0,-0.303464267219219,-3.04308586843228,2.43615733399384
"FR25",6,1,0.0177892900211538,-2.62925206060191,2.66483064064422
"FR29",6,0,-0.0392787001993964,-2.05930067523554,1.98074327483675
"FR32",6,3,1.13505827923531,-5.72457910405381,7.99469566252443
"FR38",6,2,1.42758508490852,-4.06138830283906,6.91655847265609
"FR41",6,0,0.120224652220456,-7.69684162732913,7.93729093177004
"FR44",6,0,0.0122760888370603,-1.95757415281987,1.982126330494
"FR47",6,0,0.117103030285453,-3.13458843343968,3.36879449401059
"FR5",6,2,0.726062605690481,-1.2041579555142,2.65628316689516
"FR76",6,0,0.580517685852052,-5.06430942855896,6.22534480026306
"FR77",6,0,0.437445443153081,-6.07219576434446,6.94708665065062
"FR81",6,0,0.248933809927221,-1.67940670491673,2.17727432477117
"FR89",6,0,0.603828308830521,-2.59965368545079,3.80731030311183
"FR91",6,0,0.341813652395916,-1.93877793002605,2.62240523481789
"FR92",6,1,1.50660569069544,-2.13841098556092,5.1516223669518
"ALL",7,0.149523839843741,0.430245029621389,-0.16740413581819,1.02789419506097
"ALL Over 10",7,0.265983355158196,0.68063694035276,-0.116473186566891,1.47774706727241
"ALL Under 10",7,0,0.108763698900798,-0.794440729417795,1.01196812721939
"FR12",7,0,2.20940041787091,0.196499402089188,4.22230143365263
"FR13",7,1,1.4326892985953,-1.80374437492571,4.66912297211631
"FR18",7,0,0.121864231335976,-11.4815895632152,11.7253180258872
"FR21",7,0,0.68269520245603,-2.54162512481323,3.90701552972529
"FR23",7,0,-0.0214391277717105,-2.45588513913114,2.41300688358772
"FR25",7,0,-0.292927728565942,-5.44517673902507,4.85932128189319
"FR29",7,0,-0.104217522378218,-1.30010715104691,1.09167210629048
"FR32",7,1,0.969091908369115,-5.69703787828648,7.63522169502471
"FR38",7,2,1.2609333961523,-2.30372256227743,4.82558935458203
"FR41",7,1,-0.26421741034279,-11.4825993467362,10.9541645260506
"FR44",7,0,-0.0858371386891785,-2.11226337560865,1.94058909823029
"FR47",7,0,0.020426338265074,-3.59315018341914,3.63400285994929
"FR5",7,0,1.14814643674594,-1.96438665893649,4.26067953242837
"FR76",7,0,0.7253370481299,-4.54947669626498,6.00015079252478
"FR77",7,0,0.675150322471184,-2.90977706793153,4.2600777128739
"FR81",7,0,0.130979032795315,-1.8989896140295,2.16094767962013
"FR89",7,0,0.167002087791228,-1.55953904643452,1.89354322201698
"FR91",7,1,0.43855029702716,-2.28006442073193,3.15716501478625
"FR92",7,0,1.1251366002761,-2.23656030713952,4.48683350769172
"ALL",8,0.725791033121819,0.574819666053554,-0.103879654614056,1.25351898672116
"ALL Over 10",8,1.46179877709212,1.07969906432905,0.116501418537409,2.04289671012069
"ALL Under 10",8,0,0.0769486272250798,-0.87954046055487,1.03343771500503
"FR12",8,2,2.75712626958899,0.409084341746022,5.10516819743196
"FR13",8,4,1.50636268446794,-2.38782435687039,5.40054972580627
"FR18",8,0,0.32697746741318,-8.45803247126861,9.11198740609497
"FR21",8,1,0.677147064615313,-3.19220496499335,4.54649909422397
"FR23",8,0,-0.103390701506932,-3.33968997503968,3.13290857202582
"FR25",8,0,0.162382926883566,-7.0689258042371,7.39369165800423
"FR29",8,0,0.227321446644512,-3.72772741262306,4.18237030591209
"FR32",8,2,0.968575503171862,-7.0392162161163,8.97636722246002
"FR38",8,1,0.576581934670765,-1.48141199780041,2.63457586714194
"FR41",8,1,0.211945289293759,-8.38625980317767,8.81015038176518
"FR44",8,0,0.375763010717289,-2.55730568289117,3.30883170432575
"FR47",8,0,-0.0556348232269165,-2.53234098343392,2.42107133698008
"FR5",8,2,0.829318567085333,-1.27752651836844,2.93616365253911
"FR76",8,0,0.282764364015888,-2.94552490925292,3.5110536372847
"FR77",8,0,0.237711033415466,-2.86168743753499,3.33710950436592
"FR81",8,0,0.329166246087509,-2.88996762108954,3.54830011326455
"FR89",8,0,-0.0811239107162202,-1.68306751636198,1.52081969492954
"FR91",8,1,0.379262579680748,-2.1948382066948,2.9533633660563
"FR92",8,0,1.82238413270934,-2.31573763558154,5.96050590100022
"ALL",9,0.264954774942057,0.32764718118247,-0.368701713410459,1.0239960757754
"ALL Over 10",9,0.54767944035468,0.659176039948023,-0.341985676461778,1.66033775635782
"ALL Under 10",9,0,0.0169556678232612,-0.952232849582488,0.98614418522901
"FR12",9,1,2.52980917905854,-1.81408768551894,6.87370604363602
"FR13",9,0,0.89888856445477,-1.68615116726872,3.48392829617826
"FR18",9,0,0.255718357172253,-5.77558689475464,6.28702360909914
"FR21",9,0,0.541989611863372,-4.36407630329635,5.4480555270231
"FR23",9,0,-0.292329432074147,-3.32354788781598,2.73888902366768
"FR25",9,0,0.257880659545556,-8.17599176071704,8.69175307980816
"FR29",9,0,0.382607529386741,-2.43095928423551,3.19617434300899
"FR32",9,3,0.97692055238991,-6.24453251781768,8.1983736225975
"FR38",9,0,0.56174654777376,-1.45202200769396,2.57551510324148
"FR41",9,0,0.299526479442425,-5.89070936982389,6.48976232870874
"FR44",9,0,-0.253967763983501,-2.76993718347995,2.26200165551295
"FR47",9,0,0.176632194994358,-2.42189310666763,2.77515749665634
"FR5",9,2,0.547987280708009,-2.1289207577789,3.22489531919492
"FR76",9,0,0.0476010071641453,-1.74696481597098,1.84216683029927
"FR77",9,0,0.395674098327517,-2.52556923229521,3.31691742895024
"FR81",9,0,0.509386247627292,-6.44106428811424,7.45983678336882
"FR89",9,0,-0.115928090396296,-2.6179609924781,2.3861048116855
"FR91",9,0,-0.247408787004673,-2.88731465974044,2.39249708573109
"FR92",9,3,2.14629928866821,-2.22800885738158,6.520607434718
"ALL",10,0.787752331810713,0.417496671376973,-0.331013188228855,1.1660065309828
"ALL Over 10",10,1.4034069200975,0.895266696210246,-0.239439406598505,2.029972799019
"ALL Under 10",10,0.313484138461048,0.0494475561338853,-0.946477893349197,1.04537300561697
"FR12",10,4,3.62153915297062,-1.24843606349562,8.49151436943686
"FR13",10,4,0.983812439101555,-1.73085634591077,3.69848122411388
"FR18",10,0,0.0359818643471536,-7.29133656266398,7.36330029135829
"FR21",10,0,-0.119341407969243,-7.07601796557916,6.83733514964068
"FR23",10,0,0.0780351637613901,-2.80723910358935,2.96330943111213
"FR25",10,0,0.444597929025775,-5.84052608518328,6.72972194323483
"FR29",10,1,-0.00158097913523569,-2.2357105748314,2.23254861656093
"FR32",10,1,2.19282502378052,-3.99521788564712,8.38086793320816
"FR38",10,1,1.03300852482067,-2.31328035994622,4.37929740958756
"FR41",10,1,0.190214377130373,-6.81996720120638,7.20039595546712
"FR44",10,2,-0.354091031101753,-2.86964733571578,2.16146527351227
"FR47",10,0,0.143864298842825,-1.85981327220801,2.14754186989366
"FR5",10,0,0.838401853023931,-2.28308735581276,3.95989106186062
"FR76",10,0,0.0375231107842143,-1.77226442201851,1.84731064358694
"FR77",10,0,0.397114532961894,-3.04128735557471,3.8355164214985
"FR81",10,0,0.462622900038721,-7.42317910546313,8.34842490554057
"FR89",10,0,-0.122681194583456,-5.79786437687449,5.55250198770758
"FR91",10,1,0.927218950583292,-3.92811882886871,5.78255673003529
"FR92",10,0,1.37290970582648,-1.83830415185539,4.58412356350835
"ALL",11,0.145633585910271,0.439737243243351,-0.441969666582121,1.32144415306882
"ALL Over 10",11,0.28532015046173,0.882801227988624,-0.438387984245178,2.20399044022243
"ALL Under 10",11,0.0334659115181741,0.0839588837758267,-1.09995893900804,1.26787670655969
"FR12",11,2,5.61623609257161,-3.29144191919739,14.5239141043406
"FR13",11,0,0.7989786413658,-1.29547833810491,2.89343562083651
"FR18",11,0,-0.205275931356455,-8.22484475145312,7.81429288874021
"FR21",11,1,0.579031344780701,-6.18038507754329,7.33844776710469
"FR23",11,0,0.341392782295359,-2.30132067867711,2.98410624326783
"FR25",11,0,0.207196555297222,-4.61298743414424,5.02738054473869
"FR29",11,0,-0.224838587578742,-3.88889274145721,3.43921556629972
"FR32",11,2,1.5184929063741,-6.78104122434728,9.81802703709548
"FR38",11,1,1.18133274605992,-4.99711942852802,7.35978492064786
"FR41",11,1,-0.318705270658985,-7.77975129215365,7.14234075083568
"FR44",11,0,-0.239239950393184,-3.38646482967995,2.90798492889359
"FR47",11,0,-0.123116128095703,-2.69707353094035,2.45084127474894
"FR5",11,0,1.03955549441185,-1.86391733624094,3.94302832506464
"FR76",11,0,0.0873032187672523,-2.64414524437741,2.81875168191191
"FR77",11,0,0.50164388062604,-4.79180130281985,5.79508906407194
"FR81",11,0,0.262937435620003,-3.62454396726964,4.15041883850965
"FR89",11,1,0.0429016323709159,-6.42882596873873,6.51462923348056
"FR91",11,2,1.45189328464568,-5.35471127485968,8.25849784415104
"FR92",11,0,1.48335904635567,-3.71053389036162,6.67725198307296
"ALL",12,1.55660205565678,0.441529477570875,-0.531307819842264,1.41436677498401
"ALL Over 10",12,4.02873138974669,1.33027014017236,-0.290845834638623,2.95138611498335
"ALL Under 10",12,0.165279815648028,-0.0586565897300016,-1.27482118203221,1.15750800257221
"FR12",12,7,7.69155991551386,-5.65538612154303,21.0385059525708
"FR13",12,10,0.896902230980896,-1.94460230336292,3.73840676532472
"FR18",12,0,0.319383364800952,-6.65316398351415,7.29193071311606
"FR21",12,0,-0.44648025768434,-10.4874820098363,9.59452149446758
"FR23",12,0,-0.145533464550024,-2.11119298488205,1.820126055782
"FR25",12,0,0.0692936159273415,-4.53541888111283,4.67400611296751
"FR29",12,0,0.363774522352978,-4.53687778135338,5.26442682605933
"FR32",12,2,2.4690116709036,-2.98083669233911,7.91886003414631
"FR38",12,3,1.8967583784387,-5.57224624016406,9.36576299704146
"FR41",12,1,0.269078633499753,-6.62260777188802,7.16076503888753
"FR44",12,0,-0.0299415710240017,-3.12236091332365,3.06247777127565
"FR47",12,1,-0.356456873871262,-3.34791167429199,2.63499792654946
"FR5",12,0,1.22620478975443,-2.19937975505105,4.65178933455991
"FR76",12,0,0.932311656212779,-5.49288000707903,7.35750331950458
"FR77",12,0,0.354309881171397,-6.8355395859814,7.54415934832419
"FR81",12,0,0.492559327237857,-8.81936407338775,9.80448272786346
"FR89",12,0,-0.0509777149708144,-3.62816098479046,3.52620555484883
"FR91",12,8,2.66265479082397,-5.75112344853139,11.0764330301793
"FR92",12,0,2.77484686505642,-3.25543609724492,8.80512982735776
"ALL",13,0.697512283636812,0.662117968094407,-0.343119548134282,1.6673554843231
"ALL Over 10",13,1.33023613796344,1.22393804782653,-0.17791279892,2.62578889457307
"ALL Under 10",13,0.0277938627840281,0.0674489761974322,-1.37480194992443,1.50969990231929
"FR12",13,8,10.8591517895508,-6.00241240822578,27.7207159873274
"FR13",13,2,0.822929927240516,-2.40275499089186,4.04861484537289
"FR18",13,1,-0.132004416625653,-8.78300561049965,8.51899677724834
"FR21",13,1,-0.285148943097888,-10.0948135713335,9.5245156851377
"FR23",13,0,-0.00862091810542687,-2.25237539214269,2.23513355593183
"FR25",13,0,0.0429021438924793,-5.2445010857227,5.33030537350766
"FR29",13,0,0.204740636162197,-4.48304930052545,4.89253057284984
"FR32",13,4,1.51644371752109,-4.31512969860989,7.34801713365207
"FR38",13,2,1.54993809067319,-3.13511944707943,6.23499562842581
"FR41",13,0,-0.135245575916614,-8.213320795118,7.94282964328477
"FR44",13,0,-0.201296776472549,-4.06546110126003,3.66286754831493
"FR47",13,0,-0.0125324516029709,-3.40296802811585,3.37790312490991
"FR5",13,1,1.19489745021941,-1.16749337365625,3.55728827409507
"FR76",13,0,0.954049149427399,-6.24003387337681,8.14813217223161
"FR77",13,0,0.449867706762927,-6.9635594570946,7.86329487062045
"FR81",13,0,0.702456665867497,-5.35769301115687,6.76260634289187
"FR89",13,0,0.223641917205903,-8.14647834653768,8.59376218094948
"FR91",13,4,3.11772142797601,-5.17008436277622,11.4055272187282
"FR92",13,0,1.82589933317122,-1.97262435584266,5.6244230221851
"ALL",14,0.701653106488727,0.390840285122619,-0.480581222419388,1.26226179266463
"ALL Over 10",14,1.28297991595474,1.21149691563864,-0.426134928441298,2.84912875971858
"ALL Under 10",14,0.472028196769196,0.0666797585058021,-0.962557733637939,1.09591725064954
"FR12",14,7,8.19542708076774,-4.20352255396077,20.5943767154962
"FR13",14,3,1.15091776606611,-2.33482091283437,4.63665644496659
"FR18",14,0,0.170764532371113,-4.1835392389939,4.52506830373612
"FR21",14,1,-0.444949193788698,-9.07645094085718,8.18655255327978
"FR23",14,0,0.047644530119122,-3.01635851126052,3.11164757149876
"FR25",14,0,-0.0372573062587543,-9.66830849585092,9.59379388333341
"FR29",14,0,0.534223198325654,-3.92310206629743,4.99154846294873
"FR32",14,3,3.49028378842653,-2.80746403622985,9.78803161308291
"FR38",14,2,2.17453927535136,-6.49187575606942,10.8409543067721
"FR41",14,0,0.322273837199289,-4.15351166289283,4.7980593372914
"FR44",14,0,0.280598119254648,-1.87194750069229,2.43314373920159
"FR47",14,1,-0.233970226128478,-1.79503970632825,1.32709925407129
"FR5",14,0,0.581919593355722,-2.6566080642755,3.82044725098695
"FR76",14,0,0.481368121002063,-3.03586848379925,3.99860472580337
"FR77",14,0,0.28740892717115,-10.3907116226843,10.9655294770266
"FR81",14,0,1.24281064230843,-5.36047725376904,7.8460985383859
"FR89",14,1,0.419453331171792,-4.907515381072,5.74642204341559
"FR91",14,13,5.91775808440525,-12.9407765066061,24.7762926754166
"FR92",14,1,2.3026474505945,-3.14370986606481,7.74900476725381
"ALL",15,0.956364088595783,0.651977663411866,-0.227244716091824,1.53120004291556
"ALL Over 10",15,1.24970907568103,0.833830350813915,-0.20847269147675,1.87613339310458
"ALL Under 10",15,0.23271580456616,0.203368036595829,-1.43370644244616,1.84044251563782
"FR12",15,0,1.37031193465874,-1.45635437722334,4.19697824654082
"FR13",15,2,0.550741023022974,-1.15341810345597,2.25490014950191
"FR18",15,0,-0.183515977572893,-6.63658542013842,6.26955346499264
"FR21",15,1,0.00896043816029835,-5.06981511890161,5.0877359952222
"FR23",15,0,0.292903194304342,-2.59051541206126,3.17632180066994
"FR25",15,0,-0.0680790134477072,-4.61284167037729,4.47668364348188
"FR29",15,1,0.631245968462384,-1.35883865759628,2.62133059452105
"FR32",15,1,0.801828153095792,-6.98227569220739,8.58593199839898
"FR38",15,2,1.48548514312381,-4.08759281260271,7.05856309885033
"FR41",15,1,-0.155869820571381,-6.59517417959844,6.28343453845568
"FR44",15,1,-0.00582752094069572,-3.39938726015522,3.38773221827383
"FR47",15,0,-0.00271170029266438,-5.11707739509574,5.11165399451042
"FR5",15,0,1.55250718910539,-2.3648665598457,5.46988093805648
"FR77",15,0,0.623471781799849,-9.42182464599512,10.6687682095948
"FR81",15,0,0.492563333821446,-6.4079463299118,7.39307299755469
"FR89",15,0,1.32691257164278,-5.06834678328738,7.72217192657294
"FR91",15,12,4.36361416760027,-11.5127385507398,20.2399668859403
"FR92",15,1,3.98766212139858,-3.5139254125316,11.4892496553288
"ALL",16,0.56826897490896,0.493977099544734,-0.582624899657195,1.57057909874666
"ALL Over 10",16,1.25403129665958,1.24663080161412,-0.35267825485694,2.84593985808517
"ALL Under 10",16,0,-0.129722590815247,-1.58559246594592,1.32614728431542
"FR12",16,7,6.58146271640645,-2.5149495530145,15.6778749858274
"FR13",16,3,1.85746598340425,-4.27472510230178,7.98965706911028
"FR18",16,0,-0.0749225691948094,-7.02662384669424,6.87677870830462
"FR21",16,2,-0.656764165159848,-6.61155808246448,5.29802975214479
"FR23",16,0,-0.0258804841912168,-4.76672123468454,4.71496026630211
"FR25",16,0,0.440648441172585,-4.381256812216,5.26255369456117
"FR29",16,0,-0.0773288026656881,-5.50996131637974,5.35530371104836
"FR32",16,1,1.75202462029684,-2.24900491258947,5.75305415318315
"FR38",16,0,2.5039659361671,-4.10831518613419,9.11624705846839
"FR41",16,0,-0.302396739130401,-7.70340346540821,7.09860998714741
"FR44",16,0,-0.645740383550949,-4.52475185433536,3.23327108723346
"FR47",16,0,-0.227270092451302,-2.21398183124821,1.7594416463456
"FR5",16,1,0.760667398511766,-3.2055651397049,4.72689993672843
"FR77",16,0,0.818938521220873,-9.04284274107128,10.680719783513
"FR81",16,0,0.184472074233218,-8.47762599002463,8.84657013849107
"FR89",16,0,0.602860171299029,-6.43715138981498,7.64287173241304
"FR91",16,2,0.736116222259591,-2.99762312492139,4.46985556944057
"FR92",16,0,2.28523073690555,-2.12972218258508,6.70018365639618
"ALL",17,1.04230604880015,0.631672658815778,-0.256514891115473,1.51986020874703
"ALL Over 10",17,1.85464413314555,1.11185763983898,-0.0729213584936821,2.29663663817164
"ALL Under 10",17,0,0.0155502340413934,-1.32649319190456,1.35759365998735
"FR12",17,4,3.88610285539375,-0.747323967501476,8.51952967828898
"FR13",17,2,0.894378206927483,-1.14254484466454,2.9313012585195
"FR18",17,0,-0.129628830627706,-7.668055436131,7.40879777487559
"FR21",17,2,0.134695479295309,-9.01550272153096,9.28489368012158
"FR23",17,0,0.0608719973486989,-1.9266703086204,2.04841430331779
"FR25",17,0,-0.00530272787841812,-6.76471384448774,6.75410838873091
"FR29",17,1,-0.0855825235091527,-5.07330164726359,4.90213660024529
"FR32",17,3,1.38046878729822,-2.10085273309553,4.86179030769197
"FR38",17,2,1.63183388429927,-4.88667166596157,8.15033943456011
"FR41",17,0,-0.158233918804806,-7.66249524524937,7.34602740763976
"FR44",17,0,-0.0855179379465846,-4.25460386384298,4.08356798794981
"FR47",17,0,-0.477657234053646,-3.59616081368349,2.6408463455762
"FR5",17,1,0.899849931526386,-1.96217344097473,3.7618733040275
"FR77",17,0,0.590373952794715,-5.36471250173079,6.54546040732022
"FR81",17,0,0.530807009505866,-3.62702589588997,4.68863991490171
"FR89",17,0,0.142406212225076,-7.71650462414088,8.00131704859103
"FR91",17,3,1.41721951679976,-5.22363190698591,8.05807094058543
"FR92",17,1,1.01685030020923,-2.08249487893124,4.1161954793497
"ALL",18,0.446638732998404,0.47066448799316,-0.398234768559374,1.33956374454569
"ALL Over 10",18,0.972542517078033,0.935111910579009,-0.347057857414706,2.21728167857272
"ALL Under 10",18,0,0.0762193163708384,-1.10538093880118,1.25781957154286
"FR12",18,4,3.99023722401076,-0.415233905955308,8.39570835397683
"FR13",18,1,0.888014663309087,-2.54630813892175,4.32233746553992
"FR18",18,0,0.104903170388385,-3.49043333750042,3.70023967827719
"FR21",18,0,-0.170188889592572,-5.09822003323567,4.75784225405052
"FR23",18,0,-0.223596857529027,-2.60067640004571,2.15348268498765
"FR25",18,0,-0.0856847822084584,-3.89697198508366,3.72560242066674
"FR29",18,0,0.560484081286224,-3.37272537482522,4.49369353739767
"FR32",18,3,0.806891160392885,-5.74170090003123,7.355483220817
"FR38",18,1,1.9033056371123,-6.68863744038175,10.4952487146063
"FR41",18,0,0.347041323335076,-3.43876996130371,4.13285260797386
"FR44",18,0,0.272814996011649,-2.50966201559626,3.05529200761955
"FR47",18,0,-0.0442593516362039,-2.96821696779606,2.87969826452365
"FR5",18,1,0.920151768384516,-2.47273071438561,4.31303425115464
"FR77",18,0,0.494329550421019,-6.44710184313556,7.43576094397759
"FR81",18,0,0.49247488154262,-3.52652257419859,4.51147233728383
"FR89",18,0,0.328873629156513,-3.61568552573118,4.2734327840442
"FR91",18,1,0.0551194249665512,-2.71485439466931,2.82509324460241
"FR92",18,0,2.42844331124957,-2.43235638246247,7.28924300496161
"ALL",19,0.429747367222862,0.438261090112512,-0.259592808138514,1.13611498836354
"ALL Over 10",19,0.776288031885691,0.792799550319516,-0.145128105712583,1.73072720635162
"ALL Under 10",19,0,-0.00140439619181666,-1.04588132678732,1.04307253440368
"FR12",19,3,3.55873190697956,-0.126335712097047,7.24379952605617
"FR13",19,0,0.972437725085075,-2.26302750431964,4.20790295448979
"FR18",19,0,0.171104307465676,-3.17640147131232,3.51861008624368
"FR21",19,0,0.12682105325942,-2.58681474320191,2.84045684972075
"FR23",19,0,-0.285321964860367,-2.01667613272453,1.4460322030038
"FR25",19,0,-0.0689588250743625,-3.65526283292407,3.51734518277534
