"","HEXID","year","population"
"1832","FR89",2011,3179.63324099492
"1833","FR9",2011,58.9358599303231
"1834","FR90",2011,3129.24237035614
"1835","FR91",2011,53606.7470455623
"1836","FR92",2011,14625.8535838911
"1837","CT1",2012,84226.4664410215
"1838","CT10",2012,36316.7969707722
"1839","CT11",2012,38681.2192801636
"1840","CT12",2012,3707.18178420488
"1841","CT13",2012,133026.506219262
"1842","CT14",2012,2215.38328532911
"1843","CT15",2012,861.559507352872
"1844","CT16",2012,153724.806340739
"1845","CT17",2012,467720.936242091
"1846","CT18",2012,1881.93430582243
"1847","CT19",2012,3069.57342739023
"1848","CT2",2012,584.247144624248
"1849","CT20",2012,295.672932343587
"1850","CT21",2012,11111.4536815892
"1851","CT22",2012,49745.2646330266
"1852","CT23",2012,425.929104484373
"1853","CT24",2012,16113.0041037821
"1854","CT25",2012,81448.378675782
"1855","CT26",2012,13443.2938177572
"1856","CT27",2012,3055.545723147
"1857","CT28",2012,37128.1662384073
"1858","CT29",2012,1435.52607992341
"1859","CT3",2012,6479.19073979643
"1860","CT30",2012,35699.7006738565
"1861","CT31",2012,9794.00744376508
"1862","CT32",2012,124044.788186888
"1863","CT33",2012,89773.3623661408
"1864","CT34",2012,39.7037092244285
"1865","CT35",2012,66.2601544322544
"1866","CT36",2012,1034.32732934485
"1867","CT37",2012,23988.7602512865
"1868","CT38",2012,214842.795680715
"1869","CT39",2012,175436.175705915
"1870","CT4",2012,155841.422666078
"1871","CT40",2012,376.45630967106
"1872","CT41",2012,895.325270760093
"1873","CT42",2012,900.474796439245
"1874","CT43",2012,36363.2758367554
"1875","CT44",2012,737534.342303185
"1876","CT45",2012,114503.429874385
"1877","CT46",2012,1302.5929256646
"1878","CT47",2012,687.555523647186
"1879","CT48",2012,19825.9173059044
"1880","CT49",2012,26089.7971282459
"1881","CT5",2012,225389.851265889
"1882","CT50",2012,816.911612013142
"1883","CT51",2012,111.94542592519
"1884","CT52",2012,27859.1193474635
"1885","CT53",2012,556.660986121954
"1886","CT54",2012,2036.02579138334
"1887","CT55",2012,223458.234715849
"1888","CT56",2012,492434.112079125
"1889","CT57",2012,9328.5640297724
"1890","CT58",2012,402075.321490193
"1891","CT59",2012,492531.79663798
"1892","CT6",2012,216019.053872939
"1893","CT60",2012,24473.2783829586
"1894","CT61",2012,97338.6801267831
"1895","CT7",2012,356.548981086805
"1896","CT8",2012,21623.3651886049
"1897","CT9",2012,5550.1917058668
"1898","FR1",2012,509.541749887829
"1899","FR10",2012,1679.42747714642
"1900","FR11",2012,2241.45709237888
"1901","FR12",2012,147769.7785172
"1902","FR13",2012,187317.708927269
"1903","FR14",2012,13483.0822086731
"1904","FR15",2012,96999.4703528766
"1905","FR16",2012,25040.4021185441
"1906","FR17",2012,11841.3843752366
"1907","FR18",2012,854.454756145901
"1908","FR19",2012,13383.5212527752
"1909","FR2",2012,347.087482406981
"1910","FR20",2012,297.999054282223
"1911","FR21",2012,12990.1562375721
"1912","FR22",2012,2456.32925363453
"1913","FR23",2012,277.056471757975
"1914","FR24",2012,5.94411342655377
"1915","FR25",2012,1969.14262723902
"1916","FR26",2012,68.3200972210247
"1917","FR27",2012,75643.2279680318
"1918","FR28",2012,33245.6681985772
"1919","FR29",2012,6947.56468141256
"1920","FR3",2012,58916.1302023192
"1921","FR30",2012,28177.4149509482
"1922","FR31",2012,125708.676476466
"1923","FR32",2012,37861.1972403634
"1924","FR33",2012,153127.878900172
"1925","FR34",2012,3164.63451502276
"1926","FR35",2012,248.206341411826
"1927","FR36",2012,676.725196346326
"1928","FR37",2012,1138.51047454274
"1929","FR38",2012,65859.6644205865
"1930","FR39",2012,142.401679295639
"1931","FR4",2012,35621.9057261675
"1932","FR40",2012,15482.2888239867
"1933","FR41",2012,5657.75659242792
"1934","FR42",2012,421.967815905619
"1935","FR43",2012,9319.25779928906
"1936","FR44",2012,4674.36094910444
"1937","FR45",2012,446.300804045559
"1938","FR46",2012,94205.1722569485
"1939","FR47",2012,1582.68410504013
"1940","FR48",2012,234.579564877675
"1941","FR49",2012,37612.2460203912
"1942","FR5",2012,37431.9810481225
"1943","FR50",2012,40256.4517378338
"1944","FR51",2012,96788.0979828589
"1945","FR52",2012,106.821344587602
"1946","FR53",2012,17062.66156564
"1947","FR54",2012,91567.3632400918
"1948","FR55",2012,14548.8211638573
"1949","FR56",2012,85297.0547271578
"1950","FR57",2012,15633.5189491385
"1951","FR58",2012,3558.13295723701
"1952","FR59",2012,85.146211712445
"1953","FR6",2012,365.61552217942
"1954","FR60",2012,19650.5047758987
"1955","FR61",2012,282.875561591191
"1956","FR62",2012,376.64429057729
"1957","FR63",2012,891.807754826593
"1958","FR64",2012,15664.986795119
"1959","FR65",2012,36700.6011513215
"1960","FR66",2012,25.8223605230276
"1961","FR67",2012,37132.7410899996
"1962","FR68",2012,55280.1013009813
"1963","FR69",2012,439.53014887313
"1964","FR7",2012,123356.013934505
"1965","FR70",2012,231.740628103901
"1966","FR71",2012,2182.28064894506
"1967","FR72",2012,35162.4389937959
"1968","FR73",2012,923.200784984772
"1969","FR74",2012,4753.30722747522
"1970","FR75",2012,7417.07243342673
"1971","FR76",2012,2076.55307601002
"1972","FR77",2012,683.678729675027
"1973","FR78",2012,38999.5918177943
"1974","FR79",2012,8619.70199211929
"1975","FR8",2012,424.156007926799
"1976","FR80",2012,27176.0426867007
"1977","FR81",2012,7204.0794840562
"1978","FR82",2012,81852.22613361
"1979","FR83",2012,7833.47737245316
"1980","FR84",2012,5623.3846608355
"1981","FR85",2012,237.856715358809
"1982","FR86",2012,10049.0607412886
"1983","FR87",2012,91.3486272419785
"1984","FR88",2012,2499.87914410346
"1985","FR89",2012,3238.6331927971
"1986","FR9",2012,59.9357556171477
"1987","FR90",2012,3185.72061724439
"1988","FR91",2012,54088.6648842543
"1989","FR92",2012,14984.9208650727
"1990","CT1",2013,84731.5323766339
"1991","CT10",2013,37190.968913234
"1992","CT11",2013,39612.3569511734
"1993","CT12",2013,3796.09736869242
"1994","CT13",2013,134211.742496276
"1995","CT14",2013,2235.1218526296
"1996","CT15",2013,875.787048574713
"1997","CT16",2013,157427.07284803
"1998","CT17",2013,478985.399800317
"1999","CT18",2013,1927.25829772871
"2000","CT19",2013,3143.50019621204
"2001","CT2",2013,590.186803380497
"2002","CT20",2013,301.951660862312
"2003","CT21",2013,11206.5441076569
"2004","CT22",2013,50185.6195733146
"2005","CT23",2013,434.810124987974
"2006","CT24",2013,16492.2742051499
"2007","CT25",2013,83382.0023504317
"2008","CT26",2013,13764.2709286109
"2009","CT27",2013,3128.88034586812
"2010","CT28",2013,38017.4780884846
"2011","CT29",2013,1440.58509606508
"2012","CT3",2013,6618.76327687276
"2013","CT30",2013,36270.6254987679
"2014","CT31",2013,9958.55303117939
"2015","CT32",2013,126301.35325803
"2016","CT33",2013,91435.7124676932
"2017","CT34",2013,40.4389103756749
"2018","CT35",2013,66.8483430955983
"2019","CT36",2013,1049.65582573117
"2020","CT37",2013,24368.9897810745
"2021","CT38",2013,218464.677914904
"2022","CT39",2013,178684.760047359
"2023","CT4",2013,156346.409852698
"2024","CT40",2013,383.42722159312
"2025","CT41",2013,898.229466056197
"2026","CT42",2013,913.517859453371
"2027","CT43",2013,36930.8207418351
"2028","CT44",2013,748903.849135857
"2029","CT45",2013,116359.560029988
"2030","CT46",2013,1323.66300296742
"2031","CT47",2013,689.786820044699
"2032","CT48",2013,20207.6849008798
"2033","CT49",2013,26564.6954310274
"2034","CT5",2013,226088.702500912
"2035","CT50",2013,829.46741874758
"2036","CT51",2013,112.30946130771
"2037","CT52",2013,28253.3382896626
"2038","CT53",2013,568.0371710346
"2039","CT54",2013,2054.43192346574
"2040","CT55",2013,226276.251642846
"2041","CT56",2013,500199.745143588
"2042","CT57",2013,9423.12947518342
"2043","CT58",2013,406022.842077899
"2044","CT59",2013,502097.913308247
"2045","CT6",2013,217544.424550288
"2046","CT60",2013,24767.7806774214
"2047","CT61",2013,98708.1040806104
"2048","CT7",2013,358.783151346341
"2049","CT8",2013,22126.0699476883
"2050","CT9",2013,5683.77324520692
"2051","FR1",2013,518.977029629429
"2052","FR10",2013,1705.15197338488
"2053","FR11",2013,2284.7651455541
"2054","FR12",2013,150223.853888302
"2055","FR13",2013,189906.423443602
"2056","FR14",2013,13688.7451477038
"2057","FR15",2013,99335.57913465
"2058","FR16",2013,25446.1339858669
"2059","FR17",2013,12126.5690323727
"2060","FR18",2013,867.49427615969
"2061","FR19",2013,13705.8462966423
"2062","FR2",2013,348.558587748607
"2063","FR20",2013,299.489258472148
"2064","FR21",2013,13300.3855708531
"2065","FR22",2013,2501.81356431452
"2066","FR23",2013,281.314786945341
"2067","FR24",2013,6.05294956245308
"2068","FR25",2013,2016.56692238168
"2069","FR26",2013,69.5585079359801
"2070","FR27",2013,76317.1921385884
"2071","FR28",2013,33536.5000944783
"2072","FR29",2013,7076.21403671788
"2073","FR3",2013,60335.0501424856
"2074","FR30",2013,28792.3254315412
"2075","FR31",2013,126526.405129226
"2076","FR32",2013,38772.5597629676
"2077","FR33",2013,156815.768980707
"2078","FR34",2013,3240.8507170677
"2079","FR35",2013,249.480994774987
"2080","FR36",2013,680.83639658169
"2081","FR37",2013,1153.82722492583
"2082","FR38",2013,67036.8060208273
"2083","FR39",2013,145.038557934124
"2084","FR4",2013,36479.8140452302
"2085","FR40",2013,15854.1203766755
"2086","FR41",2013,5767.05131875849
"2087","FR42",2013,431.409610741401
"2088","FR43",2013,9543.7002507235
"2089","FR44",2013,4784.44706819043
"2090","FR45",2013,454.565039576919
"2091","FR46",2013,95949.5870130245
"2092","FR47",2013,1620.80103795304
"2093","FR48",2013,238.923318802926
"2094","FR49",2013,38518.0891524587
"2095","FR5",2013,38331.7547002545
"2096","FR50",2013,41001.8879782931
"2097","FR51",2013,98580.3412466159
"2098","FR52",2013,107.68137721998
"2099","FR53",2013,17472.6417730657
"2100","FR54",2013,92119.2727730137
"2101","FR55",2013,14899.2109929257
"2102","FR56",2013,86876.5463678978
"2103","FR57",2013,16009.4410506485
"2104","FR58",2013,3643.23325027584
"2105","FR59",2013,85.9329040796984
"2106","FR6",2013,371.46065413396
"2107","FR60",2013,19951.4972814931
"2108","FR61",2013,284.301346128097
"2109","FR62",2013,383.618683336071
"2110","FR63",2013,906.652070912423
"2111","FR64",2013,16042.2524357819
"2112","FR65",2013,37278.5208997826
"2113","FR66",2013,26.2331523957563
"2114","FR67",2013,38027.0359498152
"2115","FR68",2013,56611.4521054884
"2116","FR69",2013,448.444059626167
"2117","FR7",2013,125575.77379959
"2118","FR70",2013,236.031812600081
"2119","FR71",2013,2201.72427895268
"2120","FR72",2013,35926.0371963568
"2121","FR73",2013,940.295867268694
"2122","FR74",2013,4867.3121706911
"2123","FR75",2013,7585.74036944013
"2124","FR76",2013,2108.42399225086
"2125","FR77",2013,687.867354923397
"2126","FR78",2013,39938.8474014358
"2127","FR79",2013,8821.55821705956
"2128","FR8",2013,430.948363249316
"2129","FR80",2013,27830.5431506827
"2130","FR81",2013,7365.87573348138
"2131","FR82",2013,83113.4686641048
"2132","FR83",2013,8012.92015097035
"2133","FR84",2013,5752.80686687184
"2134","FR85",2013,242.26115301506
"2135","FR86",2013,10205.6676071619
"2136","FR87",2013,92.9513321123488
"2137","FR88",2013,2546.16987596452
"2138","FR89",2013,3297.63314459927
"2139","FR9",2013,60.9356513039723
"2140","FR90",2013,3242.19886413263
"2141","FR91",2013,54570.5827229464
"2142","FR92",2013,15343.9881462542
"2143","CT1",2014,85236.5983122464
"2144","CT10",2014,38065.1408556959
"2145","CT11",2014,40543.4946221832
"2146","CT12",2014,3885.01295317995
"2147","CT13",2014,135396.97877329
"2148","CT14",2014,2254.8604199301
"2149","CT15",2014,890.014589796553
"2150","CT16",2014,161129.339355322
"2151","CT17",2014,490249.863358542
"2152","CT18",2014,1972.582289635
"2153","CT19",2014,3217.42696503386
"2154","CT2",2014,596.126462136745
"2155","CT20",2014,308.230389381037
"2156","CT21",2014,11301.6345337247
"2157","CT22",2014,50625.9745136025
"2158","CT23",2014,443.691145491574
"2159","CT24",2014,16871.5443065178
"2160","CT25",2014,85315.6260250815
"2161","CT26",2014,14085.2480394645
"2162","CT27",2014,3202.21496858923
"2163","CT28",2014,38906.7899385618
"2164","CT29",2014,1445.64411220676
"2165","CT3",2014,6758.33581394908
"2166","CT30",2014,36841.5503236793
"2167","CT31",2014,10123.0986185937
"2168","CT32",2014,128557.918329171
"2169","CT33",2014,93098.0625692455
"2170","CT34",2014,41.1741115269212
"2171","CT35",2014,67.4365317589423
"2172","CT36",2014,1064.9843221175
"2173","CT37",2014,24749.2193108626
"2174","CT38",2014,222086.560149094
"2175","CT39",2014,181933.344388803
"2176","CT4",2014,156851.397039318
"2177","CT40",2014,390.398133515179
"2178","CT41",2014,901.1336613523
"2179","CT42",2014,926.560922467496
"2180","CT43",2014,37498.3656469147
"2181","CT44",2014,760273.355968528
"2182","CT45",2014,118215.69018559
"2183","CT46",2014,1344.73308027025
"2184","CT47",2014,692.018116442212
"2185","CT48",2014,20589.4524958551
"2186","CT49",2014,27039.593733809
"2187","CT5",2014,226787.553735936
"2188","CT50",2014,842.023225482018
"2189","CT51",2014,112.673496690231
"2190","CT52",2014,28647.5572318617
"2191","CT53",2014,579.413355947245
"2192","CT54",2014,2072.83805554814
"2193","CT55",2014,229094.268569844
"2194","CT56",2014,507965.378208052
"2195","CT57",2014,9517.69492059445
"2196","CT58",2014,409970.362665606
"2197","CT59",2014,511664.029978515
"2198","CT6",2014,219069.795227638
"2199","CT60",2014,25062.2829718841
"2200","CT61",2014,100077.528034438
"2201","CT7",2014,361.017321605878
"2202","CT8",2014,22628.7747067718
"2203","CT9",2014,5817.35478454705
"2204","FR1",2014,528.41230937103
"2205","FR10",2014,1730.87646962333
"2206","FR11",2014,2328.07319872933
"2207","FR12",2014,152677.929259403
"2208","FR13",2014,192495.137959934
"2209","FR14",2014,13894.4080867344
"2210","FR15",2014,101671.687916424
"2211","FR16",2014,25851.8658531898
"2212","FR17",2014,12411.7536895089
"2213","FR18",2014,880.533796173479
"2214","FR19",2014,14028.1713405093
"2215","FR2",2014,350.029693090234
"2216","FR20",2014,300.979462662074
"2217","FR21",2014,13610.614904134
"2218","FR22",2014,2547.2978749945
"2219","FR23",2014,285.573102132708
"2220","FR24",2014,6.16178569835238
"2221","FR25",2014,2063.99121752433
"2222","FR26",2014,70.7969186509354
"2223","FR27",2014,76991.1563091451
"2224","FR28",2014,33827.3319903793
"2225","FR29",2014,7204.86339202319
"2226","FR3",2014,61753.9700826519
"2227","FR30",2014,29407.2359121341
"2228","FR31",2014,127344.133781987
"2229","FR32",2014,39683.9222855718
"2230","FR33",2014,160503.659061243
"2231","FR34",2014,3317.06691911263
"2232","FR35",2014,250.755648138149
"2233","FR36",2014,684.947596817055
"2234","FR37",2014,1169.14397530891
"2235","FR38",2014,68213.947621068
"2236","FR39",2014,147.675436572609
"2237","FR4",2014,37337.722364293
"2238","FR40",2014,16225.9519293643
"2239","FR41",2014,5876.34604508907
"2240","FR42",2014,440.851405577182
"2241","FR43",2014,9768.14270215795
"2242","FR44",2014,4894.53318727642
"2243","FR45",2014,462.829275108278
"2244","FR46",2014,97694.0017691004
"2245","FR47",2014,1658.91797086596
"2246","FR48",2014,243.267072728178
"2247","FR49",2014,39423.9322845261
"2248","FR5",2014,39231.5283523866
"2249","FR50",2014,41747.3242187525
"2250","FR51",2014,100372.584510373
"2251","FR52",2014,108.541409852359
"2252","FR53",2014,17882.6219804915
"2253","FR54",2014,92671.1823059357
"2254","FR55",2014,15249.6008219942
"2255","FR56",2014,88456.0380086377
"2256","FR57",2014,16385.3631521584
"2257","FR58",2014,3728.33354331467
"2258","FR59",2014,86.7195964469518
"2259","FR6",2014,377.305786088499
"2260","FR60",2014,20252.4897870876
"2261","FR61",2014,285.727130665004
"2262","FR62",2014,390.593076094851
"2263","FR63",2014,921.496386998252
"2264","FR64",2014,16419.5180764449
"2265","FR65",2014,37856.4406482437
"2266","FR66",2014,26.6439442684849
"2267","FR67",2014,38921.3308096307
"2268","FR68",2014,57942.8029099956
"2269","FR69",2014,457.357970379205
"2270","FR7",2014,127795.533664676
"2271","FR70",2014,240.32299709626
"2272","FR71",2014,2221.16790896031
"2273","FR72",2014,36689.6353989176
"2274","FR73",2014,957.390949552616
"2275","FR74",2014,4981.31711390697
"2276","FR75",2014,7754.40830545352
"2277","FR76",2014,2140.2949084917
"2278","FR77",2014,692.055980171767
"2279","FR78",2014,40878.1029850774
"2280","FR79",2014,9023.41444199983
"2281","FR8",2014,437.740718571834
"2282","FR80",2014,28485.0436146648
"2283","FR81",2014,7527.67198290657
"2284","FR82",2014,84374.7111945996
"2285","FR83",2014,8192.36292948755
"2286","FR84",2014,5882.22907290817
"2287","FR85",2014,246.665590671312
"2288","FR86",2014,10362.2744730352
"2289","FR87",2014,94.554036982719
"2290","FR88",2014,2592.46060782559
"2291","FR89",2014,3356.63309640145
"2292","FR9",2014,61.9355469907969
"2293","FR90",2014,3298.67711102088
"2294","FR91",2014,55052.5005616384
"2295","FR92",2014,15703.0554274358
"2296","CT1",2015,85741.6642478589
"2297","CT10",2015,38939.3127981577
"2298","CT11",2015,41474.632293193
"2299","CT12",2015,3973.92853766749
"2300","CT13",2015,136582.215050304
"2301","CT14",2015,2274.59898723059
"2302","CT15",2015,904.242131018394
"2303","CT16",2015,164831.605862614
"2304","CT17",2015,501514.326916768
"2305","CT18",2015,2017.90628154129
"2306","CT19",2015,3291.35373385568
"2307","CT2",2015,602.066120892994
"2308","CT20",2015,314.509117899761
"2309","CT21",2015,11396.7249597925
"2310","CT22",2015,51066.3294538904
"2311","CT23",2015,452.572165995175
"2312","CT24",2015,17250.8144078856
"2313","CT25",2015,87249.2496997312
"2314","CT26",2015,14406.2251503182
"2315","CT27",2015,3275.54959131035
"2316","CT28",2015,39796.1017886391
"2317","CT29",2015,1450.70312834843
"2318","CT3",2015,6897.90835102541
"2319","CT30",2015,37412.4751485907
"2320","CT31",2015,10287.644206008
"2321","CT32",2015,130814.483400312
"2322","CT33",2015,94760.4126707978
"2323","CT34",2015,41.9093126781675
"2324","CT35",2015,68.0247204222862
"2325","CT36",2015,1080.31281850382
"2326","CT37",2015,25129.4488406506
"2327","CT38",2015,225708.442383283
"2328","CT39",2015,185181.928730247
"2329","CT4",2015,157356.384225938
"2330","CT40",2015,397.369045437239
"2331","CT41",2015,904.037856648404
"2332","CT42",2015,939.603985481622
"2333","CT43",2015,38065.9105519944
"2334","CT44",2015,771642.862801199
"2335","CT45",2015,120071.820341192
"2336","CT46",2015,1365.80315757308
"2337","CT47",2015,694.249412839725
"2338","CT48",2015,20971.2200908305
"2339","CT49",2015,27514.4920365906
"2340","CT5",2015,227486.40497096
"2341","CT50",2015,854.579032216456
"2342","CT51",2015,113.037532072752
"2343","CT52",2015,29041.7761740608
"2344","CT53",2015,590.789540859891
"2345","CT54",2015,2091.24418763054
"2346","CT55",2015,231912.285496842
"2347","CT56",2015,515731.011272516
"2348","CT57",2015,9612.26036600548
"2349","CT58",2015,413917.883253312
"2350","CT59",2015,521230.146648782
"2351","CT6",2015,220595.165904987
"2352","CT60",2015,25356.7852663468
"2353","CT61",2015,101446.951988265
"2354","CT7",2015,363.251491865415
"2355","CT8",2015,23131.4794658553
"2356","CT9",2015,5950.93632388717
"2357","FR1",2015,537.847589112631
"2358","FR10",2015,1756.60096586179
"2359","FR11",2015,2371.38125190455
"2360","FR12",2015,155132.004630504
"2361","FR13",2015,195083.852476266
"2362","FR14",2015,14100.0710257651
"2363","FR15",2015,104007.796698197
"2364","FR16",2015,26257.5977205126
"2365","FR17",2015,12696.938346645
"2366","FR18",2015,893.573316187268
"2367","FR19",2015,14350.4963843763
"2368","FR2",2015,351.50079843186
"2369","FR20",2015,302.469666851999
"2370","FR21",2015,13920.8442374149
"2371","FR22",2015,2592.78218567449
"2372","FR23",2015,289.831417320075
"2373","FR24",2015,6.27062183425168
"2374","FR25",2015,2111.41551266699
"2375","FR26",2015,72.0353293658907
"2376","FR27",2015,77665.1204797017
"2377","FR28",2015,34118.1638862803
"2378","FR29",2015,7333.51274732851
"2379","FR3",2015,63172.8900228183
"2380","FR30",2015,30022.1463927271
"2381","FR31",2015,128161.862434748
"2382","FR32",2015,40595.284808176
"2383","FR33",2015,164191.549141778
"2384","FR34",2015,3393.28312115756
"2385","FR35",2015,252.03030150131
"2386","FR36",2015,689.05879705242
"2387","FR37",2015,1184.460725692
"2388","FR38",2015,69391.0892213088
"2389","FR39",2015,150.312315211094
"2390","FR4",2015,38195.6306833558
"2391","FR40",2015,16597.7834820531
"2392","FR41",2015,5985.64077141965
"2393","FR42",2015,450.293200412963
"2394","FR43",2015,9992.58515359239
"2395","FR44",2015,5004.61930636241
"2396","FR45",2015,471.093510639637
"2397","FR46",2015,99438.4165251764
"2398","FR47",2015,1697.03490377888
"2399","FR48",2015,247.610826653429
"2400","FR49",2015,40329.7754165936
"2401","FR5",2015,40131.3020045186
"2402","FR50",2015,42492.7604592118
"2403","FR51",2015,102164.82777413
"2404","FR52",2015,109.401442484738
"2405","FR53",2015,18292.6021879173
"2406","FR54",2015,93223.0918388576
"2407","FR55",2015,15599.9906510626
"2408","FR56",2015,90035.5296493777
"2409","FR57",2015,16761.2852536684
"2410","FR58",2015,3813.4338363535
"2411","FR59",2015,87.5062888142051
"2412","FR6",2015,383.150918043038
"2413","FR60",2015,20553.4822926821
"2414","FR61",2015,287.15291520191
"2415","FR62",2015,397.567468853631
"2416","FR63",2015,936.340703084081
"2417","FR64",2015,16796.7837171078
"2418","FR65",2015,38434.3603967048
"2419","FR66",2015,27.0547361412135
"2420","FR67",2015,39815.6256694462
"2421","FR68",2015,59274.1537145027
"2422","FR69",2015,466.271881132243
"2423","FR7",2015,130015.293529761
"2424","FR70",2015,244.61418159244
"2425","FR71",2015,2240.61153896793
"2426","FR72",2015,37453.2336014784
"2427","FR73",2015,974.486031836538
"2428","FR74",2015,5095.32205712285
"2429","FR75",2015,7923.07624146691
"2430","FR76",2015,2172.16582473254
"2431","FR77",2015,696.244605420138
"2432","FR78",2015,41817.3585687189
"2433","FR79",2015,9225.2706669401
"2434","FR8",2015,444.533073894352
"2435","FR80",2015,29139.5440786468
"2436","FR81",2015,7689.46823233176
"2437","FR82",2015,85635.9537250944
"2438","FR83",2015,8371.80570800474
"2439","FR84",2015,6011.6512789445
"2440","FR85",2015,251.070028327564
"2441","FR86",2015,10518.8813389085
"2442","FR87",2015,96.1567418530893
"2443","FR88",2015,2638.75133968666
"2444","FR89",2015,3415.63304820362
"2445","FR9",2015,62.9354426776215
"2446","FR90",2015,3355.15535790912
"2447","FR91",2015,55534.4184003304
"2448","FR92",2015,16062.1227086173
"2449","CT1",2016,85748.846972544
"2450","CT10",2016,39669.2588656039
"2451","CT11",2016,42252.1591043024
"2452","CT12",2016,4048.06396839827
"2453","CT13",2016,136991.781898843
"2454","CT14",2016,2281.41979180547
"2455","CT15",2016,914.249362308324
"2456","CT16",2016,167923.565239445
"2457","CT17",2016,510921.87991905
"2458","CT18",2016,2055.75875877448
"2459","CT19",2016,3353.09390658877
"2460","CT2",2016,604.713369462199
"2461","CT20",2016,319.471393802241
"2462","CT21",2016,11426.9712242632
"2463","CT22",2016,51216.5833534108
"2464","CT23",2016,459.582072094755
"2465","CT24",2016,17564.5809027555
"2466","CT25",2016,88854.6361786407
"2467","CT26",2016,14673.344458762
"2468","CT27",2016,3336.72022272362
"2469","CT28",2016,40537.1919047476
"2470","CT29",2016,1447.29732505991
"2471","CT3",2016,7010.12781783902
"2472","CT30",2016,37795.4402212789
"2473","CT31",2016,10401.5356821668
"2474","CT32",2016,132452.68503916
"2475","CT33",2016,95979.1778193644
"2476","CT34",2016,42.4483310792787
"2477","CT35",2016,68.245047564899
"2478","CT36",2016,1090.08964169789
"2479","CT37",2016,25382.9269894165
"2480","CT38",2016,228222.216056726
"2481","CT39",2016,187563.654271032
"2482","CT4",2016,156942.926931586
"2483","CT40",2016,402.479824592604
"2484","CT41",2016,901.651946106495
"2485","CT42",2016,947.836853326099
"2486","CT43",2016,38440.4518990859
"2487","CT44",2016,779078.331217239
"2488","CT45",2016,121328.669448801
"2489","CT46",2016,1380.05006276225
"2490","CT47",2016,692.418299861169
"2491","CT48",2016,21257.275415504
"2492","CT49",2016,27860.2155070117
"2493","CT5",2016,226854.021887217
"2494","CT50",2016,862.772264277537
"2495","CT51",2016,112.740171374259
"2496","CT52",2016,29283.815030859
"2497","CT53",2016,599.580457348274
"2498","CT54",2016,2097.85625216313
"2499","CT55",2016,233537.064796951
"2500","CT56",2016,520905.546211725
"2501","CT57",2016,9652.98975674021
"2502","CT58",2016,415541.476664996
"2503","CT59",2016,528432.469719476
"2504","CT6",2016,220849.935791564
"2505","CT60",2016,25513.7283530448
"2506","CT61",2016,102286.022121394
"2507","CT7",2016,363.380664102162
"2508","CT8",2016,23546.3705687602
"2509","CT9",2016,6062.47212079652
"2510","FR1",2016,544.765139368432
"2511","FR10",2016,1773.35241342622
"2512","FR11",2016,2403.93605227651
"2513","FR12",2016,156847.491923163
"2514","FR13",2016,196695.788729404
"2515","FR14",2016,14233.6550077138
"2516","FR15",2016,105958.805462273
"2517","FR16",2016,26532.227815739
"2518","FR17",2016,12935.1112412031
"2519","FR18",2016,902.296030055711
"2520","FR19",2016,14619.6871932224
"2521","FR2",2016,350.942975916049
"2522","FR20",2016,302.232281862441
"2523","FR21",2016,14179.0436468974
"2524","FR22",2016,2626.12936701381
"2525","FR23",2016,292.610161359754
"2526","FR24",2016,6.35000911764585
"2527","FR25",2016,2151.02206056847
"2528","FR26",2016,72.932774910563
"2529","FR27",2016,77898.0136005355
"2530","FR28",2016,34215.0681009862
"2531","FR29",2016,7427.83304540892
"2532","FR3",2016,64357.9057475289
"2533","FR30",2016,30514.0781199005
"2534","FR31",2016,128238.25834159
"2535","FR32",2016,41356.289600028
"2536","FR33",2016,167271.502334787
"2537","FR34",2016,3456.93530523214
"2538","FR35",2016,251.868147418882
"2539","FR36",2016,689.17117803172
"2540","FR37",2016,1193.94446794039
"2541","FR38",2016,70237.4308057413
"2542","FR39",2016,152.245563635682
"2543","FR4",2016,38912.1154872218
"2544","FR40",2016,16907.9670578007
"2545","FR41",2016,6067.76965719332
"2546","FR42",2016,457.955423579309
"2547","FR43",2016,10180.029005238
"2548","FR44",2016,5095.71328111891
"2549","FR45",2016,477.152500285593
"2550","FR46",2016,100717.348025668
"2551","FR47",2016,1728.86837961669
"2552","FR48",2016,250.795484023315
"2553","FR49",2016,41086.2931267117
"2554","FR5",2016,40882.3064420281
"2555","FR50",2016,43039.2829232379
"2556","FR51",2016,103478.82514555
"2557","FR52",2016,109.662839374113
"2558","FR53",2016,18634.7246483332
"2559","FR54",2016,93233.8022485857
"2560","FR55",2016,15892.6198568299
"2561","FR56",2016,91193.5597685212
"2562","FR57",2016,17075.0371896918
"2563","FR58",2016,3884.34282187293
"2564","FR59",2016,87.8222226616959
"2565","FR6",2016,387.072166542632
"2566","FR60",2016,20749.486177011
"2567","FR61",2016,286.939495861582
"2568","FR62",2016,402.680799924719
"2569","FR63",2016,946.830919735062
"2570","FR64",2016,17111.8564283804
"2571","FR65",2016,38817.9153029141
"2572","FR66",2016,27.3336683026305
"2573","FR67",2016,40562.498822478
"2574","FR68",2016,60386.0358092352
"2575","FR69",2016,473.2265728302
"2576","FR7",2016,131631.503270448
"2577","FR70",2016,247.76029739556
"2578","FR71",2016,2247.33042662861
"2579","FR72",2016,38062.7111493957
"2580","FR73",2016,987.019426366156
"2581","FR74",2016,5190.40239134044
"2582","FR75",2016,8061.23170026663
"2583","FR76",2016,2192.94503330206
