"","HEXID","date","tmean","tmax","ppt"
"21104","FR24","aug_2010",24.3162630172003,33.7508332842872,0
"21105","FR24","sep_2010",22.434024810791,31.1857144037882,0
"21106","FR24","oct_2010",17.980500970568,24.5142617452712,32.5902380262102
"21107","FR24","nov_2010",10.7073576790946,17.3984523500715,39.1525716327486
"21108","FR24","dec_2010",9.92192908695766,14.7802142188663,176.902167184012
"21109","FR24","jan_2011",8.04138139316014,13.1342380841573,21.1975475947062
"21110","FR24","feb_2011",7.69176227705819,14.1408570834569,33.0996190479824
"21111","FR24","mar_2011",10.4887385595412,16.026523680914,84.6760004134405
"21112","FR24","apr_2011",13.6027386983236,20.7488332021804,17.8613570758275
"21113","FR24","may_2011",14.9913101423354,23.0189047768002,17.6408094565074
"21114","FR24","jun_2011",20.5186914716448,29.0480238142468,6.57926188196455
"21115","FR24","jul_2011",25.2764059248425,33.9878809792655,0.106880952712215
"21116","FR24","aug_2011",25.3841678074428,34.6005713144938,1.29209523385258
"21117","FR24","sep_2011",24.0248582930792,32.9491906393142,1.65323808931169
"21118","FR24","oct_2011",17.9760723341079,25.5712618600755,27.0243570236933
"21119","FR24","nov_2011",10.5562623796009,16.8931429499672,25.1503095626831
"21120","FR24","dec_2011",7.16014319374448,14.2623809405736,1.22916666808582
"21121","FR24","jan_2012",9.68169096537999,17.1317380950564,29.6413094656808
"21122","FR24","feb_2012",9.45190518242972,15.9737141927083,16.4217857406253
"21123","FR24","mar_2012",10.4062385332017,17.5018809409369,40.6769045875186
"21124","FR24","apr_2012",14.1429531460717,21.3302142733619,68.896547408331
"21125","FR24","may_2012",18.4790961174738,27.4239761715844,0.431285716069397
"21126","FR24","jun_2012",22.2995010557629,31.225071543739,0
"21127","FR24","jul_2012",25.32321534838,34.5266661871047,0
"21128","FR24","aug_2012",27.4359537306286,36.4101666041783,0
"21129","FR24","sep_2012",24.4598345529465,33.3913570131574,0
"21130","FR24","oct_2012",17.9755008561271,25.3602619171143,6.654857195559
"21131","FR24","nov_2012",13.0874292509896,20.2864046096802,10.9525951771509
"21132","FR24","dec_2012",8.79985751424517,13.674904687064,62.8504519689651
"21133","FR24","jan_2013",7.23078599430266,13.3122618538993,24.9544999258859
"21134","FR24","feb_2013",8.18269088154747,15.1896190416245,17.581523781731
"21135","FR24","mar_2013",13.0835957981291,20.5704048701695,18.1853570029849
"21136","FR24","apr_2013",15.8427389462789,23.7451904387701,7.67347617944082
"21137","FR24","may_2013",18.5711436725798,26.9216666448684,4.75964285078503
"21138","FR24","jun_2013",23.3606440226237,32.2669999712989,0
"21139","FR24","jul_2013",27.7309775125413,36.5088095892043,0.650428573113112
"21140","FR24","aug_2013",25.0777630578904,33.8397858483451,6.51392856674335
"21141","FR24","sep_2013",22.3380010241554,30.5671428498768,0.850452382422407
"21142","FR24","oct_2013",16.5149768647693,24.4331667309716,8.20038093839373
"21143","FR24","nov_2013",12.5259053820655,19.5400713966006,24.5560237339565
