"","HEXID","date","gv","npv","mesma"
"31968","FR89","dec_2006",0.104253154316958,0.651183599866862,0.75543675418382
"31969","FR89","dec_2007",0.100370356940966,0.58737655574414,0.687746912685106
"31970","FR89","dec_2009",0.0754559160301652,0.43792857215529,0.513384488185455
"31971","FR89","dec_2010",0.0762769441822746,0.26705661501723,0.343333559199505
"31972","FR89","dec_2012",0.259907091901985,0.498548401019381,0.758455492921366
"31973","FR89","dec_2013",0.104697250144226,0.505766727248222,0.610463977392448
"31974","FR89","dec_2014",0.132590142570527,0.265590784604558,0.398180927175085
"31975","FR89","dec_2015",0.286923606633888,0.356170022989237,0.643093629623126
"31976","FR89","dec_2016",0.260780960251042,0.508672606416482,0.769453566667524
"31977","FR89","dec_2017",0.119223622220378,0.384453489874105,0.503677112094484
"31978","FR89","dec_2018",0.232296510487825,0.544981030329188,0.777277540817013
"31979","FR89","feb_2002",0.320566072322757,0.413374559577299,0.733940631900056
"31980","FR89","feb_2003",0.463622074546679,0.290051564571569,0.753673639118248
"31981","FR89","feb_2004",0.198022785177652,0.333976889358937,0.531999674536589
"31982","FR89","feb_2005",0.384020407053753,0.197833847154433,0.581854254208185
"31983","FR89","feb_2006",0.293600279669926,0.440117646022464,0.73371792569239
"31984","FR89","feb_2007",0.108476614530635,0.385094997746214,0.493571612276849
"31985","FR89","feb_2008",0.225831615472303,0.385994221107303,0.611825836579606
"31986","FR89","feb_2009",0.371726698840806,0.493962563461,0.865689262301806
"31987","FR89","feb_2010",0.412719071858558,0.241590259677163,0.654309331535721
"31988","FR89","feb_2011",0.394226010532807,0.323530591060125,0.717756601592932
"31989","FR89","feb_2012",0.118688462945753,0.593180182969364,0.711868645915117
"31990","FR89","feb_2013",0.367358636369024,0.352541351022823,0.719899987391847
"31991","FR89","feb_2014",0.092179599828412,0.49566144588109,0.587841045709502
"31992","FR89","feb_2015",0.363615460657537,0.303275412295044,0.666890872952581
"31993","FR89","feb_2016",0.495214285188476,0.221546305768866,0.716760590957342
"31994","FR89","feb_2017",0.469798594238732,0.251601651884446,0.721400246123178
"31995","FR89","feb_2018",0.200180216834914,0.531162709521023,0.731342926355937
"31996","FR89","jan_2003",0.262759869760683,0.170277446623748,0.433037316384431
"31997","FR89","jan_2004",0.151047925509612,0.421773836244008,0.57282176175362
"31998","FR89","jan_2005",0.178964331436677,0.140755111153086,0.319719442589763
"31999","FR89","jan_2006",0.265795551367851,0.301338448752537,0.567134000120388
"32000","FR89","jan_2007",0.0922543609341303,0.650397941486376,0.742652302420506
"32001","FR89","jan_2008",0.136647189884261,0.496225177142076,0.632872367026337
"32002","FR89","jan_2009",0.170542098486448,0.533990874392912,0.704532972879361
"32003","FR89","jan_2010",0.232609846025969,0.187400878923379,0.420010724949348
"32004","FR89","jan_2011",0.250184289032754,0.379019543673394,0.629203832706148
"32005","FR89","jan_2012",0.0898453451057822,0.607456052173395,0.697301397279177
"32006","FR89","jan_2013",0.320687921471568,0.394870247437984,0.715558168909552
"32007","FR89","jan_2014",0.0866100895259159,0.430386777024328,0.516996866550244
"32008","FR89","jan_2015",0.426059108836263,0.190256305498479,0.616315414334742
"32009","FR89","jan_2017",0.278351852693138,0.356319146642567,0.634670999335705
"32010","FR89","jan_2018",0.120439142218697,0.323229834539334,0.44366897675803
"32011","FR89","jul_2002",0.231633383451712,0.528138477516622,0.759771860968334
"32012","FR89","jul_2003",0.259198639240218,0.511718612025401,0.770917251265618
"32013","FR89","jul_2004",0.266145061098138,0.497568872083726,0.763713933181864
"32014","FR89","jul_2005",0.283582399994795,0.49829427885553,0.781876678850325
"32015","FR89","jul_2006",0.267156839351386,0.492794415700076,0.759951255051462
"32016","FR89","jul_2007",0.2053778406165,0.529386916465446,0.734764757081946
"32017","FR89","jul_2008",0.216341055119785,0.479235196226576,0.695576251346361
"32018","FR89","jul_2009",0.188102753067477,0.487359083647855,0.675461836715332
"32019","FR89","jul_2010",0.245943919395288,0.504969460377269,0.750913379772557
"32020","FR89","jul_2011",0.226287649483998,0.507435843808245,0.733723493292243
"32021","FR89","jul_2012",0.208788206813703,0.504465410232835,0.713253617046538
"32022","FR89","jul_2013",0.20434469677261,0.475589506324351,0.679934203096961
"32023","FR89","jul_2014",0.162850129132807,0.465431673032775,0.628281802165582
"32024","FR89","jul_2015",0.167328604343181,0.477958280449793,0.645286884792974
"32025","FR89","jul_2016",0.192340013651764,0.528291207996705,0.720631221648469
"32026","FR89","jul_2017",0.232366848092277,0.532127542610854,0.764494390703132
"32027","FR89","jul_2018",0.20709081000427,0.534944640020073,0.742035450024343
"32028","FR89","jun_2002",0.172664455704954,0.552506153082817,0.725170608787771
"32029","FR89","jun_2003",0.180093625634972,0.541049078869272,0.721142704504244
"32030","FR89","jun_2004",0.21737742122753,0.526931658442746,0.744309079670276
"32031","FR89","jun_2005",0.246584808957707,0.51990824138067,0.766493050338377
"32032","FR89","jun_2006",0.233204986167223,0.523588480485119,0.756793466652342
"32033","FR89","jun_2007",0.152458359173306,0.532496793432057,0.684955152605363
