"","omitted","month","ATT","CI.lower","CI.upper"
"942","FR29",13,3.88149793237428,3.09114099317653,4.67185487157204
"943","FR76",13,3.75797309170289,2.97980654106221,4.53613964234358
"944","FR38",13,3.73352071358721,2.95569793261734,4.51134349455707
"945","FR89",13,3.94791161763243,3.14895378724889,4.74686944801596
"946","FR23",13,4.19495523694771,3.36989411435464,5.02001635954079
"947","FR7",13,3.72550655967991,2.94995237823544,4.50106074112438
"948","FR13",13,0.50335639350604,-0.475753073958033,1.48246586097011
"949","FR91",13,3.52112598998888,2.72369119293678,4.31856078704097
"950","FR92",13,3.78992464670402,3.0095179726647,4.57033132074334
"951","FR81",14,0.368282749650639,-0.456628207216823,1.1931937065181
"952","FR5",14,0.459093182876763,-0.433057748619601,1.35124411437313
"953","FR77",14,0.347127276350082,-0.468953390410008,1.16320794311017
"954","FR32",14,0.283623853857022,-0.53891409987485,1.10616180758889
"955","FR25",14,0.342412191466096,-0.47368189059431,1.1585062735265
"956","FR47",14,0.378093337308105,-0.456609175712881,1.21279585032909
"957","FR18",14,0.332342371231748,-0.481720957090311,1.14640569955381
"958","FR40",14,0.413050547596379,-0.432754983009234,1.25885607820199
"959","FR41",14,0.338985860222155,-0.475315057308254,1.15328677775256
"960","FR21",14,0.310202457383318,-0.513259907212015,1.13366482197865
"961","FR29",14,0.361666634310847,-0.467688879937253,1.19102214855895
"962","FR76",14,0.361140500788516,-0.457216777044011,1.17949777862104
"963","FR38",14,0.318012023825324,-0.518088082797157,1.15411213044781
"964","FR89",14,0.342024169644952,-0.472235728298515,1.15628406758842
"965","FR23",14,0.377428850162969,-0.481988747583172,1.23684644790911
"966","FR7",14,0.346288937037989,-0.466150697716621,1.1587285717926
"967","FR13",14,0.0174349634763424,-0.929499309049342,0.964369236002027
"968","FR91",14,0.277426496310276,-0.54722981373781,1.10208280635836
"969","FR92",14,0.39173579869204,-0.431293374829216,1.2147649722133
"970","FR81",15,0.748117405363909,-0.148610677914877,1.6448454886427
"971","FR5",15,0.80536604849501,-0.118427675434397,1.72915977242442
"972","FR77",15,0.708576856157965,-0.180177642004978,1.59733135432091
"973","FR32",15,0.745484443206349,-0.152707877612929,1.64367676402563
"974","FR25",15,0.708464743969289,-0.181402052565453,1.59833154050403
"975","FR47",15,0.508384022804541,-0.574962810129328,1.59173085573841
"976","FR18",15,0.721202507646204,-0.17404432793659,1.616449343229
"977","FR40",15,0.773699555557344,-0.158461478104427,1.70586058921911
"978","FR41",15,0.757385380333573,-0.152489785832127,1.66726054649927
"979","FR21",15,0.684220890725748,-0.212990119926471,1.58143190137797
"980","FR29",15,0.743944809326704,-0.157258578470197,1.64514819712361
"981","FR76",15,0.782470668585413,-0.133126855130717,1.69806819230154
"982","FR38",15,0.710271628884212,-0.179908584378776,1.6004518421472
"983","FR89",15,0.704630312004501,-0.190343505551186,1.59960412956019
"984","FR23",15,0.743842847726227,-0.166040810791167,1.65372650624362
"985","FR7",15,0.714190929737242,-0.174803488479595,1.60318534795408
"986","FR13",15,0.594991103825494,-0.335580168243477,1.52556237589447
"987","FR91",15,0.431860680219514,-0.465952597039558,1.32967395747859
"988","FR92",15,0.708568478563154,-0.185619574536389,1.6027565316627
"989","FR81",16,0.524137222213066,-0.310773785357168,1.3590482297833
"990","FR5",16,0.568543143682429,-0.269667670341601,1.40675395770646
"991","FR77",16,0.502883140349893,-0.320403110099028,1.32616939079881
"992","FR32",16,0.500822398926934,-0.328850911869569,1.33049570972344
"993","FR25",16,0.502603204984761,-0.324083159210118,1.32928956917964
"994","FR47",16,0.527005066683624,-0.31499551903235,1.3690056523996
"995","FR18",16,0.500261750931895,-0.324592912549845,1.32511641441364
"996","FR40",16,0.610838458201707,-0.249456954757203,1.47113387116062
"997","FR41",16,0.486981208880009,-0.340765657890242,1.31472807565026
"998","FR21",16,0.452066982687026,-0.407627373452604,1.31176133882666
"999","FR29",16,0.520578006550632,-0.374736472331647,1.41589248543291
"1000","FR76",16,0.511560226772191,-0.313728719038488,1.33684917258287
"1001","FR38",16,0.49748596712691,-0.329930169040299,1.32490210329412
"1002","FR89",16,0.518315005274976,-0.30768176432618,1.34431177487613
"1003","FR23",16,0.527631994975657,-0.309400389024758,1.36466437897607
"1004","FR7",16,0.638005719649615,-0.225846790549924,1.50185822984915
"1005","FR13",16,0.175332246232134,-0.779178057225171,1.12984254968944
"1006","FR91",16,0.252979004508579,-0.578985088115482,1.08494309713264
"1007","FR92",16,0.575152890987335,-0.25735736293497,1.40766314490964
"1008","FR81",17,0.916070506748136,0.053960424355753,1.77818058914052
"1009","FR5",17,0.927035470624938,0.0528732717467605,1.80119766950312
"1010","FR77",17,0.909397233756492,0.0540108851390405,1.76478358237394
"1011","FR32",17,0.94248456790168,0.0792430181702389,1.80572611763312
"1012","FR25",17,0.934894124723052,0.0700640417754426,1.79972420767066
"1013","FR47",17,0.95037808982737,0.0590247035805028,1.84173147607424
"1014","FR18",17,0.905726240681284,0.0490228637898235,1.76242961757274
"1015","FR40",17,0.893177574375054,-0.00257904932110531,1.78893419807121
"1016","FR41",17,0.911365986752077,0.0486145455113174,1.77411742799284
"1017","FR21",17,0.856397530958008,-0.00568166184417018,1.71847672376019
"1018","FR29",17,0.916479880691522,0.0535949041154483,1.7793648572676
"1019","FR76",17,0.951545745488965,0.087759391884194,1.81533209909374
"1020","FR38",17,0.940376948157465,0.0826342055397584,1.79811969077517
"1021","FR89",17,0.912006558515238,0.0554508295797153,1.76856228745076
"1022","FR23",17,0.915819889252208,0.0541738180601078,1.77746596044431
"1023","FR7",17,0.900089519036279,0.0424845932282288,1.75769444484433
"1024","FR13",17,0.851072554564304,-0.0267647227878517,1.72890983191646
"1025","FR91",17,0.316711206141808,-0.82179909694242,1.45522150922604
"1026","FR92",17,0.948791677479909,0.0862104838897065,1.81137287107011
"1027","FR81",18,0.59086515291103,-0.248742311555359,1.43047261737742
"1028","FR5",18,0.574764180734301,-0.276005777271713,1.42553413874032
"1029","FR77",18,0.550745565348625,-0.271722693923721,1.37321382462097
"1030","FR32",18,0.504750526806659,-0.323313500542172,1.33281455415549
"1031","FR25",18,0.53938517045134,-0.281034752363977,1.35980509326666
"1032","FR47",18,0.541000623510454,-0.298521045070704,1.38052229209161
"1033","FR18",18,0.536348451897705,-0.282283404730992,1.3549803085264
"1034","FR40",18,0.585735356310038,-0.252425467320175,1.42389617994025
"1035","FR41",18,0.537052667201608,-0.282318531413979,1.3564238658172
"1036","FR21",18,0.506477516904306,-0.318780673804638,1.33173570761325
"1037","FR29",18,0.512712112911229,-0.317410186272633,1.34283441209509
"1038","FR76",18,0.550124082417667,-0.271998483294805,1.37224664813014
"1039","FR38",18,0.535566662314411,-0.287847541829745,1.35898086645857
"1040","FR89",18,0.539472815017623,-0.280315722837653,1.3592613528729
"1041","FR23",18,0.661709197135754,-0.240506433154704,1.56392482742621
"1042","FR7",18,0.563155932352769,-0.268203081291259,1.3945149459968
"1043","FR13",18,0.346272381743768,-0.576013839660095,1.26855860314763
"1044","FR91",18,0.415207032692993,-0.431463454574191,1.26187751996018
"1045","FR92",18,0.535209677366139,-0.324020557872133,1.39443991260441
"1046","FR81",19,0.0748496026439128,-0.681999186566876,0.831698391854702
"1047","FR5",19,0.0374794611852632,-0.703196110447409,0.778155032817935
"1048","FR77",19,0.046463400587324,-0.685588990426751,0.778515791601399
"1049","FR32",19,-0.00991316282880383,-0.74588796624225,0.726061640584643
"1050","FR25",19,0.0394330441166741,-0.694693351163373,0.773559439396721
"1051","FR47",19,0.0551182880652149,-0.691725495588747,0.801962071719176
"1052","FR18",19,0.0428700769136432,-0.691070208130512,0.776810361957798
"1053","FR40",19,0.0919335099489606,-0.660548459965083,0.844415479863004
"1054","FR41",19,0.056005909109833,-0.688089630182837,0.800101448402503
"1055","FR21",19,0.037957509578148,-0.697710179472367,0.773625198628663
"1056","FR29",19,0.0670032243895478,-0.676997971190803,0.811004419969898
"1057","FR76",19,0.040083936900933,-0.692867385629015,0.773035259430881
"1058","FR38",19,0.0475305576191059,-0.683870242930271,0.778931358168482
"1059","FR89",19,0.0527606847115594,-0.687640817042643,0.793162186465762
"1060","FR23",19,0.0237120183051681,-0.7350185904032,0.782442627013536
"1061","FR7",19,0.0994367939895829,-0.645145418992355,0.84401900697152
"1062","FR13",19,-0.0392575248520889,-0.856981030755674,0.778465981051496
"1063","FR91",19,-0.109236096401982,-0.921039812147537,0.702567619343573
"1064","FR92",19,0.0848770512750317,-0.654808312017689,0.824562414567752
"1065","FR81",20,0.0314861265840013,-0.636911578578837,0.699883831746839
"1066","FR5",20,0.0213200729605288,-0.633376434679562,0.676016580600619
"1067","FR77",20,0.010528561271039,-0.634713206157154,0.655770328699232
"1068","FR32",20,-0.0526158335086592,-0.699670056931995,0.594438389914676
"1069","FR25",20,0.00484037378849558,-0.651913087166685,0.661593834743676
"1070","FR47",20,-0.00700875974047275,-0.682867583010846,0.668850063529901
"1071","FR18",20,0.01089961389238,-0.638401044103011,0.660200271887771
"1072","FR40",20,0.0321609590769219,-0.625882676580118,0.690204594733962
"1073","FR41",20,0.03163508184391,-0.625675926419841,0.688946090107661
"1074","FR21",20,0.0211444325830346,-0.650429755896039,0.692718621062108
"1075","FR29",20,0.0450577190067613,-0.635962658991466,0.726078097004988
"1076","FR76",20,0.0132744254509147,-0.633929742199413,0.660478593101242
"1077","FR38",20,0.0171370263417885,-0.634345839590908,0.668619892274485
"1078","FR89",20,0.0165787905785637,-0.632183847221967,0.665341428379095
"1079","FR23",20,-0.047125058695292,-0.749791236709209,0.655541119318625
"1080","FR7",20,0.0287752273836901,-0.627625720567234,0.685176175334614
"1081","FR13",20,0.0760358870772309,-0.592375747873926,0.744447522028388
"1082","FR91",20,-0.0995111048869558,-0.799687280815273,0.600665071041361
"1083","FR92",20,-0.0110469308853836,-0.65889994194086,0.636806080170093
"1084","FR81",21,0.382482985933543,-0.289318798079764,1.05428476994685
"1085","FR5",21,0.387968059536962,-0.275025378286292,1.05096149736022
"1086","FR77",21,0.340627544756608,-0.315075720755495,0.996330810268711
"1087","FR32",21,0.298943950055107,-0.35236654442891,0.950254444539123
"1088","FR25",21,0.332034672972879,-0.31953880825576,0.983608154201518
"1089","FR47",21,0.328449878731943,-0.339276018199203,0.99617577566309
"1090","FR18",21,0.328722266213338,-0.322128519228503,0.979573051655179
"1091","FR40",21,0.376945041027206,-0.285234853743323,1.03912493579773
"1092","FR41",21,0.330973108738613,-0.321478306431115,0.98342452390834
"1093","FR21",21,0.293012623004101,-0.364127080487528,0.950152326495731
"1094","FR29",21,0.46177372143719,-0.251461123787082,1.17500856666146
"1095","FR76",21,0.344932652940832,-0.313673324366524,1.00353863024819
"1096","FR38",21,0.375117507434848,-0.283620246027588,1.03385526089728
"1097","FR89",21,0.393698187132023,-0.288476966157261,1.07587334042131
"1098","FR23",21,0.346588148510966,-0.331215055850271,1.0243913528722
"1099","FR7",21,0.275437366377307,-0.382453216620579,0.933327949375194
"1100","FR13",21,0.123963187059212,-0.594042437970843,0.841968812089267
"1101","FR91",21,0.239837786988673,-0.436676403244631,0.916351977221977
"1102","FR92",21,0.253324106516471,-0.405354814738936,0.912003027771877
"1103","FR81",22,0.333152911604451,-0.389800898061401,1.0561067212703
"1104","FR5",22,0.409354897468324,-0.27187149031193,1.09058128524858
"1105","FR77",22,0.407289049858967,-0.277860254304213,1.09243835402215
"1106","FR32",22,0.378278225722053,-0.295701230968437,1.05225768241254
"1107","FR25",22,0.380634281427358,-0.288553258764544,1.04982182161926
"1108","FR47",22,0.394086601787855,-0.287888462126565,1.07606166570227
"1109","FR18",22,0.380875051633904,-0.288405920806162,1.05015602407397
"1110","FR40",22,0.37396990216425,-0.310326584896405,1.0582663892249
"1111","FR41",22,0.381715242743571,-0.288144613450724,1.05157509893786
"1112","FR21",22,0.315523196457788,-0.369327740182005,1.00037413309758
"1113","FR29",22,0.367699862694743,-0.32559416510182,1.06099389049131
"1114","FR76",22,0.426474918842896,-0.258417703163682,1.11136754084947
"1115","FR38",22,0.396862114256441,-0.289590627809528,1.08331485632241
"1116","FR89",22,0.336933063595917,-0.369325421792731,1.04319154898456
"1117","FR23",22,0.390176071623188,-0.285527801169942,1.06587994441632
"1118","FR7",22,0.428944904233671,-0.242907762150023,1.10079757061736
"1119","FR13",22,0.188212568717728,-0.545217682099237,0.921642819534694
"1120","FR91",22,0.391037197886635,-0.299854871593157,1.08192926736643
"1121","FR92",22,0.474939083493131,-0.212029621471654,1.16190778845792
"1122","FR81",23,0.113657865408331,-0.61190912693909,0.839224857755752
"1123","FR5",23,-0.0431475882651165,-0.747230145295416,0.660934968765183
"1124","FR77",23,0.108765954305503,-0.594025537221473,0.811557445832479
"1125","FR32",23,0.0047050965362396,-0.695619348251662,0.705029541324142
"1126","FR25",23,0.0937962851766992,-0.59890097661774,0.786493546971138
"1127","FR47",23,0.092693577618441,-0.61221136596157,0.797598521198452
"1128","FR18",23,0.0915425844634229,-0.599780113168061,0.782865282094907
"1129","FR40",23,0.204892670439854,-0.518116138096567,0.927901478976275
"1130","FR41",23,0.0908022305747267,-0.600564477387379,0.782168938536832
"1131","FR21",23,-0.021494956759529,-0.731668822384634,0.688678908865576
"1132","FR29",23,0.078206661822702,-0.618064967788336,0.77447829143374
"1133","FR76",23,0.0916451969366855,-0.619728443764059,0.80301883763743
"1134","FR38",23,0.171275123534014,-0.542422806349579,0.884973053417606
"1135","FR89",23,0.109521879926488,-0.637827162870192,0.856870922723168
"1136","FR23",23,0.0920890728804788,-0.609613848756313,0.79379199451727
"1137","FR7",23,0.132121905977754,-0.561042809559566,0.825286621515073
"1138","FR13",23,0.090411850269763,-0.67720683012613,0.858030530665656
"1139","FR91",23,0.102209967886808,-0.603116382148436,0.807536317922052
"1140","FR92",23,0.140321823279301,-0.570201999496588,0.850845646055189
"1141","FR81",24,0.223376489043416,-0.491817361122157,0.93857033920899
"1142","FR5",24,0.20655969434212,-0.496969177322579,0.910088566006818
"1143","FR77",24,0.219088544255226,-0.482003152094255,0.920180240604706
"1144","FR32",24,0.150160426726613,-0.545353223222558,0.845674076675783
"1145","FR25",24,0.20985596913852,-0.480457229814907,0.900169168091947
"1146","FR47",24,0.212215783156838,-0.485130103486943,0.909561669800619
"1147","FR18",24,0.205425087291214,-0.483165866549501,0.894016041131929
"1148","FR40",24,0.230934262443091,-0.4735781307707,0.935446655656882
"1149","FR41",24,0.214941836218077,-0.47433038868427,0.904214061120424
"1150","FR21",24,0.287133994243883,-0.434183017799486,1.00845100628725
"1151","FR29",24,0.199189704394848,-0.491753870040837,0.890133278830533
"1152","FR76",24,0.223168024617332,-0.482264912734861,0.928600961969525
"1153","FR38",24,0.235210560547512,-0.493127050629903,0.963548171724927
"1154","FR89",24,0.217185233515812,-0.500287173091749,0.934657640123373
"1155","FR23",24,0.203197111859586,-0.485208174696289,0.891602398415462
"1156","FR7",24,0.222573228697611,-0.466052863217074,0.911199320612295
"1157","FR13",24,0.133589340923947,-0.67374036929142,0.940919051139314
"1158","FR91",24,0.126682946293994,-0.569759345575206,0.823125238163194
"1159","FR92",24,0.208025173024532,-0.486371787926045,0.902422133975109
"1160","FR81",25,-0.0420520560563912,-0.795500919249798,0.711396807137015
"1161","FR5",25,0.10602176963,-0.671852703745762,0.883896243005762
"1162","FR77",25,-0.0602417837242711,-0.824790217179139,0.704306649730597
"1163","FR32",25,-0.0994007878966687,-0.845046371516842,0.646244795723504
"1164","FR25",25,-0.0503665662863487,-0.790588865607219,0.689855733034522
"1165","FR47",25,-0.0488152221836795,-0.818251477338305,0.720621032970945
"1166","FR18",25,-0.0501970457917756,-0.791820709781692,0.691426618198141
"1167","FR40",25,-0.0153565143978281,-0.777238585537841,0.746525556742185
"1168","FR41",25,-0.0492371114299715,-0.791116758829192,0.692642535969249
"1169","FR21",25,-0.0861904599244666,-0.838152254241352,0.665771334392419
"1170","FR29",25,-0.124590916315693,-0.873037144331874,0.623855311700487
"1171","FR76",25,-0.0638345394541204,-0.855742954512615,0.728073875604374
"1172","FR38",25,-0.0511060582574625,-0.822477123148801,0.720265006633876
"1173","FR89",25,-0.0515318226476678,-0.839691035817724,0.736627390522388
"1174","FR23",25,-0.0512634434166267,-0.790399764663844,0.687872877830591
"1175","FR7",25,-0.0477422730212874,-0.787010947929432,0.691526401886858
"1176","FR13",25,-0.105795477263064,-0.907579939062351,0.695988984536223
"1177","FR91",25,-0.0449075071845193,-0.792801810498799,0.702986796129761
"1178","FR92",25,-0.0349164437590146,-0.778378145295555,0.708545257777525
"1179","FR81",26,0.513798301005511,-0.143524998015729,1.17112160002675
"1180","FR5",26,0.528332342862803,-0.0977466266213671,1.15441131234697
"1181","FR77",26,0.420325090666159,-0.182746378109281,1.0233965594416
"1182","FR32",26,0.414170559963782,-0.185628053844635,1.0139691737722
"1183","FR25",26,0.411942870483739,-0.187539826496245,1.01142556746372
"1184","FR47",26,0.423080962091377,-0.181952885837928,1.02811481002068
"1185","FR18",26,0.412115146630975,-0.187827818425861,1.01205811168781
"1186","FR40",26,0.409531982253577,-0.197071239778195,1.01613520428535
"1187","FR41",26,0.41229651434386,-0.187617539791234,1.01221056847895
"1188","FR21",26,0.519646483266608,-0.111725337273375,1.15101830380659
"1189","FR29",26,0.404930608828813,-0.195548506260385,1.00540972391801
"1190","FR76",26,0.460002013863042,-0.17197457717334,1.09197860489942
"1191","FR38",26,0.651003730424016,-0.0107560615494705,1.3127635223975
"1192","FR89",26,0.439900443692112,-0.175571583930167,1.05537247131439
"1193","FR23",26,0.410114447453405,-0.188649421404473,1.00887831631128
"1194","FR7",26,0.40578493947678,-0.193638177951054,1.00520805690461
"1195","FR13",26,-0.161413831786559,-0.820056260566222,0.497228596993104
"1196","FR91",26,0.285022198424124,-0.32235699331591,0.892401390164157
"1197","FR92",26,0.414540161005333,-0.18688070608309,1.01596102809376
"1198","FR81",27,0.284881572983771,-0.461848850570429,1.03161199653797
"1199","FR5",27,0.185956522740694,-0.593478289924492,0.96539133540588
"1200","FR77",27,0.292351258001544,-0.466436238886732,1.05113875488982
"1201","FR32",27,0.250557943692806,-0.498376144856224,0.999492032241837
"1202","FR25",27,0.286784645764301,-0.465883261545174,1.03945255307378
"1203","FR47",27,0.272521697826704,-0.478819601047922,1.02386299670133
"1204","FR18",27,0.279334085097495,-0.463975919394251,1.02264408958924
"1205","FR40",27,0.340298886274419,-0.427298256637803,1.10789602918664
"1206","FR41",27,0.27169801812741,-0.471654998071039,1.01505103432586
"1207","FR21",27,0.217559030880186,-0.568452173864826,1.0035702356252
"1208","FR29",27,0.260196030188476,-0.489474720950728,1.00986678132768
"1209","FR76",27,0.318780436360476,-0.472248199060728,1.10980907178168
"1210","FR38",27,0.305324556043818,-0.442425806356526,1.05307491844416
"1211","FR89",27,0.376371002754163,-0.501630635693674,1.254372641202
"1212","FR23",27,0.277861980905893,-0.46378480477635,1.01950876658814
"1213","FR7",27,0.251632134495959,-0.490782347820037,0.994046616811955
"1214","FR13",27,0.400263942171293,-0.373016529919732,1.17354441426232
"1215","FR91",27,0.142799067481363,-0.602623194070295,0.88822132903302
"1216","FR92",27,0.283990965195537,-0.460257090083772,1.02823902047485
"1217","FR81",28,0.424172139835698,-0.432749189947049,1.28109346961845
"1218","FR5",28,0.261913696971226,-0.520293284872567,1.04412067881502
"1219","FR77",28,0.320415756068602,-0.452877436700868,1.09370894883807
"1220","FR32",28,0.355864494491694,-0.415456128606658,1.12718511759005
"1221","FR25",28,0.308360300164529,-0.455885174586101,1.07260577491516
"1222","FR47",28,0.314057225650375,-0.463321926201971,1.09143637750272
"1223","FR18",28,0.305062164505232,-0.456840355074375,1.06696468408484
"1224","FR40",28,0.428958849465901,-0.378865859170692,1.23678355810249
"1225","FR41",28,0.303801783615872,-0.458253946941989,1.06585751417373
"1226","FR21",28,0.268240735952756,-0.503309272553944,1.03979074445946
"1227","FR29",28,0.298123066081197,-0.469286373861584,1.06553250602398
"1228","FR76",28,0.329534189133672,-0.443043069402001,1.10211144766934
"1229","FR38",28,0.605844810756046,-0.284762955325914,1.49645257683801
"1230","FR89",28,0.31051494284531,-0.454541091959016,1.07557097764964
"1231","FR23",28,0.329692788267871,-0.448848755399392,1.10823433193513
"1232","FR7",28,0.323407324142541,-0.441632611650548,1.08844725993563
"1233","FR13",28,-0.00783725477124533,-0.798159005741576,0.782484496199085
"1234","FR91",28,0.080249905921674,-0.689266582178906,0.849766394022254
"1235","FR92",28,0.325895848720352,-0.436881873734192,1.0886735711749
"1236","FR81",29,0.384511417271798,-0.369225960646702,1.1382487951903
"1237","FR5",29,0.422451855068791,-0.314594788442192,1.15949849857977
"1238","FR77",29,0.396980944747441,-0.354979384392527,1.14894127388741
"1239","FR32",29,0.380043590934086,-0.351393284178334,1.11148046604651
"1240","FR25",29,0.370546861931354,-0.359023227541592,1.1001169514043
"1241","FR47",29,0.369691861303747,-0.363346661025068,1.10273038363256
"1242","FR18",29,0.362619809401469,-0.364394093413975,1.08963371221691
"1243","FR40",29,0.471417398752184,-0.299000105299053,1.24183490280342
"1244","FR41",29,0.356346289091137,-0.370906853654541,1.08359943183682
"1245","FR21",29,0.305298358280947,-0.465103676509969,1.07570039307186
"1246","FR29",29,0.351636194376155,-0.37850044020098,1.08177282895329
"1247","FR76",29,0.414666316746346,-0.395546953223,1.22487958671569
"1248","FR38",29,0.361906890041901,-0.365560036750227,1.08937381683403
"1249","FR89",29,0.414040674069246,-0.343433208948164,1.17151455708666
"1250","FR23",29,0.362927596962188,-0.363702046322963,1.08955724024734
"1251","FR7",29,0.33765075542746,-0.389798987823681,1.0651004986786
"1252","FR13",29,0.142758357215652,-0.662110481970389,0.947627196401693
"1253","FR91",29,0.264892949456484,-0.469114762359767,0.998900661272736
"1254","FR92",29,0.383746788340234,-0.343060425465471,1.11055400214594
"1255","FR81",30,0.289333604359367,-0.567804545317235,1.14647175403597
"1256","FR5",30,0.361409447287391,-0.469570374984965,1.19238926955975
"1257","FR77",30,0.330292535109251,-0.488106271269682,1.14869134148818
"1258","FR32",30,0.311146318653033,-0.518058935076621,1.14035157238269
"1259","FR25",30,0.352683702685922,-0.488460965750354,1.1938283711222
"1260","FR47",30,0.332183912492682,-0.495827088672986,1.16019491365835
"1261","FR18",30,0.339516186039312,-0.481446485182755,1.16047885726138
"1262","FR40",30,0.34436707998049,-0.491599648313696,1.18033380827468
"1263","FR41",30,0.371796887063327,-0.456443774015012,1.20003754814167
"1264","FR21",30,0.191404592571601,-0.662918347072949,1.04572753221615
"1265","FR29",30,0.299570808263262,-0.519716016093909,1.11885763262043
"1266","FR76",30,0.345610370651581,-0.474171534997703,1.16539227630087
"1267","FR38",30,0.540993038346994,-0.345548188266925,1.42753426496091
"1268","FR89",30,0.377000692779347,-0.485978853051249,1.23998023860994
"1269","FR23",30,0.357175152179494,-0.470106614251794,1.18445691861078
"1270","FR7",30,0.321457062576489,-0.494137860694033,1.13705198584701
"1271","FR13",30,0.361089359939645,-0.500669624245019,1.22284834412431
"1272","FR91",30,0.103210532893031,-0.717950362235565,0.924371428021626
"1273","FR92",30,0.233948423133854,-0.598292896655755,1.06618974292346
"1274","FR81",31,-0.379927571579035,-1.04708070062533,0.287225557467259
"1275","FR5",31,-0.261475888901297,-0.964347537095887,0.441395759293293
"1276","FR77",31,-0.401099142867112,-1.06747523024643,0.265276944512208
"1277","FR32",31,-0.385923816469305,-1.03785033751475,0.26600270457614
"1278","FR25",31,-0.374543828985561,-1.026933454502,0.277845796530878
"1279","FR47",31,-0.379639952694611,-1.03165165483962,0.272371749450397
"1280","FR18",31,-0.379061372487465,-1.02661913011241,0.268496385137481
"1281","FR40",31,-0.367016739462843,-1.02230800106172,0.28827452213603
"1282","FR41",31,-0.37535163632595,-1.02319357435955,0.272490301707649
"1283","FR21",31,-0.336983720344803,-1.01971609784339,0.345748657153787
"1284","FR29",31,-0.412971085438066,-1.07498394168995,0.249041770813818
"1285","FR76",31,-0.435940868478063,-1.13131426645295,0.259432529496822
"1286","FR38",31,-0.32736243700778,-1.01864234896748,0.363917474951916
"1287","FR89",31,-0.378920982774133,-1.05751910568977,0.299677140141506
"1288","FR23",31,-0.377781314553822,-1.02947146878174,0.273908839674098
"1289","FR7",31,-0.352176403041017,-1.00176958917215,0.29741678309012
"1290","FR13",31,-0.419882116233743,-1.09522070596346,0.255456473495978
"1291","FR92",31,-0.363953640310942,-1.01587212975547,0.287964849133589
"1292","FR81",32,0.293443589829024,-0.479767395072751,1.0666545747308
"1293","FR5",32,0.11123871492969,-0.663952551895312,0.886429981754691
"1294","FR77",32,0.302946830835732,-0.463779166418134,1.0696728280896
"1295","FR32",32,0.25388965413329,-0.496518065608296,1.00429737387488
"1296","FR25",32,0.264451306091921,-0.474420719099884,1.00332333128373
"1297","FR47",32,0.264492344084934,-0.492932818771302,1.02191750694117
"1298","FR18",32,0.264454930154157,-0.477957148400957,1.00686700870927
"1299","FR40",32,0.288583903466626,-0.459692716141452,1.0368605230747
"1300","FR41",32,0.268821061399991,-0.473107976533666,1.01075009933365
"1301","FR21",32,0.197337719871278,-0.553742015468591,0.948417455211147
"1302","FR29",32,0.285193176813206,-0.466061634963801,1.03644798859021
"1303","FR76",32,0.270076681620688,-0.498389193992826,1.0385425572342
"1304","FR38",32,0.262436717649666,-0.486802184383242,1.01167561968257
"1305","FR89",32,0.32277947123008,-0.461533816362174,1.10709275882233
"1306","FR23",32,0.268381588181362,-0.475210632414369,1.01197380877709
"1307","FR7",32,0.232367666878814,-0.524669193990929,0.989404527748558
"1308","FR13",32,0.151867894028683,-0.620135172912374,0.92387096096974
"1309","FR92",32,0.349607132343487,-0.413907017505013,1.11312128219199
"1310","FR81",33,0.069606721076127,-0.597381175679154,0.736594617831408
"1311","FR5",33,0.144782457303496,-0.566860838741583,0.856425753348575
"1312","FR77",33,0.0964921908938041,-0.600229033107351,0.793213414894959
"1313","FR32",33,0.034988951439759,-0.627616954903849,0.697594857783367
"1314","FR25",33,0.0571932805763391,-0.600723302008929,0.715109863161608
"1315","FR47",33,0.0614584080789761,-0.597344933924339,0.720261750082291
"1316","FR18",33,0.0564416561612453,-0.60029586347138,0.71317917579387
"1317","FR40",33,0.094394425214602,-0.592274509930466,0.781063360359671
"1318","FR41",33,0.0581385538563931,-0.599555536873339,0.715832644586125
"1319","FR21",33,-0.0772203013525872,-0.748615559708169,0.594174957002994
"1320","FR29",33,0.0883694849877999,-0.585508522191183,0.762247492166783
"1321","FR76",33,0.074503409713473,-0.590742618860828,0.739749438287774
"1322","FR38",33,0.0994726580331657,-0.568213428801835,0.767158744868166
"1323","FR89",33,0.0596782475070944,-0.640647611146694,0.760004106160883
"1324","FR23",33,0.0600456054587768,-0.599280084371023,0.719371295288577
"1325","FR7",33,0.0380784234036773,-0.621236958700527,0.697393805507882
"1326","FR13",33,-0.11563881016544,-0.820683618979974,0.589405998649093
"1327","FR92",33,0.107362972346458,-0.559425295743474,0.77415124043639
"1328","FR81",34,0.0175514331162664,-0.821095790774632,0.856198657007165
"1329","FR5",34,0.191866898151967,-0.666167550549566,1.0499013468535
"1330","FR77",34,0.10626352449654,-0.716990714740446,0.929517763733526
"1331","FR32",34,0.101142579409739,-0.699341750465629,0.901626909285108
"1332","FR25",34,0.103850038089867,-0.695826370091801,0.903526446271535
"1333","FR47",34,0.0974148615419327,-0.710689636462183,0.905519359546048
"1334","FR18",34,0.115901068946425,-0.692966759552448,0.924768897445297
"1335","FR40",34,0.0755900530900181,-0.749863453283572,0.901043559463608
"1336","FR41",34,0.0972230645117521,-0.710662962050074,0.905109091073578
"1337","FR21",34,-0.0167589599501557,-0.828927440552795,0.795409520652483
"1338","FR29",34,0.0532965748955776,-0.771038145845763,0.877631295636918
